run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-06-05,20260605-114113-2df19a72,LAA-20260605-012,Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,3411 Foothill Blvd,Los Angeles,,Affordable Housing,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,56,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,https://la.urbanize.city/post/proposed-apartments-face-appeal-3411-foothill-blvd-glendale,High
2026-06-05,20260605-114113-2df19a72,LAA-20260605-006,Entitlement / Permitting - New York - Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,3411 Foothill Blvd,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,54,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,https://la.urbanize.city/post/proposed-apartments-face-appeal-3411-foothill-blvd-glendale,High
2026-06-05,20260605-114113-2df19a72,LAA-20260605-004,General Project Signal - Atlanta / Georgia - Madison Capital Obtains $223M Bridge Loan for 5 SE USA Apartments,Atlanta,Los Angeles,Walker & Dunlop,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Unknown site control,Unknown,100,48,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",Madison Capital Obtains $223M Bridge Loan for 5 SE USA Apartments,https://www.connectcre.com/stories/madison-capital-obtains-223m-bridge-loan-for-5-se-usa-apartments/,Medium
2026-06-05,20260605-114113-2df19a72,LAA-20260605-001,Construction Financing - Los Angeles / California - Seachange Partners Makes its Debut with Two Affordable Multifamily Developments in Los Ang...,Los Angeles,Los Angeles,Berkshire Hathaway,Affordable Housing,Unknown,Completed / opened,Affordable / Density Bonus Strategy,Unknown site control,Delivered / Lease-Up,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Seachange Partners Makes its Debut with Two Affordable Multifamily Developments in Los Angeles Arranged by Berkadia,https://yieldpro.com/2026/06/lido-and-delmas-apartments/,Medium
2026-06-05,20260605-114113-2df19a72,LAA-20260605-005,Development Start - California - Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,4151 E. Fountain Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,https://la.urbanize.city/post/construction-begins-affordable-housing-4151-e-fountain-ave-long-beach,Medium
2026-06-05,20260605-114113-2df19a72,LAA-20260605-002,Disposition / Exit - Los Angeles / California - 19-story high-rise starts work at 6055 Center Drive in Westchester,6055 Center Drive,Los Angeles,Hanover Company,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,19-story high-rise starts work at 6055 Center Drive in Westchester,https://la.urbanize.city/post/19-story-high-rise-starts-work-6055-center-drive-westchester,High
2026-06-05,20260605-114113-2df19a72,LAA-20260605-003,Disposition / Exit - Los Angeles / California - Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,9700 W. Pico Blvd,Los Angeles,CBRE,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,26,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,https://la.urbanize.city/post/mixed-use-project-slated-9700-w-pico-blvd-pico-robertson,High
2026-06-05,20260605-114113-2df19a72,LAA-20260605-007,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed for 23022 W. Ventura Blvd. in Woodland Hills,23022 W. Ventura Blvd,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Site Search / Early Signal,100,26,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Affordable housing proposed for 23022 W. Ventura Blvd. in Woodland Hills,https://la.urbanize.city/post/affordable-housing-proposed-23022-w-ventura-blvd-woodland-hills,High
2026-06-05,20260605-114113-2df19a72,LAA-20260605-008,19-story high-rise starts work at 6055 Center Drive in Westchester,6055 Center Drive,Los Angeles,Hanover Company,Mixed-Use Residential,Unknown,Unknown,Construction-Ready Pipeline,Land / parcel referenced,Permitted,100,18,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,19-story high-rise starts work at 6055 Center Drive in Westchester,https://la.urbanize.city/post/19-story-high-rise-starts-work-6055-center-drive-westchester,High
2026-06-05,20260605-114113-2df19a72,LAA-20260605-014,Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,9700 W. Pico Blvd,Los Angeles,,Affordable Housing,Unknown,Unknown,Entitlement Play,Site acquired,Site Controlled,100,18,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,https://la.urbanize.city/post/mixed-use-project-slated-9700-w-pico-blvd-pico-robertson,Medium
