run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-05,20260605-230148-ea958470,HCW-20260605-001,PRJ-20260605-0050,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,86,54,95,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-002,PRJ-20260605-0102,Refinancing - New York City / New York - JLL Real Estate Capital Provides $70M for West Village Multifamily Refi,Unknown,Manhattan,JLL,Affordable Housing,Delivery / Opening,100,46,93,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-003,PRJ-20260605-0049,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Apartment,Refinancing / Recapitalization,64,32,92,Strong Institutional Signal,10,23,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 23 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-004,PRJ-20260605-0046,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,General Residential,Unknown Stage,87,31,91,Strong Institutional Signal,9,11,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-006,PRJ-20260605-0161,Refinancing - Florida - Walker & Dunlop Arranges $223M in Bridge Financing for Southeast Multifamily Portfolio,Florida,Southeast,Walker & Dunlop,Apartment,Refinancing / Recapitalization,86,49,88,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-007,PRJ-20260605-0111,Construction Financing - Miami / Florida - MG Developer and Vertical Developments Secure $100M Construction Loan for Alhambra Par,Unknown,Miami,Berkadia,Mixed-Use Residential,Refinancing / Recapitalization,81,46,88,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-005,PRJ-20260605-0162,"JV / Partnership - Texas - JV Closes On 1,128-Bed Texas A&M Housing Deal",Texas,Texas,PCCP,Student Housing,Unknown Stage,71,22,88,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-012,PRJ-20260605-0073,Construction Financing - Phoenix / Arizona - Scottsdale Developer The Hampton Group Secures $141M Construction Loan for Luxury Apartmen...,Unknown,Ky.,Greystone,Apartment,Refinancing / Recapitalization,88,49,86,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-011,PRJ-20260605-0069,JV / Partnership - Houston / Texas - Longacre Acquires 541-Unit Houston Multifamily Community Scaling Joint Venture’s 17 State...,Unknown,Houston,IPA,Apartment,Site Acquisition / Site Control,88,26,86,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-008,PRJ-20260605-0125,General Project Signal - New York - Panepinto Properties Begins Leasing 53-Story Apartment Tower in Jersey City,New York,New York,Unknown,Apartment,Community Review,70,63,86,Strong Institutional Signal,7,12,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 12 observation(s), latest stage Community Review, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-009,PRJ-20260605-0056,General Project Signal - Dallas / Texas - Rosewood Property Co. Begins Leasing 338-Unit Apartment Community in Plano,Dallas / Texas,Dallas,Unknown,Apartment,Site Acquisition / Site Control,58,36,86,Strong Institutional Signal,4,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-010,PRJ-20260605-0088,Disposition / Exit - Los Angeles / California - Mixed-use project slated for 9700 W. Pico Blvd. in Pico-Robertson,Los Angeles / California,Los Angeles,CBRE,Affordable Housing,Unknown Stage,50,31,86,Strong Institutional Signal,6,6,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-016,PRJ-20260605-0067,Acquisition - Houston / Texas - Berkadia Brokers Sale of 186-Unit Seniors Housing Property Near Houston,Unknown,Houston,Berkadia,Senior Housing,Delivery / Opening,66,14,84,Institutional Watch,4,4,Senior housing growth,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-013,PRJ-20260605-0051,Development Start - California - Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,California,California,Unknown,General Residential,Unknown Stage,66,37,84,Institutional Watch,6,11,Construction start pipeline,Priority Asset Watch,Monitor construction execution,"6 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-014,PRJ-20260605-0096,Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,50,36,84,Institutional Watch,4,17,Entitlement progression,Priority Asset Watch,Track entitlement progression,"4 source file(s), 17 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-015,PRJ-20260605-0039,General Project Signal - Atlanta / Georgia - Insignia Pursuing Embassy Row Redevelopment,Atlanta / Georgia,Atlanta,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,50,36,84,Institutional Watch,4,8,LA urban infill opportunity,Priority Asset Watch,Maintain on strategic radar,"4 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-019,PRJ-20260605-0157,General Project Signal - Miami / Florida - Greystar Eyeing 896 Doral Apartment Units,Unknown,South Florida,Greystar,Apartment,Unknown Stage,83,26,82,Institutional Watch,4,4,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-017,PRJ-20260605-0136,Construction Financing - Other / Unknown - The Piñon at Cerrillos Multifamily Community in New Mexico Secures Construction Financing,Unknown,Unknown,JLL,Multifamily,Unknown Stage,80,45,82,Institutional Watch,6,7,Construction start pipeline,Priority Asset Watch,Monitor construction execution,"6 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-018,PRJ-20260605-0068,Disposition / Exit - Los Angeles / California - 19-story high-rise starts work at 6055 Center Drive in Westchester,Los Angeles / California,Houston,Hanover Company,Mixed-Use Residential,Building Permit / Construction Permit,57,31,82,Institutional Watch,3,5,Entitlement progression,Strategic Asset Watch,Track entitlement progression,"3 source file(s), 5 observation(s), latest stage Building Permit / Construction Permit, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-021,PRJ-20260605-0137,Disposition / Exit - Other / Unknown - Marcus & Millichap Brokers Sale of 160-Unit Multifamily Property in Wisconsin,Unknown,Unknown,Marcus & Millichap,Apartment,Unknown Stage,70,25,81,Institutional Watch,5,10,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"5 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-020,PRJ-20260605-0087,MG Developer and Vertical Developments Secure $100M Construction Loan for Alhambra Par,Miami / Florida,Los Angeles,Benmark Capital,Mixed-Use Residential,Refinancing / Recapitalization,49,28,81,Institutional Watch,7,7,Refinancing opportunity,Strategic Asset Watch,Watch refinancing timing,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-05,20260605-230148-ea958470,HCW-20260605-022,PRJ-20260605-0095,Entitlement / Permitting - Los Angeles / California - L.A. City Council upholds approval of mixed-use project at 787 S. Alameda St. in DTLA,California,Los Angeles,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,85,55,80,Institutional Watch,3,15,Entitlement progression,Priority Asset Watch,Track entitlement progression,"3 source file(s), 15 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-023,PRJ-20260605-0151,BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Builders Names Industry Veteran John Rowland Vice President of Construction,Unknown,Phoenix,Unknown,Apartment,Site Acquisition / Site Control,72,55,80,Institutional Watch,3,12,Construction start pipeline,Priority Asset Watch,Monitor construction execution,"3 source file(s), 12 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-05,20260605-230148-ea958470,HCW-20260605-024,PRJ-20260605-0160,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Unknown,South Florida,Unknown,Apartment,Vertical Construction,69,27,80,Institutional Watch,3,6,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"3 source file(s), 6 observation(s), latest stage Vertical Construction, identity confidence 80"
