run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-06-05,20260605-114113-2df19a72,TIM-20260605-004,Construction Start,California,Affordable Housing,Unknown,Unknown,Development Start - California - Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,No explicit timing reference,Unknown Timing,71,Medium,Construction Start,Construction begins for affordable housing at 4151 E. Fountain Ave. in Long Beach,Urbanize LA,https://la.urbanize.city/post/construction-begins-affordable-housing-4151-e-fountain-ave-long-beach,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-013,Construction Start,California,Affordable Housing,Unknown,Unknown,"Development Start - California - Affirmed Housing, VTA Break Ground on San Jose TOD",No explicit timing reference,Unknown Timing,71,Medium,Construction Start,"Affirmed Housing, VTA Break Ground on San Jose TOD",Connect CRE California,https://www.connectcre.com/stories/affirmed-housing-vta-break-ground-on-san-jose-tod/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-028,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-029,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-037,Distress Sale Timing,California,Apartment,JLL,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,No explicit timing reference,Unknown Timing,70,Medium,Distress Sale Timing,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-005,Recapitalization Timing,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,70,Medium,Recapitalization Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-007,Acquisition Window,Los Angeles / California,Affordable Housing,Unknown,Unknown,Acquisition - Los Angeles / California - Colliers Brokers $16.6M Sale of Affordable Housing Complex in West Los Angeles,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Colliers Brokers $16.6M Sale of Affordable Housing Complex in West Los Angeles,REBusiness Online,https://rebusinessonline.com/colliers-brokers-16-6m-sale-of-affordable-housing-complex-in-west-los-angeles/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-015,Construction Completion / Delivery,California,Apartment,Unknown,Unknown,"General Project Signal - California - Zilber Residential Group, Homes by Towne Complete 209-Unit Multifamily Community in Rosevi...",No explicit timing reference,Unknown Timing,66,Medium,Construction Completion / Delivery; completed,"Zilber Residential Group, Homes by Towne Complete 209-Unit Multifamily Community in Roseville, California",REBusiness Online,https://rebusinessonline.com/zilber-residential-group-homes-by-towne-complete-209-unit-multifamily-community-in-roseville-california/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-038,Distress Sale Timing,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,66,Medium,Distress Sale Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-010,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed for 23022 W. Ventura Blvd. in Woodland Hills,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Affordable housing proposed for 23022 W. Ventura Blvd. in Woodland Hills,Urbanize LA,https://la.urbanize.city/post/affordable-housing-proposed-23022-w-ventura-blvd-woodland-hills,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-011,Entitlement / Permitting,Los Angeles / California,Apartment,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - New plan unveiled for West Hollywood's Melrose Triangle development,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,New plan unveiled for West Hollywood's Melrose Triangle development,Urbanize LA,https://la.urbanize.city/post/new-plan-unveiled-west-hollywoods-melrose-triangle-development,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-012,Entitlement / Permitting,New York,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - New York - Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Proposed apartments face appeal at 3411 Foothill Blvd. in Glendale,Urbanize LA,https://la.urbanize.city/post/proposed-apartments-face-appeal-3411-foothill-blvd-glendale,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-003,Acquisition Window,Tennessee,Apartment,Unknown,Unknown,Acquisition - Tennessee - Red Oak Capital Provides $7.7M Acquisition Loan for Multifamily Community in Memphis,No explicit timing reference,Unknown Timing,64,Medium,Acquisition Window,Red Oak Capital Provides $7.7M Acquisition Loan for Multifamily Community in Memphis,REBusiness Online,https://rebusinessonline.com/red-oak-capital-provides-7-7m-acquisition-loan-for-multifamily-community-in-memphis/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-06-05,20260605-114113-2df19a72,TIM-20260605-020,BTR / SFR Expansion Timing,National,Student Housing,Unknown,Unknown,BTR / Build-to-Rent - National - IZO Capital Launches $120M Structured Finance Platform for Multifamily Rental Housing Deve...,No explicit timing reference,Unknown Timing,63,Medium,BTR / SFR Expansion Timing,IZO Capital Launches $120M Structured Finance Platform for Multifamily Rental Housing Development,Yield PRO,https://yieldpro.com/2026/06/izo-capital-multifamily-development/,Monitor sector-specific platform timing and potential partnership relevance,Monthly
