run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260724-000218-f61364aa,2026-07-24,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,9,7,5,2,0,0,0,4,1,disposition_exit:3; joint_venture:2; acquisition_financing:1; portfolio_transaction:1,development article without confirmed capital event:3
20260724-000218-f61364aa,2026-07-24,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,10,5,1,4,3,0,1,1,0,debt_financing:4; disposition_exit:1,limited page access:5; repeat exposure penalty:3; development article without confirmed capital event:2; article integrity issue:1
20260724-000218-f61364aa,2026-07-24,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,4,4,4,0,0,0,1,2,0,capital_raise:2; debt_financing:1; disposition_exit:1,"event, webinar, or thin promotional article:1; article integrity issue:1; development article without confirmed capital event:1"
20260724-000218-f61364aa,2026-07-24,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,4,4,4,0,0,0,0,2,0,disposition_exit:2; construction_financing:1; debt_financing:1,development article without confirmed capital event:2
20260724-000218-f61364aa,2026-07-24,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,5,4,0,4,1,0,0,1,0,disposition_exit:2; joint_venture:1; asset_management_operator_activity:1,development article without confirmed capital event:2; repeat exposure penalty:1
20260724-000218-f61364aa,2026-07-24,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,4,3,3,0,0,0,0,3,0,joint_venture:1; disposition_exit:1; debt_financing:1,none
20260724-000218-f61364aa,2026-07-24,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,5,3,0,3,3,0,0,0,0,construction_financing:2; acquisition:1,repeat exposure penalty:3; historical article over 30 days old:2
20260724-000218-f61364aa,2026-07-24,Multifamily Executive,Tier 1,national_multifamily,OK,,3,3,0,3,3,1,2,0,0,debt_financing:2; asset_management_operator_activity:1,"repeat exposure penalty:3; historical article over 30 days old:3; article integrity issue:2; event, webinar, or thin promotional article:1; low relevance or thin evidence:1"
20260724-000218-f61364aa,2026-07-24,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,15,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260724-000218-f61364aa,2026-07-24,Commercial Observer,Tier 1,national_multifamily,OK,,2,2,2,0,0,0,0,2,0,capital_raise:1; refinancing:1,none
20260724-000218-f61364aa,2026-07-24,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,0,0,0,2,0,joint_venture:2,none
20260724-000218-f61364aa,2026-07-24,Bisnow,Tier 1,national_multifamily,OK,,3,2,1,1,1,0,0,1,0,capital_raise:1; portfolio_transaction:1,limited page access:2; repeat exposure penalty:1
20260724-000218-f61364aa,2026-07-24,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,3,2,0,2,1,0,0,1,1,joint_venture:1; acquisition:1,repeat exposure penalty:1; historical article over 30 days old:1
20260724-000218-f61364aa,2026-07-24,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,2,0,0,0,0,debt_financing:1; acquisition:1,repeat exposure penalty:2; historical article over 30 days old:1
20260724-000218-f61364aa,2026-07-24,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,2,1,0,1,0,0,0,0,0,debt_financing:1,development article without confirmed capital event:1
20260724-000218-f61364aa,2026-07-24,Multifamily Dive,Tier 1,national_multifamily,OK,,1,1,0,1,1,0,0,0,0,debt_financing:1,repeat exposure penalty:1
20260724-000218-f61364aa,2026-07-24,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Alliance Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,American Campus Communities Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,American Homes 4 Rent Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Apollo Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Atlanta Business Chronicle,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Atria Senior Living Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Austin Business Journal,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,AvalonBay Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,AvalonBay Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Avenue Development Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,BB Living Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,BGO Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Berkadia Research,Tier 1,capital_markets;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token):1
20260724-000218-f61364aa,2026-07-24,Berkadia Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:866: not well-formed (invalid token):1
20260724-000218-f61364aa,2026-07-24,Blackstone Real Estate,Tier 3,gp_activity;institutional_capital,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260724-000218-f61364aa,2026-07-24,Blackstone Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260724-000218-f61364aa,2026-07-24,Bridge Investment Group Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Brookdale Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Brookfield Real Estate,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Brookfield Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CA Ventures Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CBRE Capital Markets Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CBRE Multifamily / Living Sector,Tier 1,capital_markets;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CBRE Newsroom,Tier 2,development_pipeline;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CBRE Research Public Insights,Tier 1,capital_markets;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CIM Group Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,CRE Daily,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,California HCD,Tier 2,development_pipeline;entitlement;la_california,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,California YIMBY,Tier 2,development_pipeline;entitlement;la_california,Failed,RSS parsing issue: <urlopen error [Errno -2] Name or service not known>,0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: <urlopen error [Errno -2] Name or service not known>:1
20260724-000218-f61364aa,2026-07-24,Camden Property Trust Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Camden Property Trust Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Carlyle Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Carmel Partners Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Charlotte Business Journal,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Christopher Todd Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Commercial Property Executive,Tier 1,capital_markets;development_pipeline;national_multifamily,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260724-000218-f61364aa,2026-07-24,Connect CRE Charlotte,Tier 2,development_pipeline;gp_activity;sunbelt,Failed,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token):1
20260724-000218-f61364aa,2026-07-24,Construction Dive,Tier 1,national_multifamily,OK,,0,0,0,0,0,0,0,0,0,,none
20260724-000218-f61364aa,2026-07-24,Core Spaces Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260724-000218-f61364aa,2026-07-24,Crescent Communities Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
