run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0051,Acquisition - San Francisco / California - Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in t...,100,OPP-20260724-001,DFP-DD3A4D52E5,DCL-20260724-001,Acquisition Opportunity,California,Apartment,Berkadia,Berkadia,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,Original Developer Trades Castro Valley Multifamily Duo,Connect CRE California,https://www.connectcre.com/stories/original-developer-trades-castro-valley-multifamily-duo/,94,100,100,25,100,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0057,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,100,OPP-20260724-006,DFP-B8B52BB23B,DCL-20260724-006,JV / Partnership Gap,California,Affordable Housing,JPI,Unknown,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,Urbanize LA,https://la.urbanize.city/post/mixed-use-building-rises-450-promenade-n-downtown-long-beach,90,100,91,25,98,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,High
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0160,Acquisition - San Francisco / California - Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in t...,100,OPP-20260724-002,DFP-09C4751D78,DCL-20260724-002,Acquisition Opportunity,San Francisco / California,Multifamily,Berkadia,Berkadia,Acquisition - San Francisco / California - Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in t...,Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in the Bay Area of California,Yield PRO,https://yieldpro.com/2026/07/the-cedars/,89,100,97,25,100,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in San Francisco / California.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0050,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,100,OPP-20260724-007,DFP-6776EE5E57,DCL-20260724-007,Acquisition Opportunity,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,88,100,89,25,95,Immediate Opportunity Watch,Acquisition; acquisition; value-add,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,High
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0118,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,OPP-20260724-005,DFP-0429255F69,DCL-20260724-005,Construction Financing Gap,Miami / Florida,Mixed-Use Residential,JLL,JLL,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,S3 Originates $111M Construction Loan for Edgewater Rental Community,Connect CRE South Florida,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,88,100,91,25,98,Immediate Opportunity Watch,Construction Financing; construction loan,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0115,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,OPP-20260724-004,DFP-DB5E52C77E,DCL-20260724-004,Acquisition Opportunity,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE South Florida,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,86,100,91,25,99,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0058,Disposition / Exit - California - Marcus & Millichap Closes NorCal Seniors Housing Sale,100,OPP-20260724-009,DFP-6C09F5459B,DCL-20260724-009,LA / California Entitlement Opportunity,California,Senior Housing,Marcus & Millichap,Unknown,Disposition / Exit - California - Marcus & Millichap Closes NorCal Seniors Housing Sale,Marcus & Millichap Closes NorCal Seniors Housing Sale,Connect CRE California,https://www.connectcre.com/stories/marcus-millichap-closes-norcal-seniors-housing-sale/,85,100,87,25,91,Immediate Opportunity Watch,Disposition / Exit,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Low
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0163,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,100,OPP-20260724-008,DFP-53BBEE9D89,DCL-20260724-008,Office-to-Residential Conversion Opportunity,Santa Monica / California,Office-to-Residential Conversion,Kennedy Wilson,Kennedy Wilson,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Urbanize LA,https://la.urbanize.city/post/kennedy-wilson-plans-133-apartments-700-colorado-ave-santa-monica,85,100,89,25,98,Immediate Opportunity Watch,Office-to-Residential Conversion; conversion; office-to-residential,"Office-to-Residential Conversion Opportunity may create a pricing, capital, partnership, or pipeline opening in Santa Monica / California.","Monitor for underwriting, market-entry, or partnership implications",Add to executive opportunity review,High
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0037,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,100,OPP-20260724-003,DFP-BB7B16FB5F,DCL-20260724-003,GP Capability Partnership Opportunity,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,84,100,92,25,95,Immediate Opportunity Watch,Development Start,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Atlanta / Georgia.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0144,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,100,OPP-20260724-017,DFP-98CF3E5C03,DCL-20260724-017,Refinancing Gap,Other / Unknown,Affordable Housing,Greystone,Fannie Mae,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,Greystone Lends $47M for Long Island Section 8 Housing Complex,Commercial Observer,https://commercialobserver.com/2026/07/greystone-long-island-long-beach-section-8-apartments/,84,100,85,25,93,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
