run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-07-24,20260724-000218-f61364aa,LALC-20260724-001,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,Los Angeles,Greystone,Affordable Housing,Refinancing / Recapitalization,48,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Greystone Lends $47M for Long Island Section 8 Housing Complex,https://commercialobserver.com/2026/07/greystone-long-island-long-beach-section-8-apartments/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-002,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,California,Berkadia,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Original Developer Trades Castro Valley Multifamily Duo,https://www.connectcre.com/stories/original-developer-trades-castro-valley-multifamily-duo/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-003,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,Long Beach,JPI,Affordable Housing,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,https://la.urbanize.city/post/mixed-use-building-rises-450-promenade-n-downtown-long-beach,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-004,Acquisition - San Francisco / California - Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in t...,California,Berkadia,Multifamily,Unknown Stage,21,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in the Bay Area of California,https://yieldpro.com/2026/07/the-cedars/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-005,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Los Angeles,Kennedy Wilson,Office-to-Residential Conversion,Early Site Signal,17,100,Unknown Timing,Low,Low,Monitor only,Monitor lifecycle status for repeated confirmation,Early Site Signal; Office-to-Residential Conversion; No explicit timing reference,Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,https://la.urbanize.city/post/kennedy-wilson-plans-133-apartments-700-colorado-ave-santa-monica,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-006,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Construction Ready,13,100,Unknown Timing,Low,Medium,Watch construction-ready pipeline,"Monitor permit status, financing, and construction-start readiness",Construction Ready; Development Start; No explicit timing reference,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-007,Disposition / Exit - Los Angeles / California - 1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Los Angeles,Marcus & Millichap,Apartment,Delivery / Opening,10,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-008,Financing Secured for Centennial Yards Mixed-Use Project,Los Angeles,CIM Group,Mixed-Use Residential,Site Acquisition / Site Control,10,100,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Financing Secured for Centennial Yards Mixed-Use Project,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-009,General Project Signal - Dallas / Texas - Dallas Apartment Builder Inks $78.7M Refi,Los Angeles,JLL,Apartment,Delivery / Opening,10,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,Dallas Apartment Builder Inks $78.7M Refi,https://www.connectcre.com/stories/dallas-apartment-builder-inks-78-7m-refi/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-010,JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,Los Angeles,CIM Group,Apartment,Delivery / Opening,10,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,https://yieldpro.com/2026/07/domain-weho/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-011,"JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",Los Angeles,CIM Group,Apartment,Delivery / Opening,10,100,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; completed,"CIM Group, Hulic Acquire West Hollywood Apartment Property",https://www.connectcre.com/stories/cim-group-hulic-acquire-west-hollywood-apartment-property/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-012,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Bascom Group,Apartment,Unknown Stage,22,99,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-013,CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,Los Angeles,CIM Group,Apartment,Delivery / Opening,10,99,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; in 2019,CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,https://yieldpro.com/2026/07/domain-weho/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-014,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,Los Angeles,Marcus & Millichap,Apartment,Delivery / Opening,10,97,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; Completed / opened; Lease-Up / Delivery; 2026,1929-Vintage Los Feliz Apartments Sell to Dream Street Capital,https://www.connectcre.com/stories/1929-vintage-los-feliz-apartments-sell-to-dream-street-capital/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-015,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Los Angeles,IPA,Apartment,Unknown Stage,43,96,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,High
2026-07-24,20260724-000218-f61364aa,LALC-20260724-016,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Los Angeles,JLL,Affordable Housing,Unknown Stage,21,96,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Walton Communities Offloads Two Atlanta Rental Properties,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,High
