run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-07-24,20260724-000218-f61364aa,articles.csv,CSV,Raw Collection,Generated,78,2026-07-24 00:02:19,All saved articles above the relevance threshold.,Strategy Team
2026-07-24,20260724-000218-f61364aa,high_priority_articles.csv,CSV,Strategy Briefing,Generated,50,2026-07-24 00:02:19,Must Read and Review articles.,Executive
2026-07-24,20260724-000218-f61364aa,market_signals.csv,CSV,Strategy Briefing,Generated,28,2026-07-24 00:02:19,Articles with numeric market signals.,Strategy Team
2026-07-24,20260724-000218-f61364aa,strategy_briefing.csv,CSV,Strategy Briefing,Generated,51,2026-07-24 00:02:19,Core briefing dataset for strategic review.,Executive
2026-07-24,20260724-000218-f61364aa,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-07-24 00:02:19,Human-readable daily strategy briefing.,Executive
2026-07-24,20260724-000218-f61364aa,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-07-24 00:02:44,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-07-24,20260724-000218-f61364aa,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-07-24 00:02:44,Concise dashboard-ready executive brief.,Executive
2026-07-24,20260724-000218-f61364aa,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-07-24 00:02:44,Korean executive dashboard briefing.,Executive
2026-07-24,20260724-000218-f61364aa,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-07-24 00:02:44,Korean weekly strategy memo.,Executive
2026-07-24,20260724-000218-f61364aa,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-07-24 00:02:44,Korean executive priority brief.,Executive
2026-07-24,20260724-000218-f61364aa,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-24 00:02:44,Korean opportunity radar report.,Investment Team
2026-07-24,20260724-000218-f61364aa,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-07-24 00:02:44,Korean distress watchlist report.,Investment Team
2026-07-24,20260724-000218-f61364aa,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-07-24 00:02:44,Korean high-confidence watchlist report.,Executive
2026-07-24,20260724-000218-f61364aa,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-07-24 00:02:44,Korean LA asset watch report.,US Local Team
2026-07-24,20260724-000218-f61364aa,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-07-24 00:02:44,Korean LA entitlement watch report.,US Local Team
2026-07-24,20260724-000218-f61364aa,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-07-24 00:02:44,Korean LA development lifecycle watch report.,US Local Team
2026-07-24,20260724-000218-f61364aa,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-07-24 00:02:44,Korean GP watchlist report.,Strategy Team
2026-07-24,20260724-000218-f61364aa,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-07-24 00:02:44,Index and reading order for Korean reports.,Executive
2026-07-24,20260724-000218-f61364aa,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-07-24 00:02:44,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-07-24 00:02:44,Dashboard-ready card data.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,98,2026-07-24 00:02:44,Dashboard-ready watchlist data.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,high_confidence_watchlist.csv,CSV,Quality Control,Generated,48,2026-07-24 00:02:44,Highest-confidence strategic signals.,Executive
2026-07-24,20260724-000218-f61364aa,signal_quality.csv,CSV,Quality Control,Generated,185,2026-07-24 00:02:44,Signal confidence and false-positive risk scoring.,Strategy Team
2026-07-24,20260724-000218-f61364aa,source_health.csv,CSV,Source Management,Generated,163,2026-07-24 00:02:19,Feed status and source usefulness.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-07-24 00:02:28,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-07-24 00:02:28,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,source_activation.csv,CSV,Source Management,Generated,163,2026-07-24 00:02:19,Validated source activation and source quality scoring.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,source_health_report.md,Markdown,Source Management,Generated,9,2026-07-24 00:02:19,Readable source health report.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-07-24 00:02:28,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-07-24 00:02:29,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,source_activation_report.md,Markdown,Source Management,Generated,11,2026-07-24 00:02:19,Readable source activation report.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,56,2026-07-24 00:02:44,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-07-24,20260724-000218-f61364aa,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,11,2026-07-24 00:02:44,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-07-24,20260724-000218-f61364aa,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,60,2026-07-24 00:02:44,Extracted deal and project pipeline signals.,Investment Team
2026-07-24,20260724-000218-f61364aa,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,88,2026-07-24 00:02:44,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-07-24,20260724-000218-f61364aa,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,60,2026-07-24 00:02:42,LA and Southern California asset watchlist.,US Local Team
2026-07-24,20260724-000218-f61364aa,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,708,2026-07-24 00:02:44,Canonical project identity resolution.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,persistent_asset_memory.csv,CSV,Historical Memory,Generated,185,2026-07-24 00:02:44,Persistent project memory across runs.,Development Team
2026-07-24,20260724-000218-f61364aa,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,124,2026-07-24 00:02:44,Persistent LA and Southern California asset watch.,US Local Team
2026-07-24,20260724-000218-f61364aa,entitlement_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,12,2026-07-24 00:02:40,"Zoning, permitting, entitlement, and approval signals.",Development Team
2026-07-24,20260724-000218-f61364aa,la_entitlement_watch.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,11,2026-07-24 00:02:40,LA and California entitlement watchlist.,US Local Team
2026-07-24,20260724-000218-f61364aa,development_lifecycle.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,88,2026-07-24 00:02:44,Development lifecycle stage classification.,Development Team
2026-07-24,20260724-000218-f61364aa,lifecycle_transition.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,88,2026-07-24 00:02:44,Lifecycle progression and stall tracking.,Development Team
2026-07-24,20260724-000218-f61364aa,timing_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,44,2026-07-24 00:02:40,"Timing signals for refinancing, delivery, permitting, and entry windows.",Strategy Team
2026-07-24,20260724-000218-f61364aa,market_entry_window.csv,CSV,Strategy Briefing,Generated,8,2026-07-24 00:02:40,Market entry window scoring by region.,Investment Team
2026-07-24,20260724-000218-f61364aa,gp_watchlist.csv,CSV,GP / Institutional Intelligence,Generated,28,2026-07-24 00:02:30,Emerging GP ranking and watchlist.,Strategy Team
2026-07-24,20260724-000218-f61364aa,gp_intelligence.csv,CSV,GP / Institutional Intelligence,Generated,28,2026-07-24 00:02:30,Developer and GP intelligence signals.,Strategy Team
2026-07-24,20260724-000218-f61364aa,institutional_relationships.csv,CSV,GP / Institutional Intelligence,Generated,28,2026-07-24 00:02:30,Institutional relationship and capital-flow scoring.,Strategy Team
2026-07-24,20260724-000218-f61364aa,relationship_graph.csv,CSV,GP / Institutional Intelligence,Generated,119,2026-07-24 00:02:44,"Developer, lender, capital partner, and market relationship edges.",Strategy Team
2026-07-24,20260724-000218-f61364aa,regional_intelligence.csv,CSV,Strategy Briefing,Generated,13,2026-07-24 00:02:30,Market and regional intelligence summary.,US Local Team
2026-07-24,20260724-000218-f61364aa,residential_sector_intelligence.csv,CSV,Strategy Briefing,Generated,11,2026-07-24 00:02:30,Residential sector coverage beyond multifamily.,Strategy Team
2026-07-24,20260724-000218-f61364aa,historical_memory.csv,CSV,Historical Memory,Generated,5350,2026-07-24 00:02:30,Recurring entities and signals across runs.,Strategy Team
2026-07-24,20260724-000218-f61364aa,capital_flow_memory.csv,CSV,Historical Memory,Generated,1176,2026-07-24 00:02:30,Capital-flow memory and lender recurrence tracking.,Finance / Treasury
2026-07-24,20260724-000218-f61364aa,relationship_persistence.csv,CSV,Historical Memory,Generated,1528,2026-07-24 00:02:30,"Recurring GP, lender, and capital relationships.",Strategy Team
2026-07-24,20260724-000218-f61364aa,pipeline_manifest.csv,CSV,Quality Control,Generated,60,2026-07-24 00:02:44,Index of major outputs and their status.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,pipeline_manifest.md,Markdown,Quality Control,Generated,3,2026-07-24 00:02:44,Human-readable pipeline output index.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,pipeline_health.csv,CSV,Quality Control,Generated,141,2026-07-24 00:02:44,Machine-readable pipeline health checks.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,pipeline_health_report.md,Markdown,Quality Control,Generated,6,2026-07-24 00:02:44,Human-readable pipeline health report.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,error_log.csv,CSV,Quality Control,Generated,2377,2026-07-24 00:02:44,Append-only log of non-fatal warnings and errors.,Technical / Maintenance
2026-07-24,20260724-000218-f61364aa,run_summary.md,Markdown,Quality Control,Generated,5,2026-07-24 00:02:45,Short beginner-friendly summary of the latest run.,Executive
