run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-07-24,20260724-000218-f61364aa,LAA-20260724-021,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,232 S. Tower Dr,Los Angeles,,Apartment,Under planning review,Unknown,Entitlement Play,Unknown site control,Entitlement / Planning,100,56,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,Medium
2026-07-24,20260724-000218-f61364aa,LAA-20260724-011,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",South Florida,Los Angeles,IPA,Apartment,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,46,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Medium
2026-07-24,20260724-000218-f61364aa,LAA-20260724-005,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,Unknown,Los Angeles,Greystone,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,100,40,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",Greystone Lends $47M for Long Island Section 8 Housing Complex,https://commercialobserver.com/2026/07/greystone-long-island-long-beach-section-8-apartments/,Medium
2026-07-24,20260724-000218-f61364aa,LAA-20260724-023,Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,1134 N. La Brea Ave,Los Angeles,,Mixed-Use Residential,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,https://la.urbanize.city/post/mixed-use-project-planned-1134-n-la-brea-ave-west-hollywood,Medium
2026-07-24,20260724-000218-f61364aa,LAA-20260724-001,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,700 Colorado Ave,Los Angeles,Kennedy Wilson,Office-to-Residential Conversion,Unknown,Unknown,Office-to-Residential Conversion,Unknown site control,Unknown,100,36,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,https://la.urbanize.city/post/kennedy-wilson-plans-133-apartments-700-colorado-ave-santa-monica,High
2026-07-24,20260724-000218-f61364aa,LAA-20260724-013,Entitlement / Permitting - Beverly Hills / California - Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,232 S. Tower Dr,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,https://la.urbanize.city/post/beverly-hills-upholds-approval-builders-remedy-project-232-s-tower-dr,High
2026-07-24,20260724-000218-f61364aa,LAA-20260724-014,Entitlement / Permitting - Los Angeles / California - Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,1134 N. La Brea Ave,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,https://la.urbanize.city/post/mixed-use-project-planned-1134-n-la-brea-ave-west-hollywood,High
2026-07-24,20260724-000218-f61364aa,LAA-20260724-002,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,California,Los Angeles,Berkadia,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Original Developer Trades Castro Valley Multifamily Duo,https://www.connectcre.com/stories/original-developer-trades-castro-valley-multifamily-duo/,High
2026-07-24,20260724-000218-f61364aa,LAA-20260724-003,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,California,Los Angeles,JPI,Affordable Housing,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,https://la.urbanize.city/post/mixed-use-building-rises-450-promenade-n-downtown-long-beach,High
2026-07-24,20260724-000218-f61364aa,LAA-20260724-008,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,Los Angeles,Bascom Group,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Bascom Acquires Buena Park Apartments as Value-Add Deal,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Medium
