run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-07-24,20260724-000218-f61364aa,LA Assets,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Los Angeles,Apartment,Unknown,100,High relevance to Woomi site strategy,Entitlement / Planning,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Los Angeles,Apartment,IPA,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,Los Angeles,Affordable Housing,Greystone,100,High relevance to Woomi site strategy,Site Search / Early Signal,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,Los Angeles,Mixed-Use Residential,Unknown,100,High relevance to Woomi site strategy,Entitlement / Planning,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Office-to-Residential Conversion - Santa Monica / California - Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,Los Angeles,Office-to-Residential Conversion,Kennedy Wilson,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Entitlement / Permitting - Beverly Hills / California - Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.,Los Angeles,Apartment,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Entitlement / Permitting - Los Angeles / California - Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood,Los Angeles,Mixed-Use Residential,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Acquisition - California - Original Developer Trades Castro Valley Multifamily Duo,Los Angeles,Apartment,Berkadia,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,Los Angeles,Affordable Housing,JPI,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,LA Assets,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Los Angeles,Apartment,Bascom Group,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Alliance Residential,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Atlanta / Georgia,Other / Unknown,Affordable Housing,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Atlanta / Georgia,Other / Unknown,BTR / Single-Family Rental,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Atlanta / Georgia,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Austin / Texas,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,AvalonBay,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,Capital Flow,Bascom Group,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Stable,,Stable capital pattern,capital_flow_report.md
2026-07-24,20260724-000218-f61364aa,High Confidence Signals,General Project Signal - Dallas / Texas - Dallas Apartment Builder Inks $78.7M Refi,Unknown,Apartment,JLL,96,Priority Asset Watch,Delivery / Opening,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
