run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0171,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",Unknown,South Florida,Apartment,IPA,2026-07-24,2026-07-24,5,5,Unknown Stage,Unknown Stage,96,46,0,5,0,0,0,Unknown,Low Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0098,Refinancing - Other / Unknown - Greystone Lends $47M for Long Island Section 8 Housing Complex,Unknown,Unknown,Affordable Housing,Greystone,2026-07-24,2026-07-24,10,7,Site Acquisition / Site Control,Site Acquisition / Site Control,99,40,2,0,2,0,0,Newly Detected,Low Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0041,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,Mixed-Use Residential,CIM Group,2026-07-24,2026-07-24,9,5,Construction Ready; Site Acquisition / Site Control,Construction Ready,98,36,0,0,0,0,0,Persistent Same Stage,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0051,Acquisition - San Francisco / California - Berkadia Facilitates Sale and Acquisition Financing of Multifamily Property Portfolio in t...,California,California,Apartment,Berkadia,2026-07-24,2026-07-24,17,9,Unknown Stage; Unknown Stage,Unknown Stage,100,32,0,0,0,0,3,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0057,JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach,California,California,Affordable Housing,JPI,2026-07-24,2026-07-24,9,8,Unknown Stage,Unknown Stage,100,32,0,0,0,0,2,Unknown,Low Stall Risk,90,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0050,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Apartment,Bascom Group,2026-07-24,2026-07-24,10,9,Unknown Stage,Unknown Stage,97,31,0,0,0,0,2,Unknown,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0058,Disposition / Exit - California - Marcus & Millichap Closes NorCal Seniors Housing Sale,California,California,Senior Housing,Marcus & Millichap,2026-07-24,2026-07-24,13,9,Unknown Stage; Unknown Stage,Unknown Stage,91,31,0,0,0,0,2,Unknown,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0070,General Project Signal - Dallas / Texas - Dallas Apartment Builder Inks $78.7M Refi,Unknown,Dallas,Apartment,JLL,2026-07-24,2026-07-24,5,5,Delivery / Opening,Delivery / Opening,99,18,0,0,0,0,0,Mature / Operating,No Clear Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0097,JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,California,Los Angeles,Apartment,CIM Group,2026-07-24,2026-07-24,10,6,Delivery / Opening,Delivery / Opening,97,17,0,0,0,0,0,Mature / Operating,No Clear Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-07-24,20260724-000218-f61364aa,PRJ-20260724-0164,JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property,Unknown,Santa Monica,Apartment,CIM Group,2026-07-24,2026-07-24,5,5,Delivery / Opening,Delivery / Opening,97,17,0,0,0,0,0,Mature / Operating,No Clear Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
