run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Santa Monica,3,3,1,2,0,2,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,Unknown,CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property; Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica; General Project Signal - Los Angeles / California - Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica; JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property; Kennedy Wilson plans 133 apartments at 700 Colorado Ave. in Santa Monica,100,45,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Hollywood,5,4,2,3,0,3,Apartment,Planning Approval,Mixed-use corridor,Unknown,"CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property; CIM Group, Hulic Acquire West Hollywood Apartment Property; Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica; Disposition / Exit - Los Angeles / California - Sony Pictures and Alamo Drafthouse to revive Hollywood's iconic Cinerama Dome; Entitlement / Permitting - Los Angeles / California - Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood",100,40,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Los Angeles,13,2,5,1,0,1,Mixed-Use Residential,Builder's Remedy / SB 35,Mixed-use corridor,Unknown,"Bankruptcy court clears the way for Oceanwide Plaza sale; Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.; CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property; CIM Group, Hulic Acquire West Hollywood Apartment Property; Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica",100,40,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,West Hollywood,3,3,2,3,0,3,Apartment,Planning Approval,Mixed-use corridor,Unknown,"CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property; CIM Group, Hulic Acquire West Hollywood Apartment Property; Entitlement / Permitting - Los Angeles / California - Mixed-use project planned at 1134 N. La Brea Ave. in West Hollywood; JV / Partnership - Los Angeles / California - CIM Group and Hulic Joint Venture Acquire West Hollywood Multifamily Apartment Property; JV / Partnership - Los Angeles / California - CIM Group, Hulic Acquire West Hollywood Apartment Property",100,40,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,High
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Long Beach,3,2,0,2,0,1,Affordable Housing,General Entitlement Signal,Downtown infill; Mixed-use corridor,Unknown,"Acquisition - California - CBRE Arranges $30M Sale of Six-Building Retail Portfolio in Long Beach, California; CBRE Arranges $30M Sale of Six-Building Retail Portfolio in Long Beach, California; Greystone Lends $47M for Long Island Section 8 Housing Complex; JV / Partnership - California - Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach; Mixed-use building rises at 450 The Promenade N. in Downtown Long Beach",94,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,High
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,DTLA,1,1,0,1,1,1,Apartment,General Entitlement Signal,Downtown infill,Unknown,Disposition / Exit - Los Angeles / California - Sale of Oceanwide Plaza in DTLA Clears Hurdle with Bankruptcy Court Approval; Sale of Oceanwide Plaza in DTLA Clears Hurdle with Bankruptcy Court Approval,60,46,No,DTLA adaptive reuse watch,Review potential acquisition pipeline,Medium
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Irvine,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Riverside,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,Medium
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Wilshire,2,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Beverly Hills upholds approval of Builder's Remedy project at 232 S. Tower Dr.; Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica; General Project Signal - Los Angeles / California - Developer nabs financing for affordable housing at 14th & Wilshire in Santa Monica,55,30,No,Koreatown multifamily watch,Review potential acquisition pipeline,Medium
2026-07-24,20260724-000218-f61364aa,2026-07-24 00:02:18,Glendale,1,1,0,1,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,General Project Signal - Colorado - Mixed-use building proposed at 305 E. Colorado St. in Glendale; Mixed-use building proposed at 305 E. Colorado St. in Glendale,53,30,No,Monitor only,Review potential acquisition pipeline,Medium
