run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-24,20260724-000218-f61364aa,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California; San Francisco / California,Core Multifamily News; Regional / California / LA Sources,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,CIM Group,Tier 2 / Strategic Watch,75,Apartment,Atlanta / Georgia; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; development start; JV / partnership; operational technology / AI adoption,3,100,97.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Other / Unknown,Core Multifamily News,Other,capital raise; operational technology / AI adoption,1,98,98.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-07-24,20260724-000218-f61364aa,JLL,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Atlanta / Georgia; Dallas / Texas; Miami / Florida; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,5,100,99.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Office-to-Residential Conversion,Santa Monica / California,Regional / California / LA Sources,Other,entitlement; office-to-residential conversion; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,JPI,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,Hines,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Dallas / Texas,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,First-Ever Sale The Mogharebi Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,acquisition; disposition / exit; operational technology / AI adoption,1,92,92.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources,Other,disposition / exit; operational technology / AI adoption,2,96,94.5,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,Courtesy Systima Capital Management,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Houston / Texas,Core Multifamily News,Other,refinancing; capital raise,1,100,100.0,Capital Inflow,Capital Partner Tracking Signal,capital market sentiment indicator,Low,91,Track capital deployment and pricing signals
2026-07-24,20260724-000218-f61364aa,Edgewater Rental Community S3 Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-07-24,20260724-000218-f61364aa,Greystone,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Other / Unknown,Core Multifamily News,Other,acquisition; refinancing,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-07-24,20260724-000218-f61364aa,Harrison Street Asset Management,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,FrontRange Capital Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; West Palm Beach / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,JV / partnership; operational technology / AI adoption,2,81,81.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,90,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,Bankruptcy Court Approval,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Regional / California / LA Sources,Other,disposition / exit; entitlement; operational technology / AI adoption,1,96,96.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,89,Review California / LA capital and developer activity
2026-07-24,20260724-000218-f61364aa,Adirondack Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,89,89.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,86,Track capital deployment and pricing signals
2026-07-24,20260724-000218-f61364aa,PCCP,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,88,88.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,86,Map potential GP / JV relationship and monitor partnership activity
2026-07-24,20260724-000218-f61364aa,Built Turtle Bay Apartments M&T Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,99,99.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
