run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0142,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",100,2026-06-26 00:11:02,art_ce5e52238590e0aa,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",Refinancing,Apartment,Apartment,San Francisco / California,San Francisco / California,Unknown,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,352 apartments,$82.5M; $82.5M; $82.5 million,$82.5M,,,,,,,,,95,High Deal Intelligence,Capital market signal,"Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Washington",REBusiness Online,https://rebusinessonline.com/mesa-west-capital-funds-82-5m-loan-for-refinancing-of-apartment-community-in-everett-washington/,100,DFP-9955AC5C42,100,"Refinancing - Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",Refinancing - CBRE - CBRE - California,DCL-20260626-001,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0048,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",100,2026-06-26 00:11:02,art_6e05306f1e52dc16,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit,Apartment,Apartment,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$8.12; $8.12,,,,,,,,,,89,High Deal Intelligence,Entitlement / zoning watch,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,DFP-BB73BB97D4,90,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,DCL-20260626-002,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0119,Refinancing - Other / Unknown - Walker & Dunlop Arranges $128M Loan for Refinancing of Four-Property Multifamily Portfolio...,100,2026-06-26 00:11:02,art_34fe4374dcc99d1c,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - Other / Unknown - Walker & Dunlop Arranges $128M Loan for Refinancing of Four-Property Multifamily Portfolio...,Refinancing,Apartment,Apartment,Other / Unknown,Unknown,Unknown,Greystar,Greystar,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,Other / Unknown,254 apartments,$128M; $128M; $128.2 million,$128M,,,,,,,,,85,High Deal Intelligence,Capital market signal,"Walker & Dunlop Arranges $128M Loan for Refinancing of Four-Property Multifamily Portfolio in Eugene, Oregon",REBusiness Online,https://rebusinessonline.com/walker-dunlop-arranges-128m-loan-for-refinancing-of-four-property-multifamily-portfolio-in-eugene-oregon/,100,DFP-9CD75A916D,90,Refinancing - Refinancing - Other / Unknown - Walker & Dunlop Arranges $128M Loan for Refinancing of Four-Property Multifamily Portfolio...,Refinancing - Greystar - Fannie Mae - Other / Unknown,DCL-20260626-003,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0051,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,2026-06-26 00:11:02,art_1cf4b76f3046105a,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal,Senior Housing,Senior Housing,California,California,California,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,California,,$252M; $252M; $252.1 million,$252M,,,,,,,,,78,Useful Deal Signal,Capital market signal,JLL Arranges $252M Financing for Huntington Beach Seniors Project,Connect CRE Orange County,https://www.connectcre.com/stories/jll-arranges-252m-financing-for-huntington-beach-seniors-project/,85,DFP-C431C120A0,90,General Project Signal - General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,General Project Signal - JLL - California,DCL-20260626-004,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0076,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,100,2026-06-26 00:11:02,art_e78785136696dbed,valid,Development Activity,,repeat_penalized,58,access_limited,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Entitlement / Permitting,Mixed-Use Residential,Affordable Housing,Los Angeles / California,Los Angeles / California,Unknown,Holland Partner Group,Holland Partner Group,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,166 apartments,,,,,,,,,,permit,77,Useful Deal Signal,Entitlement / zoning watch,Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Urbanize LA,https://la.urbanize.city/post/work-beginning-taix-redevelopment-1911-sunset-blvd-echo-park,100,DFP-7592A101DC,80,Entitlement / Permitting - Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Entitlement / Permitting - Holland Partner Group - Los Angeles,DCL-20260626-005,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0066,Refinancing - Houston / Texas - Newmark Arranges $52M Cash-Out Refinance for 366-Unit Multifamily Community in Cypress Tex...,100,2026-06-26 00:11:02,art_843c0dacfdd03513,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - Houston / Texas - Newmark Arranges $52M Cash-Out Refinance for 366-Unit Multifamily Community in Cypress Tex...,Refinancing,Multifamily,Multifamily,Houston / Texas,Houston,Unknown,Bascom Group,Bascom Group,Unknown,Unknown,Unknown,Unknown,Unknown,Houston / Texas,,$52M; $52 million; $4.42 m,$4.42 m,,,,,,,,,77,Useful Deal Signal,Capital market signal,Newmark Arranges $52M Cash-Out Refinance for 366-Unit Multifamily Community in Cypress Texas,Yield PRO,https://yieldpro.com/2026/06/towne-lake-cypress/,99,DFP-5E27F09606,80,Refinancing - Refinancing - Houston / Texas - Newmark Arranges $52M Cash-Out Refinance for 366-Unit Multifamily Community in Cypress Tex...,Refinancing - Bascom Group - Houston / Texas,DCL-20260626-006,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0055,Disposition / Exit - Connecticut - Blueway Commons: $27M Sale of New 88-Unit Multifamily Community in Haddam Connecticut,100,2026-06-26 00:11:02,art_0ec8a5b29b214682,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Disposition / Exit - Connecticut - Blueway Commons: $27M Sale of New 88-Unit Multifamily Community in Haddam Connecticut,Disposition / Exit,Multifamily,Multifamily,Connecticut,Connecticut,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Connecticut,,$27M; $27 million; $27m,,,,,,,,,,76,Useful Deal Signal,Underwriting benchmark,Blueway Commons: $27M Sale of New 88-Unit Multifamily Community in Haddam Connecticut,Yield PRO,https://yieldpro.com/2026/06/blueway-commons/,85,DFP-29F93DD114,90,Disposition / Exit - Disposition / Exit - Connecticut - Blueway Commons: $27M Sale of New 88-Unit Multifamily Community in Haddam Connecticut,Disposition / Exit - JLL - Connecticut,DCL-20260626-007,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0048,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",100,2026-06-26 00:11:02,art_86bc6f4162c00691,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit,Unknown Residential,General Residential,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$11 million; $1; $11 million,,,,,,,,,,74,Useful Deal Signal,Entitlement / zoning watch,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Connect CRE Orange County,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/,57,DFP-5508FCE9F0,90,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,DCL-20260626-008,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0131,Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M,80,2026-06-26 00:11:02,art_7a1e718b81f8d019,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M,Acquisition,Apartment,Apartment,Phoenix / Arizona,Phoenix,Unknown,Unknown,Unknown,Unknown,northmarq,northmarq,Unknown,Unknown,Sun Belt,,$41M; $41M; $41 million,$41m,$41M,,,,,,,,73,Useful Deal Signal,Pricing benchmark,Tide Equities Sells Phoenix Rental Asset for $41M,Connect CRE Phoenix,https://www.connectcre.com/stories/tide-equities-sells-phoenix-rental-asset-for-41m/,100,DFP-0093CB17AA,75,Acquisition - Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M,Acquisition - Unknown - Sun Belt,DCL-20260626-009,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0149,"Construction Financing - Miami / Florida - Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community",80,2026-06-26 00:11:02,art_e2b7f114160040f1,valid,Development Activity,,new_or_fresh,100,open,Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Unknown,Unknown,Unknown,wells fargo,wells fargo,Unknown,Unknown,Sun Belt,,$120 million; $41.84 million,$120 million,,,,,,,broke ground,,73,Useful Deal Signal,Capital market signal,Developer Begins Work on 476-Unit Delray Beach Rental Community,Connect CRE Apartments,https://www.connectcre.com/stories/developer-begins-work-on-476-unit-delray-beach-rental-community/,100,DFP-FCF9676ECA,75,Development Start - Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start - Unknown - Sun Belt,DCL-20260626-010,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0053,Entitlement / Permitting - California - Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,80,2026-06-26 00:11:02,art_2f744b012746369d,valid,Development Activity,Market Intelligence,repeat_penalized,58,access_limited,Entitlement / Permitting - California - Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,Entitlement / Permitting,Affordable Housing,Affordable Housing,California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,79 apartments,,,,,,,,,,permit,73,Useful Deal Signal,Entitlement / zoning watch,Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,Urbanize LA,https://la.urbanize.city/post/affordable-housing-takes-shape-733-s-burlington-ave-westlake,100,DFP-4A1332065A,65,Entitlement / Permitting - Entitlement / Permitting - California - Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,Entitlement / Permitting - Unknown - California,DCL-20260626-011,1
2026-06-26,20260626-001102-db0c2cd9,PRJ-20260626-0047,"Construction Financing - New York City / New York - Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",100,2026-06-26 00:11:02,art_f19212d6fa4fc92e,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,"Construction Financing - New York City / New York - Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",Construction Financing,Mixed-Use Residential,Mixed-Use Residential,New York City / New York,Brooklyn,Unknown,Affinius Capital,Affinius Capital,Unknown,Unknown,Unknown,Unknown,Unknown,New York,,$785M; $785M; $785m,$785M,,,,,,,,,72,Useful Deal Signal,Capital market signal,"Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",Commercial Observer,https://commercialobserver.com/2026/06/apollo-affinius-capital-rxr-invest-785m-debt-equity-175-third-street/,85,DFP-665EE0186F,80,"Construction Financing - Construction Financing - New York City / New York - Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",Construction Financing - Affinius Capital - New York,DCL-20260626-012,1
