run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Apartment,35,24,15,26,86.9,Other / Unknown,Developer Strategy,Greystar,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Affordable Housing,10,7,6,9,88.8,Los Angeles / California,Developer Strategy,Holland Partner Group,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Multifamily,19,3,5,9,66.8,Other / Unknown,Developer Strategy,Bascom Group,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,BTR / Single-Family Rental,1,1,1,1,100.0,Santa Monica / California,Financing Risk,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Student Housing,1,1,0,0,75.0,National,Developer Strategy,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Mixed-Use Residential,5,4,2,4,76.6,New York City / New York,Developer Strategy,Affinius Capital,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,General Residential,6,0,3,6,57.5,California,Developer Strategy,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Senior Housing,2,0,1,1,77.0,California,Developer Strategy,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-06-26,20260626-001102-db0c2cd9,2026-06-26 00:11:02,Workforce Housing,0,0,0,0,0,None detected,None detected,None detected,Affordability and subsidy program monitoring signal,Monitoring Sector,Add to sector watchlist
