run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-06-26,20260626-001102-db0c2cd9,LA Assets,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",Los Angeles,Apartment,CBRE,100,High relevance to Woomi site strategy,Unknown,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,Entitlement / Permitting - California - Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,General Project Signal - Los Angeles / California - Affordable housing fully-framed at 4129 Centinela Ave. in Del Rey,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,Entitlement / Permitting - Los Angeles / California - Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Los Angeles,Affordable Housing,Holland Partner Group,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,General Project Signal - Los Angeles / California - 100 rental townhomes deput at 1771 Blake Ave. in Frogtown,Los Angeles,Apartment,Greystar,100,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,Linc Housing plans new project at 3590 Elm Ave. in Long Beach,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Site Controlled,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,LA Assets,"Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",Los Angeles,Mixed-Use Residential,Affinius Capital,100,High relevance to Woomi site strategy,Site Controlled,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Austin / Texas,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Berkadia,Other / Unknown,Multifamily,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Berkadia,Other / Unknown,Multifamily,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,Capital Flow,Berkadia,Other / Unknown,Senior Housing,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-26,20260626-001102-db0c2cd9,High Confidence Signals,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Affordable Housing,PEF Advisors,94,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-06-26,20260626-001102-db0c2cd9,High Confidence Signals,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",Unknown,Apartment,CBRE,93,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-06-26,20260626-001102-db0c2cd9,Opportunities,Refinancing Gap,San Francisco / California,Apartment,CBRE,93,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
