run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-26,20260626-001102-db0c2cd9,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; San Francisco / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption,3,100,85.7,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Los Angeles / California; Nashville / Tennessee; Other / Unknown,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; refinancing; operational technology / AI adoption,3,100,97.7,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-26,20260626-001102-db0c2cd9,JLL,Tier 3 / Growth and Market Signal Watch,50,Multifamily,California; Connecticut; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,3,85,74.7,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,Mesa West Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California; Seattle,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; capital raise; operational technology / AI adoption,2,100,99.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Medium,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,Holland Partner Group,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Regional / California / LA Sources,Other,entitlement; JV / partnership; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,Quarterra,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,Newmark Multifamily Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Houston / Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; capital raise; operational technology / AI adoption,2,99,98.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-06-26,20260626-001102-db0c2cd9,Elme Communities,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,88,86.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-26,20260626-001102-db0c2cd9,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
