run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-001,PRJ-20260626-0052,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,63,27,94,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-002,PRJ-20260626-0142,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",Unknown,San Francisco / California,CBRE,Apartment,Refinancing / Recapitalization,100,50,93,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-004,PRJ-20260626-0105,General Project Signal - New York - Gowanus Wharf Developers Secure $785M Financing for Campus’ Fifth Building,New York,New York,Affinius Capital,Apartment,Unknown Stage,84,26,89,Strong Institutional Signal,7,10,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-006,PRJ-20260626-0055,Disposition / Exit - Connecticut - Blueway Commons: $27M Sale of New 88-Unit Multifamily Community in Haddam Connecticut,Unknown,Connecticut,JLL,Multifamily,Unknown Stage,83,23,89,Strong Institutional Signal,7,9,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-005,PRJ-20260626-0048,"Refinancing - San Francisco / California - Mesa West Capital Funds $82.5M Loan for Refinancing of Apartment Community in Everett, Was...",California,California,CBRE,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,23,Refinancing opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 23 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-003,PRJ-20260626-0051,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Senior Housing,Unknown Stage,47,31,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-007,PRJ-20260626-0157,Disposition / Exit - Nashville / Tennessee - CBL Sells Land at CoolSprings Galleria Mall in Metro Nashville to Greystar for 361-Unit Ap...,Unknown,Tennessee,Greystar,Apartment,Site Acquisition / Site Control,88,17,88,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-008,PRJ-20260626-0039,Disposition / Exit - Atlanta / Georgia - Eaton Vance Spins Off 196-Unit Franklin Apartment Complex,Unknown,Atlanta,Camden Property Trust,Apartment,Unknown Stage,86,21,87,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-010,PRJ-20260626-0102,Refinancing - New York City / New York - JLL Arranges $42M Loan for Refinancing of Midtown Manhattan Office Building,Unknown,New York City,JLL,General Residential,Refinancing / Recapitalization,74,42,87,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-011,PRJ-20260626-0095,Refinancing - Miami / Florida - Cirrus Real Estate Partners Supplies $100M Refi on Palm Beach Gardens Office Complex,Unknown,Miami,Berkadia,General Residential,Refinancing / Recapitalization,71,42,87,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-009,PRJ-20260626-0076,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Los Angeles / California,Unknown,Holland Partner Group,Affordable Housing,Unknown Stage,50,31,87,Strong Institutional Signal,8,9,Entitlement progression,Priority Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-013,PRJ-20260626-0066,Refinancing - Houston / Texas - Newmark Arranges $52M Cash-Out Refinance for 366-Unit Multifamily Community in Cypress Tex...,Unknown,Houston,Bascom Group,Multifamily,Refinancing / Recapitalization,85,48,86,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-012,PRJ-20260626-0148,Refinancing - Seattle - Mesa West Capital Provides $83M for Seattle Apartment Community,Seattle,Seattle,Unknown,Apartment,Refinancing / Recapitalization,72,54,86,Strong Institutional Signal,7,7,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-014,PRJ-20260626-0151,"Construction Financing - Miami / Florida - Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community",Unknown,South Florida,Unknown,Affordable Housing,Vertical Construction,94,55,85,Strong Institutional Signal,3,12,Refinancing opportunity,Priority Asset Watch,Review immediately,"3 source file(s), 12 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-06-26,20260626-001102-db0c2cd9,HCW-20260626-015,PRJ-20260626-0119,Refinancing - Other / Unknown - Walker & Dunlop Arranges $128M Loan for Refinancing of Four-Property Multifamily Portfolio...,Unknown,Unknown,Greystar,Apartment,Unknown Stage,89,49,85,Strong Institutional Signal,6,7,Refinancing opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100"
