run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-05-23,20260523-230152-45df883f,ENT-20260523-005,California,San Jose,Mixed-Use Residential,Unknown,Office-to-Residential Conversion - California - Historic Bank of Italy Building in San Jose to be Converted into Residential and Retail To...,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,57,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Historic Bank of Italy Building in San Jose to be Converted into Residential and Retail Tower Redevelopment,Yield PRO,https://yieldpro.com/2026/05/historic-bank-of-italy/,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-003,Los Angeles,Los Angeles,Office-to-Residential Conversion,Unknown,Office-to-Residential Conversion - Los Angeles - Former IBM offices at 3424 Wilshire to become housing,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,57,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Former IBM offices at 3424 Wilshire to become housing,Urbanize LA,https://la.urbanize.city/post/former-ibm-offices-3424-wilshire-become-housing,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-008,Los Angeles,Los Angeles,Office-to-Residential Conversion,Unknown,Office-to-Residential Conversion - Los Angeles - Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,57,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Adaptive reuse planned for Westwood office tower at 10900 Wilshire Blvd.,Urbanize LA,https://la.urbanize.city/post/adaptive-reuse-planned-westwood-office-tower-10900-wilshire-blvd,Medium
2026-05-23,20260523-230152-45df883f,ENT-20260523-001,National,Los Angeles,Apartment,Unknown,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,2026,28,48,General entitlement monitoring,Benchmark density bonus / TOC use and project economics,"AvalonBay, Equity Residential Strike Largest REIT Merger In U.S. History",Bisnow,https://www.bisnow.com/national/news/capital-markets/avalonbay-equity-residential-all-stock-merger-creating-180000-apartment-giant-134679,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-012,Other / Unknown,Unknown,Multifamily,Unknown,Entitlement / Permitting - Other / Unknown - Builders Stay Cautious as Single-Family Permits Weaken,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,48,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,Builders Stay Cautious as Single-Family Permits Weaken,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-004,California,California,Affordable Housing,Unknown,Entitlement / Permitting - California - Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Affordable housing unwrapped at 611 S. Hobart Blvd. in Koreatown,Urbanize LA,https://la.urbanize.city/post/affordable-housing-unwrapped-611-s-hobart-blvd-koreatown,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-007,California,San Francisco,Apartment,Unknown,"Entitlement / Permitting - California - Preliminary Permits For 1037 14th Street, San Francisco",Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent","Preliminary Permits For 1037 14th Street, San Francisco",SF YIMBY,https://sfyimby.com/2026/05/preliminary-permits-for-1037-14th-street-san-francisco.html,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-006,Los Angeles,L.A.,Multifamily,Unknown,Entitlement / Permitting - Los Angeles - Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Developer revives plan for Best Western hotel at 2645 S. Western Ave. in Jefferson Park,Urbanize LA,https://la.urbanize.city/post/developer-revives-plan-best-western-hotel-2645-s-western-ave-jefferson-park,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-009,National,U.S.,Apartment,Unknown,Office-to-Residential Conversion - National - Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",Dwight Capital Provides $114M HUD Loan for Milwaukee Office-to-Resi Conversion,Commercial Observer,https://commercialobserver.com/2026/05/dwight-capital-hud-loan-milwaukee-office-to-resi-conversion/,Low
2026-05-23,20260523-230152-45df883f,ENT-20260523-002,Los Angeles,Los Angeles,Workforce Housing,Unknown,Entitlement / Permitting - Los Angeles - Habitat development opens for residents next to La Cienega/Jefferson Station,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,35,Low relevance,"Track local planning filings, approval body, sponsor, and entitlement precedent",Habitat development opens for residents next to La Cienega/Jefferson Station,Urbanize LA,https://la.urbanize.city/post/habitat-development-opens-residents-next-la-cienegajefferson-station,Low
