run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Apartment,35,33,17,32,89.8,Other / Unknown,Developer Strategy,AvalonBay,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Multifamily,12,3,3,6,68.8,National,Developer Strategy,None detected,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Affordable Housing,4,3,2,3,86.8,California,Developer Strategy,None detected,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,BTR / Single-Family Rental,3,2,1,3,74.0,Sun Belt,Developer Strategy,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Office-to-Residential Conversion,2,2,0,2,100.0,Los Angeles,Developer Strategy,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Workforce Housing,2,2,1,1,89.0,Los Angeles,Developer Strategy,None detected,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Student Housing,3,1,1,3,66.7,Sun Belt,Financing Risk,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Mixed-Use Residential,5,4,1,2,80.2,Sun Belt,Developer Strategy,None detected,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,General Residential,8,1,5,6,58.6,Sun Belt,Institutional Flow,Blackstone,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Senior Housing,1,1,0,1,85.0,California,Financing Risk,None detected,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-05-23,20260523-230152-45df883f,2026-05-23 23:01:52,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
