run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-05-23,20260523-230152-45df883f,articles.csv,CSV,Raw Collection,Generated,75,2026-05-23 23:01:52,All saved articles above the relevance threshold.,Strategy Team
2026-05-23,20260523-230152-45df883f,high_priority_articles.csv,CSV,Strategy Briefing,Generated,52,2026-05-23 23:01:52,Must Read and Review articles.,Executive
2026-05-23,20260523-230152-45df883f,market_signals.csv,CSV,Strategy Briefing,Generated,31,2026-05-23 23:01:52,Articles with numeric market signals.,Strategy Team
2026-05-23,20260523-230152-45df883f,strategy_briefing.csv,CSV,Strategy Briefing,Generated,57,2026-05-23 23:01:52,Core briefing dataset for strategic review.,Executive
2026-05-23,20260523-230152-45df883f,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,184,2026-05-23 23:01:52,Human-readable daily strategy briefing.,Executive
2026-05-23,20260523-230152-45df883f,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-05-23 23:01:56,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-05-23,20260523-230152-45df883f,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-05-23 23:01:56,Concise dashboard-ready executive brief.,Executive
2026-05-23,20260523-230152-45df883f,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-05-23 23:01:56,Korean executive dashboard briefing.,Executive
2026-05-23,20260523-230152-45df883f,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-05-23 23:01:56,Korean weekly strategy memo.,Executive
2026-05-23,20260523-230152-45df883f,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-05-23 23:01:56,Korean executive priority brief.,Executive
2026-05-23,20260523-230152-45df883f,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-05-23 23:01:56,Korean opportunity radar report.,Investment Team
2026-05-23,20260523-230152-45df883f,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-05-23 23:01:56,Korean distress watchlist report.,Investment Team
2026-05-23,20260523-230152-45df883f,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-05-23 23:01:56,Korean high-confidence watchlist report.,Executive
2026-05-23,20260523-230152-45df883f,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-05-23 23:01:56,Korean LA asset watch report.,US Local Team
2026-05-23,20260523-230152-45df883f,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-05-23 23:01:56,Korean LA entitlement watch report.,US Local Team
2026-05-23,20260523-230152-45df883f,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-05-23 23:01:56,Korean LA development lifecycle watch report.,US Local Team
2026-05-23,20260523-230152-45df883f,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-05-23 23:01:56,Korean GP watchlist report.,Strategy Team
2026-05-23,20260523-230152-45df883f,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-05-23 23:01:56,Index and reading order for Korean reports.,Executive
2026-05-23,20260523-230152-45df883f,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-05-23 23:01:56,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-05-23 23:01:56,Dashboard-ready card data.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,95,2026-05-23 23:01:56,Dashboard-ready watchlist data.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,high_confidence_watchlist.csv,CSV,Quality Control,Generated,29,2026-05-23 23:01:56,Highest-confidence strategic signals.,Executive
2026-05-23,20260523-230152-45df883f,signal_quality.csv,CSV,Quality Control,Generated,139,2026-05-23 23:01:56,Signal confidence and false-positive risk scoring.,Strategy Team
2026-05-23,20260523-230152-45df883f,source_health.csv,CSV,Source Management,Generated,152,2026-05-23 23:01:52,Feed status and source usefulness.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-05-23 23:01:52,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-05-23 23:01:52,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,source_activation.csv,CSV,Source Management,Generated,152,2026-05-23 23:01:52,Validated source activation and source quality scoring.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,source_health_report.md,Markdown,Source Management,Generated,9,2026-05-23 23:01:52,Readable source health report.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-05-23 23:01:52,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-05-23 23:01:52,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,source_activation_report.md,Markdown,Source Management,Generated,11,2026-05-23 23:01:52,Readable source activation report.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,52,2026-05-23 23:01:56,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-05-23,20260523-230152-45df883f,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,11,2026-05-23 23:01:56,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-05-23,20260523-230152-45df883f,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,59,2026-05-23 23:01:56,Extracted deal and project pipeline signals.,Investment Team
2026-05-23,20260523-230152-45df883f,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,83,2026-05-23 23:01:56,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-05-23,20260523-230152-45df883f,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,51,2026-05-23 23:01:54,LA and Southern California asset watchlist.,US Local Team
2026-05-23,20260523-230152-45df883f,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,653,2026-05-23 23:01:56,Canonical project identity resolution.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,persistent_asset_memory.csv,CSV,Historical Memory,Generated,139,2026-05-23 23:01:56,Persistent project memory across runs.,Development Team
2026-05-23,20260523-230152-45df883f,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,88,2026-05-23 23:01:56,Persistent LA and Southern California asset watch.,US Local Team
2026-05-23,20260523-230152-45df883f,entitlement_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,12,2026-05-23 23:01:53,"Zoning, permitting, entitlement, and approval signals.",Development Team
2026-05-23,20260523-230152-45df883f,la_entitlement_watch.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,9,2026-05-23 23:01:53,LA and California entitlement watchlist.,US Local Team
2026-05-23,20260523-230152-45df883f,development_lifecycle.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,83,2026-05-23 23:01:56,Development lifecycle stage classification.,Development Team
2026-05-23,20260523-230152-45df883f,lifecycle_transition.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,83,2026-05-23 23:01:56,Lifecycle progression and stall tracking.,Development Team
2026-05-23,20260523-230152-45df883f,timing_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,48,2026-05-23 23:01:53,"Timing signals for refinancing, delivery, permitting, and entry windows.",Strategy Team
2026-05-23,20260523-230152-45df883f,market_entry_window.csv,CSV,Strategy Briefing,Generated,8,2026-05-23 23:01:53,Market entry window scoring by region.,Investment Team
2026-05-23,20260523-230152-45df883f,gp_watchlist.csv,CSV,GP / Institutional Intelligence,Generated,7,2026-05-23 23:01:53,Emerging GP ranking and watchlist.,Strategy Team
2026-05-23,20260523-230152-45df883f,gp_intelligence.csv,CSV,GP / Institutional Intelligence,Generated,7,2026-05-23 23:01:53,Developer and GP intelligence signals.,Strategy Team
2026-05-23,20260523-230152-45df883f,institutional_relationships.csv,CSV,GP / Institutional Intelligence,Generated,7,2026-05-23 23:01:53,Institutional relationship and capital-flow scoring.,Strategy Team
2026-05-23,20260523-230152-45df883f,relationship_graph.csv,CSV,GP / Institutional Intelligence,Generated,104,2026-05-23 23:01:56,"Developer, lender, capital partner, and market relationship edges.",Strategy Team
2026-05-23,20260523-230152-45df883f,regional_intelligence.csv,CSV,Strategy Briefing,Generated,13,2026-05-23 23:01:53,Market and regional intelligence summary.,US Local Team
2026-05-23,20260523-230152-45df883f,residential_sector_intelligence.csv,CSV,Strategy Briefing,Generated,11,2026-05-23 23:01:53,Residential sector coverage beyond multifamily.,Strategy Team
2026-05-23,20260523-230152-45df883f,historical_memory.csv,CSV,Historical Memory,Generated,593,2026-05-23 23:01:53,Recurring entities and signals across runs.,Strategy Team
2026-05-23,20260523-230152-45df883f,capital_flow_memory.csv,CSV,Historical Memory,Generated,139,2026-05-23 23:01:53,Capital-flow memory and lender recurrence tracking.,Finance / Treasury
2026-05-23,20260523-230152-45df883f,relationship_persistence.csv,CSV,Historical Memory,Generated,195,2026-05-23 23:01:53,"Recurring GP, lender, and capital relationships.",Strategy Team
2026-05-23,20260523-230152-45df883f,pipeline_manifest.csv,CSV,Quality Control,Generated,60,2026-05-23 23:01:56,Index of major outputs and their status.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,pipeline_manifest.md,Markdown,Quality Control,Generated,3,2026-05-23 23:01:56,Human-readable pipeline output index.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,pipeline_health.csv,CSV,Quality Control,Generated,141,2026-05-23 23:01:56,Machine-readable pipeline health checks.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,pipeline_health_report.md,Markdown,Quality Control,Generated,6,2026-05-23 23:01:56,Human-readable pipeline health report.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,error_log.csv,CSV,Quality Control,Generated,910,2026-05-23 23:01:56,Append-only log of non-fatal warnings and errors.,Technical / Maintenance
2026-05-23,20260523-230152-45df883f,run_summary.md,Markdown,Quality Control,Generated,5,2026-05-23 23:01:56,Short beginner-friendly summary of the latest run.,Executive
