run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-001,PRJ-20260919-0146,Refinancing - New York City / New York - Wells Fargo Refis Long Island City Apartments With $115M Fannie Mae Loan,Unknown,Queens,Avison Young,Apartment,Refinancing / Recapitalization,100,43,97,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-002,PRJ-20260919-0151,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Unknown,South Florida,Berkadia,Apartment,Refinancing / Recapitalization,88,49,96,Strong Institutional Signal,4,8,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-003,PRJ-20260919-0051,"Acquisition - California - Whittier Comstock Acquires 135,308 SF Fairway Center II Office Property in Brea, Californi...",California,California,CBRE,General Residential,Site Acquisition / Site Control,87,31,93,Strong Institutional Signal,9,25,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 25 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-004,PRJ-20260919-0050,Acquisition - New York City / New York - JLL Arranges $83.5M Sale of Downtown Brooklyn Development Site Borough Developers to Build...,Unknown,Brooklyn,JLL,Mixed-Use Residential,Site Acquisition / Site Control,97,36,92,Strong Institutional Signal,4,16,Institutional capital movement,Priority Asset Watch,Review immediately,"4 source file(s), 16 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-005,PRJ-20260919-0057,Disposition / Exit - California - Marcus & Millichap Brokers $11.2M Sale of 39-Unit Multifamily Property in San Diego Califo...,California,California,Marcus & Millichap,Apartment,Unknown Stage,99,32,91,Strong Institutional Signal,9,30,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 30 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-007,PRJ-20260919-0072,General Project Signal - Dallas / Texas - W&D Arranges $30M in LIHTC for Dallas Fort Worth Affordable Senior Housing,Unknown,Dallas,Walker & Dunlop,Senior Housing,Unknown Stage,85,23,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-006,PRJ-20260919-0076,JV / Partnership - Georgia - JLL Arranges $154.1M in Financing for Six-Property Retail Portfolio Spanning Three States,California,Georgia,JLL,General Residential,Unknown Stage,73,20,90,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-008,PRJ-20260919-0054,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-011,PRJ-20260919-0114,Acquisition - New York City / New York - JLL Negotiates $21.7M Sale of Multifamily Development Site in The Bronx,Unknown,New York City,JLL,Multifamily,Site Acquisition / Site Control,98,18,88,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-009,PRJ-20260919-0150,"General Project Signal - San Francisco / California - Construction Underway For Alexan Icon, South San Francisco",Unknown,San Francisco,Trammell Crow Residential,Apartment,Unknown Stage,96,31,88,Strong Institutional Signal,5,5,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-010,PRJ-20260919-0071,"Acquisition - Dallas / Texas - Bascom Buys 370-Unit, Value-Add Project Near Richardson",Unknown,Dallas,Bascom Group,Apartment,Unknown Stage,90,26,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-012,PRJ-20260919-0160,Refinancing - Texas - Cambridge Provides $15M HUD Loan on Four Multifamily Memory Care Facilities in Arlington T...,Texas,Texas,Unknown,Apartment,Refinancing / Recapitalization,70,50,86,Strong Institutional Signal,7,13,Refinancing opportunity,Strategic Asset Watch,Review immediately,"7 source file(s), 13 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-014,PRJ-20260919-0113,General Project Signal - New York City / New York - Avison Young Arranges $115M in Agency Financing for Queens Apartment Building,Unknown,New York City,Avison Young,Affordable Housing,Unknown Stage,88,26,85,Strong Institutional Signal,4,4,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-013,PRJ-20260919-0059,Acquisition - San Francisco / California - TruAmerica Multifamily Expands Bay Area Footprint with Bridges at San Ramon Acquisition,California,California,Unknown,Affordable Housing,Unknown Stage,85,40,85,Strong Institutional Signal,6,17,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 17 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-016,PRJ-20260919-0121,Construction Financing - Other / Unknown - Affinius Capital Originates $130M Construction Loan for Chicago MF Development,Unknown,Unknown,Affinius Capital,Apartment,Unknown Stage,86,48,84,Institutional Watch,6,6,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-015,PRJ-20260919-0096,Entitlement / Permitting - Los Angeles / California - L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,Building Permit / Construction Permit,78,36,84,Institutional Watch,5,25,Entitlement progression,Priority Asset Watch,Track entitlement progression,"5 source file(s), 25 observation(s), latest stage Building Permit / Construction Permit, identity confidence 80"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-017,PRJ-20260919-0136,Office-to-Residential Conversion - Other / Unknown - Partnership Begins Leasing 27-Story Apartment Building in Jersey City,Unknown,Unknown,RXR,Office-to-Residential Conversion,Unknown Stage,76,33,84,Institutional Watch,6,6,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-018,PRJ-20260919-0047,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Unknown,Atlanta,Unknown,Apartment,Distressed / Stalled,76,82,82,Institutional Watch,3,15,Distressed opportunity,Priority Asset Watch,Maintain on strategic radar,"3 source file(s), 15 observation(s), latest stage Distressed / Stalled, identity confidence 80"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-019,PRJ-20260919-0157,"General Project Signal - Southeast - Capstone Breaks Ground on 256-Unit Multifamily Development in Centerton, Arkansas",Southeast,Southeast,Unknown,Apartment,Unknown Stage,66,31,82,Institutional Watch,6,9,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"6 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-020,PRJ-20260919-0129,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Mixed-Use Property in Chicago’s Old Town,Unknown,Unknown,Essex Realty Group,Mixed-Use Residential,Unknown Stage,64,21,81,Institutional Watch,7,8,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-021,PRJ-20260919-0095,Entitlement / Permitting - Los Angeles / California - L.A. County Supes approve apartments at 7914 Broadway Ave. in West Whittier,California,Los Angeles,Unknown,Affordable Housing,Early Site Signal,84,38,80,Institutional Watch,3,14,Entitlement progression,Priority Asset Watch,Track entitlement progression,"3 source file(s), 14 observation(s), latest stage Early Site Signal, identity confidence 80"
2026-09-19,20260919-010019-c06c28a4,HCW-20260919-023,PRJ-20260919-0073,Development Start - Dallas / Texas - Endura Starts Work on 324-Unit Boerne Apartment Community,Dallas / Texas,Dallas,Unknown,Apartment,Vertical Construction,65,15,80,Institutional Watch,4,4,Construction start pipeline,Strategic Asset Watch,Monitor construction execution,"4 source file(s), 4 observation(s), latest stage Vertical Construction, identity confidence 80"
