run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0046,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Refinance Loan for Austin-Area Multifamily Rental Communit...,100,DST-20260718-001,DFP-0E77E75738,DCL-20260718-001,refinancing stress,Austin / Texas,Apartment,Bridge Investment Group,walker & dunlop,Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,70,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Flournoy Properties Lands $46.5M Refi on Leander Rental Asset,https://www.connectcre.com/stories/flournoy-properties-lands-46-5m-refi-on-leander-rental-asset/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0110,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,100,DST-20260718-005,DFP-0429255F69,DCL-20260718-005,construction loan gap,Miami / Florida,Mixed-Use Residential,JLL,JLL,Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community,67,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",S3 Originates $111M Construction Loan for Edgewater Rental Community,https://www.connectcre.com/stories/s3-originates-111m-construction-loan-for-edgewater-rental-community/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0046,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Refinance Loan for Austin-Area Multifamily Rental Communit...,100,DST-20260718-006,DFP-43BA6992EC,DCL-20260718-006,refinancing stress,Austin / Texas,Apartment,Bridge Investment Group,walker & dunlop,Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Refinance Loan for Austin-Area Multifamily Rental Communit...,67,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Walker & Dunlop Arranges $46.5M Refinance Loan for Austin-Area Multifamily Rental Community,https://yieldpro.com/2026/07/river-junction/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0200,JV / Partnership - Washington DC - Enterprise Community Development Announces Redevelopment of Seniors Housing in Silver Spri...,80,DST-20260718-016,DFP-612183360F,DCL-20260718-016,refinancing stress,Washington DC,Apartment,Unknown,cushman,Refinancing - Washington DC - Cushman & Wakefield Arranges $56.6M Refinancing of Luxury Multifamily Community in D.C.,62,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Cushman & Wakefield Arranges $56.6M Refinancing of Luxury Multifamily Community in D.C.,https://rebusinessonline.com/cushman-wakefield-arranges-56-6m-refinancing-of-luxury-multifamily-community-in-d-c/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0200,JV / Partnership - Washington DC - Enterprise Community Development Announces Redevelopment of Seniors Housing in Silver Spri...,80,DST-20260718-017,DFP-96BDE3DFD3,DCL-20260718-017,refinancing stress,Washington DC,Multifamily,Unknown,cushman,Refinancing - Washington DC - Cushman & Wakefield Arranges $59M for Luxury Washington DC Multifamily Property The Elling...,62,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Cushman & Wakefield Arranges $59M for Luxury Washington DC Multifamily Property The Ellington,https://yieldpro.com/2026/07/the-ellington-dc/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0109,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",100,DST-20260718-010,DFP-02BAF3D804,DCL-20260718-010,construction loan gap,Miami / Florida,Apartment,IPA,Unknown,"Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail",https://www.connectcre.com/stories/fort-lauderdale-developer-inks-financing-for-condos-apartments-retail/,Low
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0125,Office-to-Residential Conversion - New York City / New York - Project type ‘more than likely’ contributed to structural failure in NYC: ASCE engineer,80,DST-20260718-014,DFP-C2028E28FA,DCL-20260718-014,construction loan gap,New York City / New York,Apartment,Unknown,Unknown,Construction Financing - New York City / New York - Ponce Bank Lends $50M for Canarsie Apartments,60,High Distress Watch,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Ponce Bank Lends $50M for Canarsie Apartments,https://commercialobserver.com/2026/07/ponce-bank-brooklyn-apartments/,Low
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0111,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,DST-20260718-029,DFP-22EE1ED222,DCL-20260718-029,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,59,Monitor,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0156,Refinancing - Phoenix / Arizona - TSB Capital Advisors Arranges Loan for Refinancing of 530-Bed Community Near Arizona State...,80,DST-20260718-032,DFP-D6C43D43D2,DCL-20260718-032,refinancing stress,Phoenix / Arizona,Student Housing,Unknown,Unknown,Refinancing - Phoenix / Arizona - TSB Capital Advisors Arranges Loan for Refinancing of 530-Bed Community Near Arizona State...,59,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,TSB Capital Advisors Arranges Loan for Refinancing of 530-Bed Community Near Arizona State University,https://rebusinessonline.com/tsb-capital-advisors-arranges-loan-for-refinancing-of-530-bed-community-near-arizona-state-university/,Medium
2026-07-18,20260718-235559-a40a5f93,PRJ-20260718-0115,Construction Financing - National - Greystone Real Estate Capital Closes $137M Affordable Housing Development Fund,100,DST-20260718-022,DFP-4E01825DF0,DCL-20260718-022,construction loan gap,National,Affordable Housing,Greystone,Unknown,Construction Financing - National - Greystone Real Estate Capital Closes $137M Affordable Housing Development Fund,56,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Greystone Real Estate Capital Closes $137M Affordable Housing Development Fund,https://commercialobserver.com/2026/07/greystone-real-estate-capital-137m-affordable-housing-fund/,Low
