run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Miami,Florida,7,7,1,6,3,5,Apartment,Construction Financing,Zoning / Rezoning,Waterfront redevelopment,100,82,30,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami; Avalon Bay Planning Apartments, Retail in South Miami; Construction Financing - Miami / Florida - Fort Lauderdale Developer Inks Financing for Condos, Apartments, Retail; Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments; Construction Financing - Miami / Florida - S3 Originates $111M Construction Loan for Edgewater Rental Community"
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,New York,New York,9,7,2,6,1,2,Apartment,Disposition / Exit,Density Bonus / TOC,Office conversion corridor,100,48,45,Strategic watch submarket,Monitor entitlement precedent,Construction Financing - New York City / New York - Ponce Bank Lends $50M for Canarsie Apartments; Cushman & Wakefield Arranges $59M for Luxury Washington DC Multifamily Property The Ellington; Disposition / Exit - New York City / New York - Free-Market NoHo Apartments Generate Strong Buyer Demand; Disposition / Exit - New York City / New York - NYC Multifamily Sales Reflect “Two Very Different Markets” in Q2; Free-Market NoHo Apartments Generate Strong Buyer Demand
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Phoenix,Arizona,4,4,0,3,1,4,Apartment,Acquisition,General Entitlement Signal,University-adjacent,100,47,20,Strategic watch submarket,Review potential acquisition pipeline,320-Unit Gilbert Apartment Community Trades to Camden; 320-Unit Gilbert Multifamily Apartment Community Sells to Camden Living; Acquisition - Phoenix / Arizona - 320-Unit Gilbert Apartment Community Trades to Camden; Acquisition - Phoenix / Arizona - 320-Unit Gilbert Multifamily Apartment Community Sells to Camden Living; Disposition / Exit - Phoenix / Arizona - Rise48 Equity Acquires N. Phoenix Rental Community
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Atlanta,Southeast,5,5,2,5,0,4,Apartment,Development Start,Zoning / Rezoning,Mixed-use corridor,100,15,30,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; Apartment Developer Pursuing Phillips Place for Multifamily Community; BTR / Build-to-Rent - Atlanta / Georgia - New Housing Law To Send Institutional Investors Flocking To Build-To-Rent; Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project; Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Dallas,Texas,4,3,1,3,0,2,Mixed-Use Residential,Office-to-Residential Conversion,Office-to-Residential Conversion,University-adjacent; Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Dallas / Texas - S2 Capital Offloads 229-Unit Plano Rental Community; Dallas Developer Duo Opens 168-Unit Mixed-Income Community; JV / Partnership - Dallas / Texas - Partnership to Develop 265-Unit Multifamily Project in Uptown Dallas; Office-to-Residential Conversion - Dallas / Texas - StreetLights Advancing Apartment Venture at Former Plano Office Campus; Partnership to Develop 265-Unit Multifamily Project in Uptown Dallas
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Los Angeles,Los Angeles,11,6,3,0,0,0,Affordable Housing,Acquisition,Density Bonus / TOC,Downtown infill,98,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,525 apartments start to rise at 22107 S. Vermont Ave. in West Carson; 70-unit affordable housing complex underway at 1201 E. 119th St. in Watts; Acquisition - Los Angeles / California - Prime Residential Purchases Palm Court Apartments in Los Angeles for $51.2M; Acquisition - Los Angeles / California - Wellpointe Inc Plans $2B 100% Affordable Senior Living Complex in Los Angeles; Affordable housing underway at 1035 S. Crenshaw Blvd.
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Austin,Texas,5,2,0,2,2,3,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,92,68,20,Strategic watch submarket,Monitor refinancing / distress pipeline,320-Unit Gilbert Apartment Community Trades to Camden; 320-Unit Gilbert Multifamily Apartment Community Sells to Camden Living; Flournoy Properties Lands $46.5M Refi on Leander Rental Asset; Refinancing - Austin / Texas - Flournoy Properties Lands $46.5M Refi on Leander Rental Asset; Refinancing - Austin / Texas - Walker & Dunlop Arranges $46.5M Refinance Loan for Austin-Area Multifamily Rental Communit...
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Miracle Mile,Los Angeles,3,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,92,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Acquisition - Los Angeles / California - Apartment Complex Sells for $51M in Los Angeles’ Miracle Mile; Apartment Complex Sells for $51M in Los Angeles’ Miracle Mile; Disposition / Exit - Los Angeles / California - Prime Residential Pays $51M for Miracle Mile Apartments; Prime Residential Pays $51M for Miracle Mile Apartments; Prime Residential Purchases Palm Court Apartments in Los Angeles for $51.2M
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Hollywood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,11,30,High relevance to Woomi site strategy,Monitor entitlement precedent,Apartments under construction at 5547 N. Elmer Ave. in North Hollywood; Entitlement / Permitting - Los Angeles / California - Apartments under construction at 5547 N. Elmer Ave. in North Hollywood
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Santa Monica,Los Angeles,1,1,1,1,0,1,General Residential,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,67,25,65,High relevance to Woomi site strategy,Monitor entitlement precedent,"Entitlement / Permitting - Santa Monica / California - LAX people mover lawsuit, Santa Monica's SB 79 plan, and more; LAX people mover lawsuit, Santa Monica's SB 79 plan, and more"
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Irvine,Orange County,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Riverside,Inland Empire,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine
2026-07-18,20260718-235559-a40a5f93,2026-07-18 23:55:59,Manhattan,New York,4,2,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,Downtown infill,52,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Disposition / Exit - New York City / New York - Free-Market NoHo Apartments Generate Strong Buyer Demand; Free-Market NoHo Apartments Generate Strong Buyer Demand; If New York’s Rent Guidelines Board Ignores Its Own Data, Why Do We Need It?; JV / Partnership - New York City / New York - Joint Venture to Develop 149-Unit Apartment Building in Manhattan’s SoHo District; Joint Venture to Develop 149-Unit Apartment Building in Manhattan’s SoHo District"
