run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,New York,New York,7,6,0,4,2,3,Multifamily,Disposition / Exit,General Entitlement Signal,Mixed-use corridor; Waterfront redevelopment,100,62,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - New York - ICON Real Estate Advisors Arranges $19.35M Sale of Long Branch Multifamily and Retail Asse...; Blackstone Announces Joint Venture with Google to Create New TPU Cloud; Blackstone Real Estate Debt Strategies Launches Homebuilder Lending Platform; Bridge City Capital Provides $21M Loan for Greenpoint Dev Site; Coastal NJ Apartments and Retail Sell in 1031 Exchange
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Los Angeles,Los Angeles,9,4,3,2,1,3,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,100,52,40,High relevance to Woomi site strategy,Monitor entitlement precedent,17 apartments planned at 2217 S. Fox Hills Dr. in Century City; 40 apartments slated for 4080 Lafayette Place in Culver City; Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City; Affordable housing takes shape at 101 Pacific Coast Hwy. in Long Beach; Daytona Beach Okays Massive Avalon Park Group Development
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Miami,Florida,4,4,0,2,1,3,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,99,48,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property; Acquisition - Sun Belt - Miami Apartments Trade for $109.9M; Alta Developers Lands $91.8M Construction Loan for Miami Apartments; Construction Financing - Sun Belt - Alta Developers Lands $91.8M Construction Loan for Miami Apartments; Disposition / Exit - Sun Belt - Grand Peaks Sells Miami-Area Apartments for $65.5M
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Charlotte,Southeast,3,3,1,2,0,1,Apartment,Disposition / Exit,Entitlement Approval,General submarket monitoring,95,15,30,Strategic watch submarket,Monitor entitlement precedent,Cambridge Properties Bringing New Life to Aging Charlotte Center; Charlotte Apartment Project Fetches $107M; Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M; Disposition / Exit - Sun Belt - Eaton Vance Picks Charlotte Rental Community for $65.8M; Eaton Vance Picks Charlotte Rental Community for $65.8M
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Phoenix,Arizona,4,4,0,2,1,2,Mixed-Use Residential,Construction Financing,General Entitlement Signal,Mixed-use corridor,92,45,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M; BTR / Build-to-Rent - Sun Belt - Work Begins on 94-Unit Scottsdale Luxury BTR Community; Construction Financing - Sun Belt - WAY Capital Arranges $131.2M Construction Financing Package for Phoenix Multifamily Mixed-...; Empire Group Starts Work on $170M Phoenix Apartment Tower; General Project Signal - Sun Belt - Empire Group Starts Work on $170M Phoenix Apartment Tower
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Hollywood,Los Angeles,1,1,1,1,1,1,Affordable Housing,Construction Financing,Entitlement Approval,Mixed-use corridor,72,56,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Santa Monica,Los Angeles,1,1,1,1,1,1,Affordable Housing,Construction Financing,Entitlement Approval,Mixed-use corridor,72,56,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,West Hollywood,Los Angeles,1,1,1,1,1,1,Affordable Housing,Construction Financing,Entitlement Approval,Mixed-use corridor,72,56,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,California,National / Other,0,9,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,72,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - California - Bridgeton Divests of 36,000 SF Museum Parc Mixed-Use Property in San Francisco; Acquisition - California - CBRE Negotiates $34.5M Million Sale of Multifamily Community in Sacramento; Acquisition - California - Hudson Valley Property Group Expands California Presence with Elk Grove Acquisition; Acquisition - California - Slatt Capital Arranges Acquisition Financing for Rohnert Park Hospitality Assets; Disposition / Exit - California - Northmarq: Multifamily Sale Serves as Benchmark for Fresno Market"
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,Century City,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,70,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,17 apartments planned at 2217 S. Fox Hills Dr. in Century City; Entitlement / Permitting - Los Angeles - 17 apartments planned at 2217 S. Fox Hills Dr. in Century City
