run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-93359E6D9F,DCL-20260527-005,90,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Disposition / Exit - Wood Partners - Sun Belt,Disposition / Exit,Sun Belt,Apartment,Wood Partners,northmarq,,$107M; $107M; $107 million,,1,1,1,Connect CRE Charlotte,Charlotte Apartment Project Fetches $107M,Sun Belt,81
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-588F766601,DCL-20260527-014,80,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,JV / Partnership - Blackstone - New York,JV / Partnership,New York,General Residential,Blackstone,Unknown,,$5 billion; $5 billion,,1,1,1,Blackstone Real Estate,Blackstone Announces Joint Venture with Google to Create New TPU Cloud,New York,71
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-3111B08007,DCL-20260527-019,80,Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech - Operational / Property Management Tech - Sun Belt - VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton...,Operational / Property Management Tech - Blackstone - Sun Belt,Operational / Property Management Tech,Sun Belt,General Residential,Blackstone,Unknown,,$1 Billion; $1 Billion; $1 Billion,,1,1,1,Blackstone Real Estate,VoltaGrid Announces $1 Billion Strategic Equity Investment from Blackstone and Halliburton to Fund Growth and Acquisition of Propell,Sun Belt,65
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-69DFF45939,DCL-20260527-030,80,Refinancing - National - ACRE Supplies $351M Refi for Four-State Multifamily Portfolio,Refinancing - Refinancing - National - ACRE Supplies $351M Refi for Four-State Multifamily Portfolio,Refinancing - Harbor Group International - National,Refinancing,National,Multifamily,Harbor Group International,Unknown,,$351M; $351M; $351 million,$351 million,1,1,1,Commercial Observer,ACRE Supplies $351M Refi for Four-State Multifamily Portfolio,National,60
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-D4A23DD6C1,DCL-20260527-028,80,Refinancing - Other / Unknown - Mesa West Provides $44M Refi for West Virginia Industrial Park,Refinancing - Refinancing - Other / Unknown - Mesa West Provides $44M Refi for West Virginia Industrial Park,Refinancing - Hines - cushman - Other / Unknown,Refinancing,Other / Unknown,General Residential,Hines,cushman,,$44M; $44M; $43.8 million,$43.8 million,1,1,1,Commercial Observer,Mesa West Provides $44M Refi for West Virginia Industrial Park,Other / Unknown,62
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-5A5ABB5833,DCL-20260527-003,75,Acquisition - California - CBRE Negotiates $34.5M Million Sale of Multifamily Community in Sacramento,Acquisition - Acquisition - California - CBRE Negotiates $34.5M Million Sale of Multifamily Community in Sacramento,Acquisition - Unknown - California,Acquisition,California,Apartment,Unknown,CBRE,,$34.5M; $34.5M; $34.5 million,$34.5M,1,1,1,REBusiness Online,CBRE Negotiates $34.5M Million Sale of Multifamily Community in Sacramento,California,81
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-ABC782A4E7,DCL-20260527-016,75,"Acquisition - California - Bridgeton Divests of 36,000 SF Museum Parc Mixed-Use Property in San Francisco","Acquisition - Acquisition - California - Bridgeton Divests of 36,000 SF Museum Parc Mixed-Use Property in San Francisco",Acquisition - Unknown - California,Acquisition,California,Mixed-Use Residential,Unknown,JLL,,$19.2 m; $19.2 million; $19.2,,1,1,1,REBusiness Online,"Bridgeton Divests of 36,000 SF Museum Parc Mixed-Use Property in San Francisco",California,67
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-EB2B44FD12,DCL-20260527-031,75,"Acquisition - Seattle - Commune Capital Sells Self-Storage Property in Bellevue, Washington for $50.7M","Acquisition - Acquisition - Seattle - Commune Capital Sells Self-Storage Property in Bellevue, Washington for $50.7M",Acquisition - Unknown - Seattle,Acquisition,Seattle,General Residential,Unknown,cushman,,$50.7M; $50.7M; $50.7 million,,1,1,1,REBusiness Online,"Commune Capital Sells Self-Storage Property in Bellevue, Washington for $50.7M",Seattle,59
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-30194271EF,DCL-20260527-008,75,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,Apartment,Unknown,Berkadia,,$45.5M; $45.5M; $45.5 million,,1,1,1,Connect CRE South Florida,El-Ad Pays $45.5M for Coconut Grove Property,Sun Belt,73
2026-05-27,20260527-230207-4be4208e,2026-05-27 23:02:07,DFP-454BA7F7FD,DCL-20260527-041,75,Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Acquisition - Acquisition - Sun Belt - US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Acquisition - Unknown - Sun Belt,Acquisition,Sun Belt,General Residential,Unknown,JLL,,$63.8M; $63.8M; $63.8 million,,1,1,1,Connect CRE Phoenix,US Merchants Picks Up Rail-Ready Surprise Warehouse for $63.8M,Sun Belt,56
