run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Santa Monica,2,2,2,2,1,2,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood; Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica; Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,100,56,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Los Angeles,8,4,2,1,0,0,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,17 apartments planned at 2217 S. Fox Hills Dr. in Century City; 40 apartments slated for 4080 Lafayette Place in Culver City; Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood; Disposition / Exit - Los Angeles - Marcus & Millichap Facilitates $8.2M Sale of 40-Unit Covina Apartment Property,98,55,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Hollywood,1,1,1,1,1,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,72,56,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,West Hollywood,1,1,1,1,1,1,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...; Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,72,56,Yes,Hollywood / transit-oriented housing watch,Track local planning docket and entitlement precedent,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Century City,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,17 apartments planned at 2217 S. Fox Hills Dr. in Century City; Entitlement / Permitting - Los Angeles - 17 apartments planned at 2217 S. Fox Hills Dr. in Century City,70,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Culver City,1,1,1,1,0,1,Apartment,Entitlement Approval,Downtown infill,Unknown,40 apartments slated for 4080 Lafayette Place in Culver City; Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,67,40,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Santa Ana,1,1,0,1,1,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,65,57,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Arts District,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,Arts district,Unknown,General Project Signal - Los Angeles - Renderings revealed: Arts District towers at 2143 E. Violet Street; Renderings revealed: Arts District towers at 2143 E. Violet Street,56,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,South LA,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Modular / Construction Innovation - Los Angeles - Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South...; Modular housing manufacturing proposed for city-owned site at 10901 S. Clovis St. in South LA,56,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,California,0,7,0,0,0,0,Affordable Housing,General Entitlement Signal,Hospital-adjacent,Unknown,"Acquisition - California - Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily...; Acquisition - California - Slatt Capital Arranges Acquisition Financing for Rohnert Park Hospitality Assets; General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project; Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; Refinancing - California - $46M Bridge Loan Refinances Newly Built Moreno Valley Apartments",56,20,No,Monitor only,Monitor only,Medium
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Inland Empire,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,$46M Bridge Loan Refinances Newly Built Moreno Valley Apartments,12,30,No,Inland Empire BTR / rental housing watch,Monitor only,Low
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Irvine,1,0,0,0,0,0,Multifamily,General Entitlement Signal,General submarket monitoring,Unknown,Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily Property for $45.5M,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-05-28,20260528-230155-27f9735b,2026-05-28 23:01:55,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"JLL Arranges $252M Financing for Huntington Beach Seniors Project; JLL Lines Up $144M Construction Loan for Santa Ana Multifamily; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",12,30,No,Orange County suburban apartment watch,Monitor only,Low
