run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-05-28,20260528-230155-27f9735b,TIM-20260528-001,Refinancing / Maturity Window,California,Affordable Housing,Unknown,walker & dunlop,Refinancing - California - Walker & Dunlop Structures $101.6M HUD-Insured Loan for Refinancing of Apartment Property...,No explicit timing reference,Unknown Timing,79,Medium,Refinancing / Maturity Window,Walker & Dunlop Structures $101.6M HUD-Insured Loan for Refinancing of Apartment Property in Chula Vista,REBusiness Online,https://rebusinessonline.com/walker-dunlop-structures-101-6m-hud-insured-loan-for-refinancing-of-apartment-property-in-chula-vista/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-002,Refinancing / Maturity Window,California,Affordable Housing,Unknown,walker & dunlop,Refinancing - California - HUD Section 223(f) Loan Refinances Chula Vista Multifamily,No explicit timing reference,Unknown Timing,79,Medium,Refinancing / Maturity Window; refinance,HUD Section 223(f) Loan Refinances Chula Vista Multifamily,Connect CRE Apartments,https://www.connectcre.com/stories/hud-section-223f-loan-refinances-chula-vista-multifamily/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-006,Refinancing / Maturity Window,California,Apartment,Unknown,Unknown,Refinancing - California - $46M Bridge Loan Refinances Newly Built Moreno Valley Apartments,No explicit timing reference,Unknown Timing,79,Medium,Refinancing / Maturity Window; refinance,$46M Bridge Loan Refinances Newly Built Moreno Valley Apartments,Connect CRE California,https://www.connectcre.com/stories/46m-bridge-loan-refinances-newly-built-moreno-valley-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-028,Entitlement / Permitting,Other / Unknown,Apartment,Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2024,in 2024,Immediate / 0-3 Months,78,High,Entitlement / Permitting; permitting,Shorter Apartment Construction Time in 2024,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2025/10/shorter-apartment-construction-time-in-2024/,"Track entitlement, zoning, permitting, and public-agency milestones",Weekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-003,Entitlement / Permitting,California,Apartment,Lincoln Property Company,Unknown,Entitlement / Permitting - California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Urbanize LA,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-005,Entitlement / Permitting,Los Angeles,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles - 17 apartments planned at 2217 S. Fox Hills Dr. in Century City,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,17 apartments planned at 2217 S. Fox Hills Dr. in Century City,Urbanize LA,https://la.urbanize.city/post/17-apartments-planned-2217-s-fox-hills-dr-century-city,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-010,Construction Start,Los Angeles,Affordable Housing,Unknown,Unknown,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",No explicit timing reference,Unknown Timing,71,Medium,Construction Start; broke ground,"Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",Connect CRE,https://www.connectcre.com/stories/logos-faith-st-rest-break-ground-on-138-unit-affordable-housing/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-011,Refinancing / Maturity Window,Sun Belt,Apartment,Unknown,northmarq,Refinancing - Sun Belt - Northmarq Arranges Refi for 199-Unit Corpus Christi Rental Community,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Northmarq Arranges Refi for 199-Unit Corpus Christi Rental Community,Connect CRE Texas,https://www.connectcre.com/stories/northmarq-arranges-refi-for-199-unit-corpus-christi-rental-community/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-030,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-031,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-032,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-033,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-040,Distress Sale Timing,California,Affordable Housing,Unknown,walker & dunlop,Refinancing - California - Walker & Dunlop Structures $101.6M HUD-Insured Loan for Refinancing of Apartment Property...,No explicit timing reference,Unknown Timing,70,Medium,Distress Sale Timing,Walker & Dunlop Structures $101.6M HUD-Insured Loan for Refinancing of Apartment Property in Chula Vista,,https://rebusinessonline.com/walker-dunlop-structures-101-6m-hud-insured-loan-for-refinancing-of-apartment-property-in-chula-vista/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-014,Recapitalization Timing,California,Affordable Housing,Unknown,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",No explicit timing reference,Unknown Timing,70,Medium,Recapitalization Timing; recapitalization,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Connect CRE Orange County,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-041,Distress Sale Timing,California,Apartment,Unknown,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,No explicit timing reference,Unknown Timing,68,Medium,Distress Sale Timing,JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-042,Distress Sale Timing,Los Angeles,Affordable Housing,Unknown,Unknown,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,No explicit timing reference,Unknown Timing,68,Medium,Distress Sale Timing,Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in West Hollywood,,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-008,Acquisition Window,California,Multifamily,Unknown,Unknown,Acquisition - California - Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily...,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Bascom Arizona Ventures Continues Acquisition Spree Acquires Off-Market Tucson Multifamily Property for $45.5M,Yield PRO,https://yieldpro.com/2026/05/domain-3201/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-004,Acquisition Window,Sun Belt,Apartment,Unknown,Berkadia,Acquisition - Sun Belt - El-Ad Pays $45.5M for Coconut Grove Property,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,El-Ad Pays $45.5M for Coconut Grove Property,Connect CRE South Florida,https://www.connectcre.com/stories/el-ad-pays-45-5m-for-coconut-grove-property/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-007,Refinancing / Maturity Window,National,Multifamily,Harbor Group International,Unknown,Refinancing - National - Harbor Group International with The Garrett Companies and Telis Group Refinance Eight-Prop...,No explicit timing reference,Unknown Timing,66,Medium,Refinancing / Maturity Window; completed; refinance,Harbor Group International with The Garrett Companies and Telis Group Refinance Eight-Property Multifamily Portfolio,Yield PRO,https://yieldpro.com/2026/05/eight-property-multifamily-portfolio/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-05-28,20260528-230155-27f9735b,TIM-20260528-018,Office-to-Residential Conversion Timing,Other / Unknown,Multifamily,Unknown,Unknown,Office-to-Residential Conversion - Other / Unknown - Milwaukee Office-to-Multifamily Redevelopment Conversion Project Secures $114M Rehabilitat...,No explicit timing reference,Unknown Timing,65,Medium,Office-to-Residential Conversion Timing,Milwaukee Office-to-Multifamily Redevelopment Conversion Project Secures $114M Rehabilitation Loan,Yield PRO,https://yieldpro.com/2026/05/100-east-wisconsin/,Monitor sector-specific platform timing and potential partnership relevance,Biweekly
