run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-05-28,20260528-230155-27f9735b,CARD-20260528-034,Capital Flow,Berkadia,Critical,100,Berkadia,Apartment,Berkadia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-035,Capital Flow,Berkadia,Critical,100,Berkadia,Apartment,Berkadia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-036,Capital Flow,Blackstone,Critical,100,Blackstone,General Residential,Blackstone,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-016,LA Asset Watch,Construction Financing - Los Angeles - Developer scores construction loan for mixed-use project at 8025 Santa Monica Blvd. in Wes...,Critical,100,Los Angeles,Affordable Housing,Unknown,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood
2026-05-28,20260528-230155-27f9735b,CARD-20260528-017,LA Asset Watch,Entitlement / Permitting - Los Angeles - 17 apartments planned at 2217 S. Fox Hills Dr. in Century City,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/17-apartments-planned-2217-s-fox-hills-dr-century-city
2026-05-28,20260528-230155-27f9735b,CARD-20260528-020,LA Asset Watch,Entitlement / Permitting - Southeast - 40 apartments slated for 4080 Lafayette Place in Culver City,Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/40-apartments-slated-4080-lafayette-place-culver-city
2026-05-28,20260528-230155-27f9735b,CARD-20260528-018,LA Asset Watch,General Project Signal - Los Angeles - Affordable housing slated for 1418 S. Mansfield Ave. in Mid-City,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://la.urbanize.city/post/affordable-housing-slated-1418-s-mansfield-ave-mid-city
2026-05-28,20260528-230155-27f9735b,CARD-20260528-019,LA Asset Watch,"JV / Partnership - California - New Rendering For 650 Divisadero Street, San Francisco",Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://sfyimby.com/2026/05/new-rendering-for-650-divisadero-street-san-francisco.html
2026-05-28,20260528-230155-27f9735b,CARD-20260528-001,Signal Quality,Refinancing - National - Harbor Group International with The Garrett Companies and Telis Group Refinance Eight-Prop...,Critical,92,Unknown,Multifamily,Harbor Group International,"8 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-002,Signal Quality,JV / Partnership - New York - Blackstone Announces Joint Venture with Google to Create New TPU Cloud,Critical,91,New York,General Residential,Blackstone,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-004,Signal Quality,"Construction Financing - New York - Dwight Mortgage Trust Lends $55M on Rockland County, N.Y., Multifamily Development",Critical,90,New York,Apartment,Unknown,"7 source file(s), 25 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-003,Signal Quality,Disposition / Exit - Sun Belt - Charlotte Apartment Project Fetches $107M,Critical,90,Sun Belt,Apartment,Wood Partners,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-005,Signal Quality,Construction Financing - New York - Bridge City Capital Provides $21M Loan for Greenpoint Dev Site,Critical,89,New York,Multifamily,Unknown,"4 source file(s), 6 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-006,Opportunity,LA / California Entitlement Opportunity,Critical,87,California,Apartment,Lincoln Property Company,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica
2026-05-28,20260528-230155-27f9735b,CARD-20260528-025,Market Entry Window,California,Critical,84,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-007,Opportunity,GP Capability Partnership Opportunity,Critical,83,Sun Belt,Apartment,Wood Partners,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Sun Belt.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/charlotte-apartment-project-fetches-107m/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-026,Market Entry Window,Sun Belt,Critical,83,Sun Belt,80,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Actively source opportunities,market_entry_window_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-008,Opportunity,Refinancing Gap,Critical,82,National,Multifamily,Harbor Group International,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in National.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/05/eight-property-multifamily-portfolio/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-009,Opportunity,JV / Partnership Gap,High,79,New York,General Residential,Blackstone,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in New York.",Map possible GP partnership or capability-building relationship,"Map GP, capital partner, and relationship history",opportunity_radar_report.md,https://www.blackstone.com/news/press/blackstone-announces-joint-venture-with-google-to-create-new-tpu-cloud/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-011,Distress,refinancing stress,High,79,California,Affordable Housing,Unknown,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://rebusinessonline.com/walker-dunlop-structures-101-6m-hud-insured-loan-for-refinancing-of-apartment-property-in-chula-vista/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-027,Market Entry Window,Los Angeles,High,78,Los Angeles,90,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Track entitlement / permitting pipeline,market_entry_window_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-012,Distress,bridge loan stress,High,76,California,Apartment,Unknown,Refinancing; bridge loan; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/46m-bridge-loan-refinances-newly-built-moreno-valley-apartments/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-013,Distress,construction loan gap,High,76,California,Apartment,Unknown,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-014,Distress,refinancing stress,High,76,California,Affordable Housing,Unknown,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/hud-section-223f-loan-refinances-chula-vista-multifamily/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-010,Opportunity,Refinancing Gap,High,75,California,Affordable Housing,Unknown,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt stack, maturity, lender, and recapitalization details",opportunity_radar_report.md,https://rebusinessonline.com/walker-dunlop-structures-101-6m-hud-insured-loan-for-refinancing-of-apartment-property-in-chula-vista/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-015,Distress,construction loan gap,High,75,Los Angeles,Affordable Housing,Unknown,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://la.urbanize.city/post/developer-scores-construction-loan-mixed-use-project-8025-santa-monica-blvd-west-hollywood
2026-05-28,20260528-230155-27f9735b,CARD-20260528-031,Lifecycle Watch,"JV / Partnership - Los Angeles - Logos Faith, St. Rest Break Ground on 138-Unit Affordable Housing",High,73,California,Affordable Housing,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://www.connectcre.com/stories/logos-faith-st-rest-break-ground-on-138-unit-affordable-housing/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-028,Entitlement Watch,Entitlement Approval,High,70,California,Apartment,Unknown,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,"Track local planning filings, approval body, sponsor, and entitlement precedent",entitlement_intelligence_report.md,https://sfyimby.com/2026/05/new-rendering-for-650-divisadero-street-san-francisco.html
2026-05-28,20260528-230155-27f9735b,CARD-20260528-032,Lifecycle Watch,Acquisition - Sun Belt - Miami Apartments Trade for $109.9M,High,68,Sun Belt,Apartment,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://www.connectcre.com/stories/miami-apartments-trade-for-109-9m/
2026-05-28,20260528-230155-27f9735b,CARD-20260528-033,Lifecycle Watch,Canary Wharf's £1.5B BTR Bet Pays Off,High,66,Other / Unknown,BTR / Single-Family Rental,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.bisnow.com/london/news/build-to-rent/canary-wharf-15b-btr-bet-pays-off-134722
2026-05-28,20260528-230155-27f9735b,CARD-20260528-021,GP Watch,Lincoln Property Company,High,65,California,Apartment,Lincoln Property Company,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-023,GP Watch,Harbor Group International,Medium,64,National,Multifamily,Harbor Group International,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-022,GP Watch,Wood Partners,Medium,64,Sun Belt,Apartment,Wood Partners,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-024,GP Watch,Blackstone,Medium,58,New York,General Residential,Blackstone,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-037,Source Health,Critical source validation warnings,Medium,58,National / Other,General Residential,Unknown,13 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-05-28,20260528-230155-27f9735b,CARD-20260528-029,Entitlement Watch,Entitlement Approval,Medium,50,California,Apartment,Lincoln Property Company,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,"Track local planning filings, approval body, sponsor, and entitlement precedent",entitlement_intelligence_report.md,https://la.urbanize.city/post/updated-plan-apartments-1238-lincoln-blvd-santa-monica
2026-05-28,20260528-230155-27f9735b,CARD-20260528-030,Entitlement Watch,Entitlement Approval,Medium,48,Other / Unknown,Multifamily,Unknown,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,Track construction-ready pipeline and comparable sponsor execution,entitlement_intelligence_report.md,https://eyeonhousing.org/2025/10/builders-stay-cautious-as-single-family-permits-weaken/
