run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-018,LA Asset Watch,13 apartments approved for empty lot at 4127 E. Supreme Court,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-035,Capital Flow,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Critical,100,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Apartment,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-036,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-037,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-016,LA Asset Watch,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Critical,100,Los Angeles,Workforce Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 13 apartments approved for empty lot at 4127 E. Supreme Court,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-017,LA Asset Watch,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/wnc-closes-on-23rd-california-focused-affordable-housing-fund/
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-019,LA Asset Watch,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,Critical,100,Los Angeles,Apartment,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-001,Signal Quality,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Critical,96,Unknown,Apartment,Berkadia,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-002,Signal Quality,Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Critical,96,Seattle,Apartment,Mack Real Estate Group,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-006,Opportunity,Acquisition Opportunity,Critical,92,California,Apartment,Freddie Mac,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-003,Signal Quality,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Critical,91,California,Apartment,Marcus & Millichap,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-004,Signal Quality,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Critical,91,California,Apartment,Freddie Mac,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-005,Signal Quality,Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,Critical,91,California,Apartment,Waterton,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-007,Opportunity,Acquisition Opportunity,Critical,89,California,Apartment,Marcus & Millichap,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-008,Opportunity,Acquisition Opportunity,Critical,87,California,Apartment,Waterton,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/waterton-acquires-482-unit-reserve-at-chino-hills-apartments-in-california/
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-009,Opportunity,Construction Financing Gap,Critical,87,Miami / Florida,Apartment,Berkadia,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-010,Opportunity,Construction Financing Gap,Critical,86,Other / Unknown,Multifamily,Freddie Mac,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/gantry-arranges-48-3m-in-financing-for-multifamily-property-in-maple-grove-minnesota/
2026-09-12,20260912-005635-3eb9652a,CARD-20260912-026,Market Entry Window,Seattle,High,79,Seattle,65,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
