run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-008,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,8025 Santa Monica Blvd,Los Angeles,Unknown,Workforce Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,55,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood,High
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-010,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,California,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,100,40,High relevance to Woomi site strategy,Benchmark density bonus use,"Review parcel clue, entitlement path, sponsor, and comparable sites",WNC Closes on 23rd California-Focused Affordable Housing Fund,https://www.connectcre.com/stories/wnc-closes-on-23rd-california-focused-affordable-housing-fund/,Medium
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-011,13 apartments approved for empty lot at 4127 E. Supreme Court,4127 E. Supreme Court,Los Angeles,,Mixed-Use Residential,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",13 apartments approved for empty lot at 4127 E. Supreme Court,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court,Medium
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-012,Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,1030 N. Sierra Bonita Ave,Los Angeles,,Apartment,Under planning review,Unknown,Entitlement Play,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood,Medium
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-004,Entitlement / Permitting - Los Angeles / California - 13 apartments approved for empty lot at 4127 E. Supreme Court,4127 E. Supreme Court,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",13 apartments approved for empty lot at 4127 E. Supreme Court,https://la.urbanize.city/post/13-apartments-approved-empty-lot-4127-e-supreme-court,High
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-009,Entitlement / Permitting - Los Angeles / California - 75 aparmtents slated for 7034 N. Baird Ave. in Reseda,7034 N. Baird Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",75 aparmtents slated for 7034 N. Baird Ave. in Reseda,https://la.urbanize.city/post/75-aparmtents-slated-7034-n-baird-ave-reseda,Medium
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-005,Entitlement / Permitting - Los Angeles / California - Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,1030 N. Sierra Bonita Ave,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Infill housing coming to 1030 N. Sierra Bonita Ave. in West Hollywood,https://la.urbanize.city/post/infill-housing-coming-1030-n-sierra-bonita-ave-west-hollywood,High
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-006,Entitlement / Permitting - Santa Monica / California - Housing unwrapped at 11261 Santa Monica Boulevard,11261 Santa Monica Boulevard,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",Housing unwrapped at 11261 Santa Monica Boulevard,https://la.urbanize.city/post/housing-unwrapped-11261-santa-monica-boulevard,High
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-001,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,31,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Medium
2026-09-12,20260912-005635-3eb9652a,LAA-20260912-002,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,Los Angeles,Freddie Mac,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,30,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Medium
