run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-008,PRJ-20260912-0135,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Unknown,South Florida,Berkadia,Apartment,95,100,95,95,94,96,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,4,8,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-009,PRJ-20260912-0133,Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Seattle,Seattle,Mack Real Estate Group,Apartment,95,100,95,95,93,96,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,9,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-001,PRJ-20260912-0043,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,California,Marcus & Millichap,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-002,PRJ-20260912-0040,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-003,PRJ-20260912-0044,Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,California,California,Waterton,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-004,PRJ-20260912-0045,General Project Signal - California - MidPen Housing Completes 50-Unit Jessie Street Terrace Affordable Housing Property in Sant...,California,California,Unknown,Affordable Housing,95,100,70,75,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,20,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 20 observation(s), latest stage Delivery / Opening, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-017,PRJ-20260912-0089,"General Project Signal - National - Fengate, Mavrek Break Ground on 25-Story Apartment Tower in Chicago’s West Loop",Unknown,Unknown,Mavrek,Apartment,95,100,95,60,83,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-025,PRJ-20260912-0134,"JV / Partnership - Seattle - Grand Peaks, PCCP Acquire Mixed-Use Multifamily in Beaverton",Seattle,Seattle,PCCP,Mixed-Use Residential,95,100,85,60,84,86,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,8,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-011,PRJ-20260912-0108,"Construction Financing - Other / Unknown - Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",Unknown,Unknown,Freddie Mac,Multifamily,95,100,75,60,91,85,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,7,Needs Review,Confirmed,Immediate strategic review,"6 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-018,PRJ-20260912-0114,General Project Signal - Other / Unknown - $75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,Unknown,Unknown,JLL,Apartment,95,100,75,60,85,84,High Confidence,Institutional Watch,Very Low,Persistent,5,6,Needs Review,Confirmed,Add to executive watchlist,"5 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-028,PRJ-20260912-0107,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Mixed-Use Property in Chicago’s Old Town Chicago,Unknown,Unknown,Essex Realty Group,Mixed-Use Residential,95,100,65,75,82,84,High Confidence,Institutional Watch,Very Low,Persistent,7,8,Consistent,Confirmed,Add to executive watchlist,"7 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; limited specificity
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-023,PRJ-20260912-0071,Modular / Construction Innovation - Los Angeles / California - Logos Faith Tests Modular Construction for Affordable Housing Scale,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,95,100,60,75,85,83,High Confidence,Institutional Watch,Very Low,Persistent,4,12,Consistent,Confirmed,Add to executive watchlist,"4 source file(s), 12 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",multi-source confirmation; persistent observations; limited specificity
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-020,PRJ-20260912-0113,Disposition / Exit - Other / Unknown - $83M Sale of Two Oregon Multifamily Assets Brokered by Institutional Property Advisors,Unknown,Unknown,IPA,Apartment,95,100,75,60,82,83,High Confidence,Institutional Watch,Very Low,Persistent,5,5,Needs Review,Confirmed,Add to executive watchlist,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-021,PRJ-20260912-0123,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Unknown,Phoenix,Brookfield,Mixed-Use Residential,95,92,85,60,78,83,High Confidence,Institutional Watch,Very Low,Likely Noise,4,4,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-024,PRJ-20260912-0097,Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,Unknown,New York City,Marcus & Millichap,Apartment,95,92,85,60,77,83,High Confidence,Institutional Watch,Very Low,Likely Noise,4,4,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
2026-09-12,20260912-005635-3eb9652a,SQ-20260912-029,PRJ-20260912-0124,General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,Unknown,Phoenix,JPI,Mixed-Use Residential,95,92,85,60,74,82,High Confidence,Institutional Watch,Very Low,Likely Noise,4,4,Needs Review,Confirmed,Add to executive watchlist,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
