run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-7BF2FDE2D0,DCL-20260912-001,90,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,Acquisition,California,Apartment,Freddie Mac,Freddie Mac,,$88 million,$88 million,1,1,1,Connect CRE Orange County,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,89
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-8316C3FE88,DCL-20260912-003,90,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,Apartment,Berkadia,Berkadia,,$58M; $58M; $58 million,$58M,1,1,1,Connect CRE South Florida,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Miami / Florida,85
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-1896018B02,DCL-20260912-012,90,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail","Construction Financing - Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Construction Financing - Berkadia - Berkadia - Sun Belt,Construction Financing,Miami / Florida,General Residential,Berkadia,Berkadia,,$118.6M; $118.6M; $118.6 million,$118.6M,1,1,1,Connect CRE South Florida,"Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Miami / Florida,69
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-D826CC1890,DCL-20260912-006,90,"Construction Financing - Other / Unknown - Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota","Construction Financing - Construction Financing - Other / Unknown - Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",Construction Financing - Freddie Mac - Freddie Mac - Other / Unknown,Construction Financing,Other / Unknown,Multifamily,Freddie Mac,Freddie Mac,248 units,$48.3M; $48.3M; $48.3 million,$48.3M,1,1,1,REBusiness Online,"Gantry Arranges $48.3M in Financing for Multifamily Property in Maple Grove, Minnesota",Other / Unknown,79
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-0CE58C85A9,DCL-20260912-002,80,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail","Acquisition - Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition - Brookfield - Sun Belt,Acquisition,Phoenix / Arizona,Mixed-Use Residential,Brookfield,Unknown,261 units,,,1,1,1,Connect CRE Phoenix,"Evergreen Building Mesa Apartments, Retail",Phoenix / Arizona,85
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-CE38A4F92B,DCL-20260912-004,80,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - Marcus & Millichap - California,Acquisition,California,Apartment,Marcus & Millichap,Unknown,,$12.6 million; $12.6 million,$12.6 million,1,1,1,Connect CRE Orange County,MMCC Arranges Financing for Orange Multifamily Acquisition,California,83
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-4FCDC7D3F0,DCL-20260912-007,80,Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,Acquisition - Acquisition - New York City / New York - Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,Acquisition - Marcus & Millichap - New York,Acquisition,New York City / New York,Apartment,Marcus & Millichap,Unknown,,$5M; $5M; $5 million,$5m,1,1,1,REBusiness Online,Marcus & Millichap Brokers $5M Sale of Upper Manhattan Apartment Building,New York City / New York,77
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-DF73CD65BF,DCL-20260912-005,80,Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,Acquisition - Acquisition - California - Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,Acquisition - Waterton - California,Acquisition,California,Apartment,Waterton,Unknown,482 apartments,,,1,1,1,REBusiness Online,Waterton Acquires 482-Unit Reserve at Chino Hills Apartments in California,California,81
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-C8DCE49062,DCL-20260912-016,80,General Project Signal - Other / Unknown - $75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,General Project Signal - General Project Signal - Other / Unknown - $75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,General Project Signal - JLL - Other / Unknown,General Project Signal,Other / Unknown,Apartment,JLL,JLL,,$75M; $75 million; $75m,$75M,1,1,1,Yield PRO,$75M Financing Secured for 398-Unit Multifamily Apartment Building in Harrison New Jersey,Other / Unknown,65
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-F398F93F29,DCL-20260912-022,80,General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,General Project Signal - General Project Signal - Phoenix / Arizona - JPI Adding 397 Apartments to City North Development,General Project Signal - JPI - Sun Belt,General Project Signal,Phoenix / Arizona,Mixed-Use Residential,JPI,Unknown,397 Apartments,,,1,1,1,Connect CRE Phoenix,JPI Adding 397 Apartments to City North Development,Phoenix / Arizona,60
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-6D56EDE515,DCL-20260912-032,80,"General Project Signal - National - Fengate, Mavrek Break Ground on 25-Story Apartment Tower in Chicago’s West Loop","General Project Signal - General Project Signal - National - Fengate, Mavrek Break Ground on 25-Story Apartment Tower in Chicago’s West Loop",General Project Signal - Mavrek - National,General Project Signal,National,Apartment,Mavrek,Unknown,380 units,,,1,1,1,REBusiness Online,"Fengate, Mavrek Break Ground on 25-Story Apartment Tower in Chicago’s West Loop",National,56
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-C8825AC659,DCL-20260912-008,80,Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Refinancing - Refinancing - Seattle - Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Refinancing - Mack Real Estate Group - Seattle,Refinancing,Seattle,Apartment,Mack Real Estate Group,Unknown,,$55M; $55M; $55m,$55m,1,1,1,Commercial Observer,Japanese Firm Orix Provides $55M Refi for 200-Unit Seattle Apartment Complex,Seattle,76
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-FEF7B486F4,DCL-20260912-009,75,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Construction Financing - Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Construction Financing - Unknown - Los Angeles,Construction Financing,Los Angeles / California,Workforce Housing,Unknown,Unknown,115 apartments,$48; $48,$48,1,1,1,Urbanize LA,Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Los Angeles / California,75
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-F0D544592B,DCL-20260912-010,75,Construction Financing - West Palm Beach / Florida - Evolve Inks $70M Construction Loan for Palm Coast Apartments,Construction Financing - Construction Financing - West Palm Beach / Florida - Evolve Inks $70M Construction Loan for Palm Coast Apartments,Construction Financing - Unknown - northmarq - West Palm Beach / Florida,Construction Financing,West Palm Beach / Florida,Apartment,Unknown,northmarq,,$70M; $70M; $70 million,$70M,1,1,1,Connect CRE Apartments,Evolve Inks $70M Construction Loan for Palm Coast Apartments,West Palm Beach / Florida,73
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-C4D0BE19B0,DCL-20260912-011,75,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,General Project Signal - General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,General Project Signal - Unknown - California,General Project Signal,California,Affordable Housing,Unknown,Unknown,650 homes,$66.3; $66.3,$66.3,1,1,1,Connect CRE Orange County,WNC Closes on 23rd California-Focused Affordable Housing Fund,California,73
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-BDA20E01B7,DCL-20260912-028,70,Disposition / Exit - Other / Unknown - $83M Sale of Two Oregon Multifamily Assets Brokered by Institutional Property Advisors,Disposition / Exit - Disposition / Exit - Other / Unknown - $83M Sale of Two Oregon Multifamily Assets Brokered by Institutional Property Advisors,Disposition / Exit - IPA - Other / Unknown,Disposition / Exit,Other / Unknown,Apartment,IPA,Unknown,,$83M; $83 million; $83m,,1,1,1,Yield PRO,$83M Sale of Two Oregon Multifamily Assets Brokered by Institutional Property Advisors,Other / Unknown,58
2026-09-12,20260912-005635-3eb9652a,2026-09-12 00:56:35,DFP-FCCD2FC3C6,DCL-20260912-026,70,"JV / Partnership - Seattle - Grand Peaks, PCCP Acquire Mixed-Use Multifamily in Beaverton","JV / Partnership - JV / Partnership - Seattle - Grand Peaks, PCCP Acquire Mixed-Use Multifamily in Beaverton",JV / Partnership - PCCP - Seattle,JV / Partnership,Seattle,Mixed-Use Residential,PCCP,Unknown,,,,1,1,1,Connect CRE,"Grand Peaks, PCCP Acquire Mixed-Use Multifamily in Beaverton",Seattle,59
