run_date,run_id,source_name,attempted_url_or_feed,status,article_count_fetched,site_parcel_candidate_count,reason_if_unavailable
2026-09-12,20260912-005635-3eb9652a,REBusiness Online,https://rebusinessonline.com/feed/atom/,no relevant articles,20,0,No saved Site / Parcel candidates detected
2026-09-12,20260912-005635-3eb9652a,Connect CRE Apartments,https://www.connectcre.com/feed?property-sector=apartments,success,10,1,
2026-09-12,20260912-005635-3eb9652a,Connect CRE Texas,https://www.connectcre.com/feed?story-market=texas,success,10,1,
2026-09-12,20260912-005635-3eb9652a,Connect CRE South Florida,https://www.connectcre.com/feed?story-market=south-florida,success,10,1,
2026-09-12,20260912-005635-3eb9652a,Connect CRE Phoenix,https://www.connectcre.com/feed?story-market=phoenix,success,10,1,
2026-09-12,20260912-005635-3eb9652a,Connect CRE Atlanta,https://www.connectcre.com/feed?story-market=atlanta,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-09-12,20260912-005635-3eb9652a,Connect CRE Charlotte,https://www.connectcre.com/feed?story-market=charlotte,error,0,0,RSS parsing issue: status=404; <unknown>:22:51: not well-formed (invalid token)
2026-09-12,20260912-005635-3eb9652a,Connect CRE Orange County,https://www.connectcre.com/feed?story-market=orange-county,no relevant articles,10,0,No saved Site / Parcel candidates detected
2026-09-12,20260912-005635-3eb9652a,CRE Daily,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Institutional Property Advisors,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,JLL Newsroom,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,CBRE Newsroom,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Cushman & Wakefield Newsroom,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Marcus & Millichap Newsroom,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Dallas Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Austin Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,South Florida Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Phoenix Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Atlanta Business Chronicle,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Charlotte Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Los Angeles Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,San Francisco Business Times,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Orange County Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Denver Business Journal,,skipped,0,0,No public feed URL configured
2026-09-12,20260912-005635-3eb9652a,Nashville Business Journal,,skipped,0,0,No public feed URL configured
