run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0043,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,2026-09-10 00:53:36,art_22a15f6c44643113,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership,Apartment,Apartment,California,California,California,Fannie Mae,Fannie Mae,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,California,,$58; $58,$58,,,,,,,,,90,High Deal Intelligence,Capital market signal,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,91,DFP-B273300EB5,90,JV / Partnership - JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,JV / Partnership - Fannie Mae - California,DCL-20260910-001,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0044,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,2026-09-10 00:53:36,art_bdb55363e81b79f1,valid,Development Activity,GP / Capital Activity,repeat_penalized,55,open,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition,Apartment,Apartment,California,California,California,Freddie Mac,Freddie Mac,Unknown,freddie mac,Freddie Mac,Unknown,Unknown,California,,$88 million,$88 million,$88 million,,,,,,,,89,High Deal Intelligence,Pricing benchmark,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,89,DFP-7BF2FDE2D0,90,Acquisition - Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Acquisition - Freddie Mac - California,DCL-20260910-002,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0111,Refinancing - Miami / Florida - Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Flor...,100,2026-09-10 00:53:36,art_395817df123e51ea,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - Miami / Florida - LORE and Element Land $58M to Build Miami Condo,Construction Financing,Unknown Residential,General Residential,Miami / Florida,Miami,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,48 units,$58M; $58M; $58 m,$58M,,,,,,,,,86,High Deal Intelligence,Capital market signal,LORE and Element Land $58M to Build Miami Condo,Commercial Observer,https://commercialobserver.com/2026/09/lore-element-development-miami-coconut-grove-lincoln/,74,DFP-F4629A7713,100,Construction Financing - Construction Financing - Miami / Florida - LORE and Element Land $58M to Build Miami Condo,Construction Financing - Berkadia - Berkadia - Sun Belt,DCL-20260910-003,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0143,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,2026-09-10 00:53:36,art_3cb36cf22ed5bb0c,valid,Development Activity,GP / Capital Activity,repeat_penalized,58,open,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition,Mixed-Use Residential,Mixed-Use Residential,Phoenix / Arizona,Phoenix,Unknown,Brookfield,Brookfield,brookfield,Unknown,Unknown,brookfield,Brookfield,Sun Belt,261 units,,,,,,,,,,,85,High Deal Intelligence,Underwriting benchmark,"Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,100,DFP-0CE58C85A9,80,"Acquisition - Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Acquisition - Brookfield - Sun Belt,DCL-20260910-004,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0153,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,2026-09-10 00:53:36,art_e7a3ed929243a0f7,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$58M; $58M; $58 million,$58M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Connect CRE South Florida,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/,100,DFP-8316C3FE88,90,Construction Financing - Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Construction Financing - Berkadia - Berkadia - Sun Belt,DCL-20260910-005,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0111,Refinancing - Miami / Florida - Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Flor...,100,2026-09-10 00:53:36,art_b2900cfe599294bb,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - Miami / Florida - Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Flor...,Refinancing,Apartment,Apartment,Miami / Florida,Miami,Unknown,Berkadia,Berkadia,Unknown,berkadia,Berkadia,Unknown,Unknown,Sun Belt,,$38.55M; $38.55 million; $38.55m,$38.55M,,,,,,,,,85,High Deal Intelligence,Capital market signal,Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Florida,Yield PRO,https://yieldpro.com/2026/09/tennis-towers-apartments/,100,DFP-FD85F4591D,90,Refinancing - Refinancing - Miami / Florida - Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Flor...,Refinancing - Berkadia - Berkadia - Sun Belt,DCL-20260910-006,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0137,Acquisition - Other / Unknown - JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro C...,100,2026-09-10 00:53:36,art_d219d64a02726127,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Other / Unknown - JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro C...,Acquisition,Multifamily,Senior Housing,Other / Unknown,Unknown,Unknown,JLL,JLL,Unknown,jll,JLL,Unknown,Unknown,Other / Unknown,330 units,$112M; $112M; $112 million,$112M,$112M,,,,,,,,84,High Deal Intelligence,Pricing benchmark,JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro Chicago,REBusiness Online,https://rebusinessonline.com/jll-arranges-112m-in-acquisition-financing-for-two-seniors-housing-communities-in-metro-chicago/,97,DFP-CF249FD65B,90,Acquisition - Acquisition - Other / Unknown - JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro C...,Acquisition - JLL - Other / Unknown,DCL-20260910-007,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0149,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,80,2026-09-10 00:53:36,art_f9198f2b83f31d03,valid,Development Activity,GP / Capital Activity; Market Intelligence,acceptable_repeat,66,access_limited,Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Construction Financing,Mixed-Use Residential,Workforce Housing,Los Angeles / California,Santa Monica,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Los Angeles,115 apartments,$48; $48,$48,,,,,,,,entitlement,75,Useful Deal Signal,Capital market signal,Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Urbanize LA,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood,100,DFP-FEF7B486F4,75,Construction Financing - Construction Financing - Los Angeles / California - Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Construction Financing - Unknown - Los Angeles,DCL-20260910-008,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0046,Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,100,2026-09-10 00:53:36,art_6d0fd8900f5df74f,valid,Development Activity,GP / Capital Activity,acceptable_repeat,78,open,Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,Disposition / Exit,Senior Housing,Student Housing,California,California,California,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$10.65 million; $313; $10.65 million,$10.65 million,,,,,,,,,75,Useful Deal Signal,Capital market signal,Marcus & Millichap Closes Sale of Bay Area Assisted Living,Connect CRE California,https://www.connectcre.com/stories/marcus-millichap-closes-sale-of-bay-area-assisted-living/,83,DFP-83BE3D2182,80,Disposition / Exit - Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,Disposition / Exit - Marcus & Millichap - California,DCL-20260910-009,1
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0103,Refinancing - New York City / New York - Prime Finance Supplies $63M Refi for Chelsea Multifamily Portfolio,80,2026-09-10 00:53:36,art_42f666b037c53bca,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Refinancing - New York City / New York - Prime Finance Supplies $63M Refi for Chelsea Multifamily Portfolio,Refinancing,Apartment,Apartment,New York City / New York,Manhattan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,New York,94 units,$63M; $63M; $63 million,$63M,$63M,,,,,,,,74,Useful Deal Signal,Pricing benchmark,Prime Finance Supplies $63M Refi for Chelsea Multifamily Portfolio,Commercial Observer,https://commercialobserver.com/2026/09/prime-finance-chelsea-manhattan-apartments/,96,DFP-E4C80733DA,75,Refinancing - Refinancing - New York City / New York - Prime Finance Supplies $63M Refi for Chelsea Multifamily Portfolio,Refinancing - Unknown - New York,DCL-20260910-010,1
