run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-09-10,20260910-005336-a6651f40,LAT-20260910-001,Development Start - Los Angeles / California - Construction begins for affordable housing at former MacLaren Hall site in El Monte,Los Angeles,Unknown,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,78,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Construction begins for affordable housing at former MacLaren Hall site in El Monte,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte,High
2026-09-10,20260910-005336-a6651f40,LAT-20260910-002,Construction begins for affordable housing at former MacLaren Hall site in El Monte,Los Angeles,,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,78,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Construction begins for affordable housing at former MacLaren Hall site in El Monte,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte,High
2026-09-10,20260910-005336-a6651f40,LAT-20260910-003,General Project Signal - Miami / Florida - Terra Lands $245M Financing for Newly Completed Upland Park Development,Los Angeles,Unknown,Mixed-Use Residential,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Terra Lands $245M Financing for Newly Completed Upland Park Development,https://www.connectcre.com/stories/terra-lands-245m-financing-for-newly-completed-upland-park-development/,High
2026-09-10,20260910-005336-a6651f40,LAT-20260910-004,Greenstone Partners Closes Off-Market West Loop Land Sale,Los Angeles,Greenstone Partners,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,72,11,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Greenstone Partners Closes Off-Market West Loop Land Sale,https://www.connectcre.com/stories/greenstone-partners-closes-off-market-west-loop-land-sale/,Medium
2026-09-10,20260910-005336-a6651f40,LAT-20260910-005,Disposition / Exit - Other / Unknown - Greenstone Partners Closes Off-Market West Loop Land Sale,Los Angeles,Unknown,Apartment,No Previous Record,Delivery / Opening,Newly Detected Project,69,13,Unknown,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Greenstone Partners Closes Off-Market West Loop Land Sale,https://www.connectcre.com/stories/greenstone-partners-closes-off-market-west-loop-land-sale/,Medium
2026-09-10,20260910-005336-a6651f40,LAT-20260910-006,JV / Partnership - Other / Unknown - Building Permits Issued For West Oakland BART Affordable Housing,Los Angeles,Unknown,Affordable Housing,Building Permit / Construction Permit,Building Permit / Construction Permit,Same Stage Persistence,63,13,Stable,Permit issuance watch,Monitor permit-to-start conversion,Monitor for another run to confirm lifecycle direction,Building Permits Issued For West Oakland BART Affordable Housing,https://sfyimby.com/2026/09/building-permits-issued-for-west-oakland-bart-affordable-housing.html,Medium
2026-09-10,20260910-005336-a6651f40,LAT-20260910-007,Building Permits Issued For West Oakland BART Affordable Housing,Los Angeles,,Affordable Housing,Building Permit / Construction Permit,Building Permit / Construction Permit,Same Stage Persistence,63,10,Stable,Permit issuance watch,Monitor permit-to-start conversion,Monitor for another run to confirm lifecycle direction,Building Permits Issued For West Oakland BART Affordable Housing,https://sfyimby.com/2026/09/building-permits-issued-for-west-oakland-bart-affordable-housing.html,Medium
2026-09-10,20260910-005336-a6651f40,LAT-20260910-008,Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,Los Angeles,Unknown,Workforce Housing,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,62,29,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Mixed-use building starts to rise at 8025 Santa Monica Blvd. in West Hollywood,https://la.urbanize.city/post/mixed-use-building-starts-rise-8025-santa-monica-blvd-west-hollywood,Medium
2026-09-10,20260910-005336-a6651f40,LAT-20260910-009,Recapitalization - Las Vegas / Nevada - MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,Los Angeles,JLL,Senior Housing,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,29,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,https://rebusinessonline.com/morningstar-senior-living-completes-recapitalization-of-168-unit-property-in-las-vegas/,Medium
2026-09-10,20260910-005336-a6651f40,LAT-20260910-010,MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,Los Angeles,JLL,Senior Housing,No Previous Record,Refinancing / Recapitalization,Newly Detected Project,60,28,Unknown,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,https://rebusinessonline.com/morningstar-senior-living-completes-recapitalization-of-168-unit-property-in-las-vegas/,Medium
