run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-10,20260910-005336-a6651f40,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-10,20260910-005336-a6651f40,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Apartment,Atlanta / Georgia,Core Multifamily News,Other,JV / partnership; operational technology / AI adoption,1,83,83.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-10,20260910-005336-a6651f40,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,California; Dallas / Texas; New York City / New York,Core Multifamily News; Regional / California / LA Sources,Other,acquisition; disposition / exit; operational technology / AI adoption,4,83,78.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-10,20260910-005336-a6651f40,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Riverside / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,89,88.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-10,20260910-005336-a6651f40,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-10,20260910-005336-a6651f40,Driftwood Capital,Tier 3 / Growth and Market Signal Watch,50,General Residential,Los Angeles / California,Regional / California / LA Sources,Other,acquisition; refinancing; office-to-residential conversion; operational technology / AI adoption,1,98,98.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-09-10,20260910-005336-a6651f40,JLL,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Las Vegas / Nevada; Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; recapitalization; JV / partnership; operational technology / AI adoption,2,97,96.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,97,Map potential GP / JV relationship and monitor partnership activity
2026-09-10,20260910-005336-a6651f40,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,91,91.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-09-10,20260910-005336-a6651f40,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-10,20260910-005336-a6651f40,Associated Bank,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Dallas / Texas,Site / Parcel Source Expansion,Other,BTR expansion; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,benchmark underwriting assumptions,Low,91,Monitor only
