run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Fannie Mae,Fannie Mae,83,96,90,100,90,100,0,100,0,60,80,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Tishman Speyer,Tishman Speyer,99,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Freddie Mac,Freddie Mac,83,94,90,100,90,65,0,100,0,60,74,Tier 2 High Potential GP,California,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Kennedy Wilson,Kennedy Wilson,85,100,65,55,90,100,0,100,0,54,72,Tier 2 High Potential GP,Atlanta / Georgia,Apartment,Other,kennedy wilson,kennedy wilson,JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,JLL,JLL,100,97,90,35,55,100,0,90,25,74,71,Tier 2 High Potential GP,Other / Unknown,Senior Housing,Other,jll,jll,Acquisition; Capital Inflow; Recapitalization; acquisition; disposition / exit; refinancing; recapitalization; JV / partnership; operational technology / AI adoption; distressed recapitalization,None detected,recapitalized,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate; Operational Excellence Signal
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Greenstone Partners,Greenstone Partners,73,91,90,35,90,100,0,0,25,64,64,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,WNC,WNC,83,99,90,100,70,0,0,100,0,60,63,Tier 3 Monitoring GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Chicago-based Midloch Investment Partners,Chicago-based Midloch Investment Partners,63,89,90,55,70,100,0,0,0,52,61,Tier 3 Monitoring GP,Dallas / Texas,Student Housing,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,73,82,75,55,90,100,0,0,0,52,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption; distressed recapitalization,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,69,70,90,55,90,100,0,0,0,55,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,BWE,BWE,73,91,90,55,90,0,0,100,0,56,59,Tier 3 Monitoring GP,Las Vegas / Nevada,Multifamily,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Marcus & Millichap,Marcus & Millichap,100,100,90,55,55,0,0,100,0,67,58,Tier 3 Monitoring GP,New York City / New York,Mixed-Use Residential,Other,None detected,None detected,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Berkadia,Berkadia,100,90,90,55,90,0,0,90,0,67,58,Tier 3 Monitoring GP,Miami / Florida,Apartment,Other,berkadia,berkadia,Construction Financing; Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Scion Group,Scion Group,73,86,90,55,90,70,0,0,0,56,58,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,camden,camden,Acquisition; Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Moderate partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Brookfield,Brookfield,85,100,90,55,55,65,0,0,0,61,57,Tier 3 Monitoring GP,Phoenix / Arizona,Mixed-Use Residential,Other,brookfield,brookfield,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Moderate partnership signal,Accelerating,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Dwight Capital,Dwight Capital,63,83,90,55,90,0,0,90,0,52,56,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; stable platform monitoring,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Driftwood Capital,Driftwood Capital,73,98,90,55,30,0,0,100,0,56,54,Emerging Watchlist,Los Angeles / California,General Residential,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; office-to-residential conversion; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Hunington Residential,Hunington Residential,73,91,90,55,90,0,0,0,25,64,51,Emerging Watchlist,Houston / Texas,Multifamily,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,lease-up,Low,No clear partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Operational Excellence Signal
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Chelsea Multifamily Portfolio Residential,Chelsea Multifamily Portfolio Residential,63,89,90,55,90,0,0,0,0,52,48,Emerging Watchlist,New York City / New York,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; selective multifamily acquisition,None detected,None detected,Low,No clear partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Low,Institutional Capital Magnet
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Walton Street Capital,Walton Street Capital,73,85,90,55,90,0,0,0,0,56,48,Emerging Watchlist,Dallas / Texas,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,No clear partnership signal,Improving,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Lightstone Capital,Lightstone Capital,63,75,90,55,90,0,0,0,0,52,46,Emerging Watchlist,Houston / Texas,Multifamily,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; stable platform monitoring,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Greater Cincinnati Residential,Greater Cincinnati Residential,61,80,75,55,80,0,0,0,0,47,43,Emerging Watchlist,Virginia,BTR / Single-Family Rental,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,No clear partnership signal,Improving,BTR / SFR platform growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Emerging BTR Platform
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Shoma Group,Shoma Group,73,80,90,55,55,0,0,0,0,56,43,Emerging Watchlist,Miami / Florida,Mixed-Use Residential,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Build Miami Condo SME Capital,Build Miami Condo SME Capital,63,72,90,55,30,0,0,0,0,52,39,Low Signal,Miami / Florida,General Residential,Other,None detected,None detected,Refinancing / Recapitalization; refinancing; stable platform monitoring,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Delray Beach Mixed-Use Venture Pebb Capital,Delray Beach Mixed-Use Venture Pebb Capital,66,59,90,55,55,0,0,0,0,53,39,Low Signal,Miami / Florida,Mixed-Use Residential,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,Low,No clear partnership signal,Improving,Distressed opportunity positioning,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,Associated Bank,Associated Bank,61,91,0,55,80,0,0,0,0,24,33,Low Signal,Dallas / Texas,BTR / Single-Family Rental,Other,None detected,None detected,BTR expansion; operational technology / AI adoption; BTR growth strategy; Operational / Platform Investment,None detected,None detected,Low,No clear partnership signal,Improving,BTR / SFR platform growth,General developer monitoring,Monitor only,Medium,Institutional Capital Magnet; Emerging BTR Platform
2026-09-10,20260910-005336-a6651f40,2026-09-10 00:53:36,JPI,JPI,61,75,20,55,55,0,0,0,0,30,30,Low Signal,Phoenix / Arizona,Mixed-Use Residential,Other,None detected,None detected,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,Low,No clear partnership signal,Improving,Selective residential growth,General developer monitoring,Monitor only,Medium,Institutional Capital Magnet
