run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0043,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,OPP-20260910-001,DFP-B273300EB5,DCL-20260910-001,JV / Partnership Gap,California,Apartment,Fannie Mae,Fannie Mae,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Connect CRE Orange County,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,92,100,94,25,99,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,High
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0044,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,OPP-20260910-002,DFP-7BF2FDE2D0,DCL-20260910-002,Acquisition Opportunity,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,100,93,25,98,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0105,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,OPP-20260910-005,DFP-8316C3FE88,DCL-20260910-005,Construction Financing Gap,Miami / Florida,Apartment,Berkadia,Berkadia,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Connect CRE South Florida,https://www.connectcre.com/stories/development-group-inks-58m-construction-loan-for-coconut-grove-condos/,88,100,91,25,94,Immediate Opportunity Watch,Construction Financing; construction loan,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0105,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,OPP-20260910-006,DFP-FD85F4591D,DCL-20260910-006,Refinancing Gap,Miami / Florida,Apartment,Berkadia,Berkadia,Refinancing - Miami / Florida - Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Flor...,Berkadia Arranges $38.55M Refinancing for Tennis Towers Apartments in West Palm Beach Florida,Yield PRO,https://yieldpro.com/2026/09/tennis-towers-apartments/,88,100,91,25,94,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0137,Acquisition - Other / Unknown - JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro C...,100,OPP-20260910-007,DFP-CF249FD65B,DCL-20260910-007,Acquisition Opportunity,Other / Unknown,Senior Housing,JLL,JLL,Acquisition - Other / Unknown - JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro C...,JLL Arranges $112M in Acquisition Financing for Two Seniors Housing Communities in Metro Chicago,REBusiness Online,https://rebusinessonline.com/jll-arranges-112m-in-acquisition-financing-for-two-seniors-housing-communities-in-metro-chicago/,86,100,90,25,97,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Other / Unknown.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0076,Recapitalization - Las Vegas / Nevada - MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,100,OPP-20260910-012,DFP-DECE613DE2,DCL-20260910-012,Recapitalization Opportunity,Las Vegas / Nevada,Senior Housing,JLL,JLL,Recapitalization - Las Vegas / Nevada - MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,MorningStar Senior Living Completes Recapitalization of 168-Unit Property in Las Vegas,REBusiness Online,https://rebusinessonline.com/morningstar-senior-living-completes-recapitalization-of-168-unit-property-in-las-vegas/,86,100,84,25,97,Immediate Opportunity Watch,Recapitalization; recapitalization,"Recapitalization Opportunity may create a pricing, capital, partnership, or pipeline opening in Las Vegas / Nevada.","Monitor for underwriting, market-entry, or partnership implications",Add to executive opportunity review,Medium
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0046,Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,100,OPP-20260910-009,DFP-83BE3D2182,DCL-20260910-009,LA / California Entitlement Opportunity,California,Student Housing,Marcus & Millichap,Unknown,Disposition / Exit - California - Marcus & Millichap Closes Sale of Bay Area Assisted Living,Marcus & Millichap Closes Sale of Bay Area Assisted Living,Connect CRE California,https://www.connectcre.com/stories/marcus-millichap-closes-sale-of-bay-area-assisted-living/,85,100,85,25,92,Immediate Opportunity Watch,Disposition / Exit,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Low
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0141,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",100,OPP-20260910-004,DFP-0CE58C85A9,DCL-20260910-004,Acquisition Opportunity,Phoenix / Arizona,Mixed-Use Residential,Brookfield,Brookfield,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail","Evergreen Building Mesa Apartments, Retail",Connect CRE Phoenix,https://www.connectcre.com/stories/evergreen-building-mesa-apartments-retail/,84,100,91,25,99,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Phoenix / Arizona.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0105,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,OPP-20260910-003,DFP-F4629A7713,DCL-20260910-003,Construction Financing Gap,Miami / Florida,General Residential,Berkadia,Berkadia,Construction Financing - Miami / Florida - LORE and Element Land $58M to Build Miami Condo,LORE and Element Land $58M to Build Miami Condo,Commercial Observer,https://commercialobserver.com/2026/09/lore-element-development-miami-coconut-grove-lincoln/,84,100,92,25,94,Immediate Opportunity Watch,Construction Financing,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Low
2026-09-10,20260910-005336-a6651f40,PRJ-20260910-0105,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",100,OPP-20260910-014,DFP-1896018B02,DCL-20260910-014,Construction Financing Gap,Miami / Florida,General Residential,Berkadia,Berkadia,"Construction Financing - Miami / Florida - Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail","Gatsby Florida Inks $118.6M Construction Loan for Palm Beach Gardens Offices, Retail",Connect CRE South Florida,https://www.connectcre.com/stories/gatsby-florida-inks-118-6m-construction-loan-for-palm-beach-gardens-offices-retail/,83,100,81,25,94,Immediate Opportunity Watch,Construction Financing; construction loan,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
