run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0050,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",100,Alliance Residential,Alliance Residential,Developer / GP,jll,JLL,Lender / Debt Provider,JV / Partnership,California,JV / Partnership,"JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,100,40,1,100,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0051,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,100,AvalonBay,AvalonBay,Developer / GP,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,100,40,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0051,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,100,AvalonBay,AvalonBay,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,100,40,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0051,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,100,AvalonBay,AvalonBay,Developer / GP,equity residential,equity residential,Institutional Capital,Acquisition / Buyer,California,Acquisition,Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,https://www.connectcre.com/stories/vivmark-merger-triggers-742m-in-bay-area-apartment-acquisitions/,100,40,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0053,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,Fannie Mae,Fannie Mae,Developer / GP,fannie mae,Fannie Mae,Lender / Debt Provider,JV / Partnership,California,JV / Partnership,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,100,75,1,100,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0055,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,100,Greystone,Greystone,Developer / GP,fannie mae,Fannie Mae,Lender / Debt Provider,Financing Relationship,California,Refinancing,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0050,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",100,Alliance Residential,Alliance Residential,Developer / GP,California,California,Market / Region,JV / Partnership,California,JV / Partnership,"JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,99,40,1,99,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0050,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",100,Alliance Residential,Alliance Residential,Developer / GP,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,Project / Deal,JV / Partnership,California,JV / Partnership,"JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",https://www.connectcre.com/stories/jv-of-affinius-alliance-residential-divests-norcal-seniors-housing-duo/,99,40,1,99,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0053,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,Fannie Mae,Fannie Mae,Developer / GP,California,California,Market / Region,JV / Partnership,California,JV / Partnership,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,96,100,1,96,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0053,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,100,Fannie Mae,Fannie Mae,Developer / GP,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,Fannie Mae,Project / Deal,JV / Partnership,California,JV / Partnership,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,96,60,1,96,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0055,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,100,Greystone,Greystone,Developer / GP,California,California,Market / Region,Financing Relationship,California,Refinancing,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,96,100,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0055,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,100,Greystone,Greystone,Developer / GP,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,Fannie Mae,Project / Deal,Financing Relationship,California,Refinancing,Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,https://www.connectcre.com/stories/greystone-provides-fannie-mae-refi-on-san-diego-mixed-income/,96,60,1,96,No,Relevant to LA / California strategy,Track GP relationship history
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0056,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",100,Holland Partner Group,Holland Partner Group,Developer / GP,California,California,Market / Region,JV / Partnership,California,JV / Partnership,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",https://rebusinessonline.com/rockpoint-holland-partner-group-to-develop-311-unit-multifamily-project-in-san-jose-california/,94,40,1,94,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0056,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",100,Holland Partner Group,Holland Partner Group,Developer / GP,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",Los Angeles,Project / Deal,JV / Partnership,California,JV / Partnership,"Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, California",https://rebusinessonline.com/rockpoint-holland-partner-group-to-develop-311-unit-multifamily-project-in-san-jose-california/,94,40,1,94,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0057,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,100,IPA,IPA,Developer / GP,California,California,Market / Region,JV / Partnership,California,JV / Partnership,JV Acquires Value-Add Escondido Multifamily,https://www.connectcre.com/stories/jv-acquires-value-add-escondido-multifamily/,94,40,1,94,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0057,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,100,IPA,IPA,Developer / GP,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,Project / Deal,JV / Partnership,California,JV / Partnership,JV Acquires Value-Add Escondido Multifamily,https://www.connectcre.com/stories/jv-acquires-value-add-escondido-multifamily/,94,40,1,94,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-08-31,20260831-010729-937da5a9,PRJ-20260831-0049,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,100,Affinius Capital,Affinius Capital,Developer / GP,California,California,Market / Region,JV / Partnership,California,JV / Partnership,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,https://la.urbanize.city/post/408-apartments-rise-2828-n-mainplace-dr-santa-ana,92,40,1,92,No,High relevance to Woomi partnership strategy,Review potential JV relevance
