run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Los Angeles,Los Angeles,9,4,2,2,1,2,Apartment,Refinancing,CEQA / Environmental Review,Downtown infill,100,59,65,High relevance to Woomi site strategy,Monitor entitlement precedent,12-story residential building pitched for 1517 15th St. in Santa Monica; 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana; Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown; Affordable housing starts to rise at 216 S. Avenue 24 in Lincoln Heights; Bascom Refis Historic Apartments in LA’s Westlake District
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Miami,Florida,6,6,1,6,1,5,Apartment,Disposition / Exit,Office-to-Residential Conversion,University-adjacent; Office conversion corridor,100,49,35,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - Miami / Florida - West Palm Beach Developer Buys Lot, Apartments on Way; Cortland Offloads 812 West Palm Beach Apartment Units for $208M; Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M; FRP, Woodfield Begin Work on Expansive Estero Development; General Project Signal - Miami / Florida - Miami-Dade Public Agency Advancing $126.4 Affordable Housing Project"
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Atlanta,Southeast,5,4,1,4,0,3,Apartment,Acquisition,Office-to-Residential Conversion,Office conversion corridor,100,15,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Cortland Sells West Palm Rental at Discount for $208M; Disposition / Exit - Atlanta / Georgia - Cortland Sells West Palm Rental at Discount for $208M; JLB Pursuing Buckhead Office-to-Apartments Conversion
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,New York,New York,4,3,0,2,0,1,Multifamily,Acquisition,General Entitlement Signal,General submarket monitoring,88,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - New York City / New York - T30 Capital Sells East Williamsburg Loft Building at 59 Bogart Street for $30M; Ariel Reps Seller in Bronx Multifamily Portfolio; Disposition / Exit - New York - Ariel Reps Seller in Bronx Multifamily Portfolio; General Project Signal - New York City / New York - Westbridge Realty Group Files Plans for Three 99-Unit Buildings in the Bronx; Multifamily distress reports put New York in the spotlight
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,California,National / Other,0,8,1,0,0,0,Apartment,JV / Partnership,Entitlement Approval,General submarket monitoring,87,15,30,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions; Entitlement / Permitting - California - Notable multifamily policy and legal moves from this summer; General Project Signal - California - Rendering vs. Reality: Torrance's Gable House Apartments; JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily; JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo"
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Phoenix,Arizona,2,2,0,2,1,2,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,85,50,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Albany Road Snags Loan for Scottsdale MOB Acquisition; Albany Road Snags Loan for Scottsdale MOB Acquisition; Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community; Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Koreatown,Los Angeles,1,1,2,1,0,1,Affordable Housing,Entitlement / Permitting,Density Bonus / TOC,Density bonus corridor,75,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown; Entitlement / Permitting - Los Angeles / California - Affordable housing complex underway at 708 S. Gramercy Dr. in Koreatown
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Santa Ana,Orange County,1,1,0,1,0,1,Apartment,JV / Partnership,General Entitlement Signal,General submarket monitoring,71,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana; JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Santa Monica,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,67,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,12-story residential building pitched for 1517 15th St. in Santa Monica; Entitlement / Permitting - Santa Monica / California - 12-story residential building pitched for 1517 15th St. in Santa Monica
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Lincoln Heights,Los Angeles,1,1,0,1,0,2,Affordable Housing,Development Start,General Entitlement Signal,General submarket monitoring,66,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Affordable housing starts to rise at 216 S. Avenue 24 in Lincoln Heights; Development Start - Los Angeles / California - Affordable housing starts to rise at 216 S. Avenue 24 in Lincoln Heights
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Tampa,Florida,1,1,1,1,0,2,Student Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,University-adjacent; Office conversion corridor,61,11,35,Strategic watch submarket,Monitor entitlement precedent,"KeyBank Provides $22M Acquisition Loan for Tampa Student Housing Community, Borrower Plans Multifamily Conversion; Office-to-Residential Conversion - Miami / Florida - KeyBank Provides $22M Acquisition Loan for Tampa Student Housing Community, Borrower Plans..."
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Seattle,Seattle,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,57,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Acquisition - Seattle - IPA Arranges $37M Sale of Vista Ridge Apartments in Issaquah, Washington; IPA Arranges $37M Sale of Vista Ridge Apartments in Issaquah, Washington"
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Dallas,Texas,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,56,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth; Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Fort Worth,Texas,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,56,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth; Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,DTLA,Los Angeles,1,1,0,1,0,0,Affordable Housing,JV / Partnership,General Entitlement Signal,Downtown infill,55,0,30,High relevance to Woomi site strategy,Monitor only,JV / Partnership - Beverly Hills / California - Renovations planned for two former Skid Row Housing Trust sites in DTLA; Renovations planned for two former Skid Row Housing Trust sites in DTLA
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Raleigh,Southeast,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,51,0,20,Strategic watch submarket,Track local GP / sponsor activity,Disposition / Exit - Sun Belt - JLL Arranges Sale of 252-Unit Multifamily Community in Raleigh; JLL Arranges Sale of 252-Unit Multifamily Community in Raleigh
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Houston,Texas,2,1,0,1,1,1,Mixed-Use Residential,Construction Financing,General Entitlement Signal,Mixed-use corridor,50,47,20,Strategic watch submarket,Monitor only,Construction Financing - Houston / Texas - Southern Land Co. Inks $165.9M Construction Loan for Upper Kirby Mixed-Use Project; Southern Land Co. Inks $165.9M Construction Loan for Upper Kirby Mixed-Use Project; Work Underway on 388-Unit Rental Community Near The Woodlands
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Scottsdale,Arizona,1,1,0,1,0,1,General Residential,Acquisition,General Entitlement Signal,General submarket monitoring,48,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - Phoenix / Arizona - Albany Road Snags Loan for Scottsdale MOB Acquisition; Albany Road Snags Loan for Scottsdale MOB Acquisition
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Colorado,National / Other,0,2,0,0,0,0,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,16,0,20,Low relevance,Monitor only,"Acquisition - Colorado - Vantage Communities Sells 288-Unit Multifamily Community in Loveland, Colorado; General Project Signal - Colorado - Gantry Secures $24.4M Construction Takeout Loan for Colorado Multifamily Apartment Communi..."
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Downtown Los Angeles,Los Angeles,1,0,0,0,0,0,General Residential,General Project Signal,General Entitlement Signal,Downtown infill,12,0,30,Low relevance,Monitor only,"Origins of California's housing crisis, L.A. Live air taxis, and more"
2026-08-31,20260831-010729-937da5a9,2026-08-31 01:07:29,Orange County,Orange County,2,0,0,0,0,0,Apartment,General Project Signal,General Entitlement Signal,General submarket monitoring,12,0,30,Low relevance,Track local GP / sponsor activity,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex
