run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-08-20,20260820-232537-95718671,TIM-20260820-006,Acquisition Window,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,No explicit timing reference,Unknown Timing,71,Medium,Acquisition Window,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-004,Construction Start,California,Senior Housing,Unknown,Unknown,Development Start - California - 338-unit affordable housing development underway in Tustin,No explicit timing reference,Unknown Timing,71,Medium,Construction Start; broke ground,338-unit affordable housing development underway in Tustin,Urbanize LA,https://la.urbanize.city/post/338-unit-affordable-housing-development-underway-tustin,"Monitor delivery, lease-up, concession, and supply pipeline timing",Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-010,Refinancing / Maturity Window,New York City / New York,Apartment,Unknown,Unknown,Refinancing - New York City / New York - Dwight Capital Provides Two HUD-Insured Loans Totaling $95.5M for Refinancing of Corpus Ch...,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Dwight Capital Provides Two HUD-Insured Loans Totaling $95.5M for Refinancing of Corpus Christi Apartments,REBusiness Online,https://rebusinessonline.com/dwight-capital-provides-two-hud-insured-loans-totaling-95-5m-for-refinancing-of-corpus-christi-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-033,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-20,20260820-232537-95718671,TIM-20260820-034,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-20,20260820-232537-95718671,TIM-20260820-035,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-20,20260820-232537-95718671,TIM-20260820-036,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-20,20260820-232537-95718671,TIM-20260820-020,Entitlement / Permitting,Los Angeles / California,General Residential,Unknown,Unknown,"Entitlement / Permitting - Los Angeles / California - Report: L.A. permits 8,800 homes in the first half of 2026",2026,Immediate / 0-3 Months,70,Medium,Entitlement / Permitting; permitting,"Report: L.A. permits 8,800 homes in the first half of 2026",Urbanize LA,https://la.urbanize.city/post/report-la-permits-8800-homes-first-half-2026,"Track entitlement, zoning, permitting, and public-agency milestones",Weekly
2026-08-20,20260820-232537-95718671,TIM-20260820-005,Refinancing / Maturity Window,Kentucky,Apartment,Greystone,pgim,Refinancing - Kentucky - PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,No explicit timing reference,Unknown Timing,68,Medium,Refinancing / Maturity Window,PGIM Loans $83M to Refi 325-Unit New Jersey Apartment Complex,Commercial Observer,https://commercialobserver.com/2026/08/pgim-refi-new-jersey-apartment-portoflio/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-001,Acquisition Window,Colorado,Apartment,JLL,Freddie Mac,"Acquisition - Colorado - Rainer Cos. Sells Multifamily Community in Fort Collins, Colorado, for $62.7M",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Rainer Cos. Sells Multifamily Community in Fort Collins, Colorado, for $62.7M",REBusiness Online,https://rebusinessonline.com/rainer-cos-sells-multifamily-community-in-fort-collins-colorado-for-62-7m/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-002,Acquisition Window,New York City / New York,Mixed-Use Residential,IPA,cushman,Acquisition - New York City / New York - Cushman & Wakefield Arranges $450M Sale of Tri-State Commercial Portfolio,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Cushman & Wakefield Arranges $450M Sale of Tri-State Commercial Portfolio,REBusiness Online,https://rebusinessonline.com/cushman-wakefield-arranges-450m-sale-of-tri-state-commercial-portfolio/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-008,Acquisition Window,San Francisco / California,Apartment,Wood Partners,Unknown,Acquisition - San Francisco / California - Potrero Hill Apartments Fetch One of San Francisco’s Highest Per-Unit Prices,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Potrero Hill Apartments Fetch One of San Francisco’s Highest Per-Unit Prices,Connect CRE California,https://www.connectcre.com/stories/potrero-hill-apartments-fetch-one-of-san-franciscos-highest-per-unit-prices/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-003,Acquisition Window,New York City / New York,Apartment,Marcus & Millichap,Unknown,Acquisition - New York City / New York - Marcus & Millichap Brokers $23.5M Sale of Brooklyn Apartment Building,No explicit timing reference,Unknown Timing,65,Medium,Acquisition Window,Marcus & Millichap Brokers $23.5M Sale of Brooklyn Apartment Building,REBusiness Online,https://rebusinessonline.com/marcus-millichap-brokers-23-5m-sale-of-brooklyn-apartment-building/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-013,Entitlement / Permitting,Los Angeles / California,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - 39 apartments approved at 10535 W. Missouri Ave. in West L.A.,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Urbanize LA,https://la.urbanize.city/post/39-apartments-approved-10535-w-missouri-ave-west-la,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-20,20260820-232537-95718671,TIM-20260820-014,Entitlement / Permitting,Los Angeles / California,Senior Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Senior affordable housing rising at 19300 Sherman Way in Reseda,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Senior affordable housing rising at 19300 Sherman Way in Reseda,Urbanize LA,https://la.urbanize.city/post/senior-affordable-housing-rising-19300-sherman-way-reseda,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
