run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-20,20260820-232537-95718671,Brookfield,Tier 1 / Immediate Strategic Importance,100,Apartment,Phoenix / Arizona,Core Multifamily News,Other,JV / partnership; market expansion; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-20,20260820-232537-95718671,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; New York City / New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,4,95,88.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-20,20260820-232537-95718671,Wood Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,San Francisco / California,Regional / California / LA Sources,Other,acquisition; JV / partnership; operational technology / AI adoption,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-08-20,20260820-232537-95718671,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-08-20,20260820-232537-95718671,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Colorado; San Francisco / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-08-20,20260820-232537-95718671,Lincoln Property Company,Tier 2 / Strategic Watch,75,Multifamily,New York,Core Multifamily News,Other,acquisition; refinancing; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,98,Map potential GP / JV relationship and monitor partnership activity
2026-08-20,20260820-232537-95718671,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-20,20260820-232537-95718671,Blackstone,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Dallas / Texas,Site / Parcel Source Expansion,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,96,Monitor only
2026-08-20,20260820-232537-95718671,Dwight Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Site / Parcel Source Expansion,Other,refinancing,2,100,93.5,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,96,Review California / LA capital and developer activity
2026-08-20,20260820-232537-95718671,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,1,91,91.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-08-20,20260820-232537-95718671,IPA,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,New York City / New York; Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,91.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,96,Track capital deployment and pricing signals
2026-08-20,20260820-232537-95718671,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Multifamily,Los Angeles / California,Core Multifamily News,Other,operational technology / AI adoption,1,82,82.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-20,20260820-232537-95718671,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Multifamily,Nashville / Tennessee,Core Multifamily News,Other,operational technology / AI adoption,1,72,72.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,93,Review California / LA capital and developer activity
