run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,California,Apartment,22,17,15,84.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Los Angeles,Affordable Housing,16,12,13,84.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,National / Other,Multifamily,29,13,7,72.6,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,New York,Apartment,8,8,8,97.8,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Southeast,Apartment,10,7,2,73.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Texas,Apartment,6,5,5,86.3,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Florida,Apartment,8,5,5,76.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Arizona,Apartment,5,4,4,86.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Phoenix,Apartment,5,4,4,86.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Dallas,Mixed-Use Residential,3,3,2,87.7,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Austin,Multifamily,2,1,1,67.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Seattle,Apartment,1,1,0,85.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Sun Belt,Multifamily,1,1,0,72.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
