run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Fannie Mae,Fannie Mae,83,96,90,100,90,100,0,100,0,60,80,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,JV / Partnership; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Wood Partners,Wood Partners,73,99,90,55,90,100,0,100,0,56,76,Tier 2 High Potential GP,San Francisco / California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,PCCP,PCCP,73,86,90,55,90,100,0,90,0,56,72,Tier 2 High Potential GP,Dallas / Texas,Apartment,Other,None detected,None detected,Capital Inflow; JV / Partnership; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Holland Partner Group,Holland Partner Group,69,70,90,35,90,100,0,90,0,55,67,Tier 3 Monitoring GP,Other / Unknown,Multifamily,Other,jpmorgan,jpmorgan,Capital Inflow; acquisition; disposition / exit; refinancing; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,CBRE,CBRE,100,98,90,55,90,100,0,0,0,67,66,Tier 3 Monitoring GP,New York,Apartment,Other,cbre,cbre,Capital Inflow; JV / Partnership; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Kennedy Wilson,Kennedy Wilson,73,96,65,55,90,65,0,100,0,49,66,Tier 3 Monitoring GP,Los Angeles / California,Multifamily,Other,kennedy wilson,kennedy wilson,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,LA / California developer strategy watch,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Lincoln Property Company,Lincoln Property Company,63,98,90,55,90,100,0,0,0,52,65,Tier 3 Monitoring GP,New York,Multifamily,Other,None detected,None detected,Capital Inflow; JV / Partnership; acquisition; refinancing; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Brookfield,Brookfield,85,100,75,55,90,100,0,0,0,56,64,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,brookfield,brookfield,JV / Partnership; JV / partnership; market expansion; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
