run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-08-20,20260820-232537-95718671,LAT-20260820-001,Development Start - Los Angeles / California - Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,Los Angeles,Unknown,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,79,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,https://la.urbanize.city/post/affordable-housing-takes-shape-17100-victory-blvd-lake-balboa,High
2026-08-20,20260820-232537-95718671,LAT-20260820-002,Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,Los Angeles,Unknown,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,78,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa,https://la.urbanize.city/post/affordable-housing-takes-shape-17100-victory-blvd-lake-balboa,High
2026-08-20,20260820-232537-95718671,LAT-20260820-003,Entitlement / Permitting - Los Angeles / California - Senior affordable housing rising at 19300 Sherman Way in Reseda,Los Angeles,Unknown,Senior Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,78,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Senior affordable housing rising at 19300 Sherman Way in Reseda,https://la.urbanize.city/post/senior-affordable-housing-rising-19300-sherman-way-reseda,High
2026-08-20,20260820-232537-95718671,LAT-20260820-004,Development Start - California - 338-unit affordable housing development underway in Tustin,California,Unknown,Senior Housing,No Previous Record,Vertical Construction,Newly Detected Project,73,13,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,338-unit affordable housing development underway in Tustin,https://la.urbanize.city/post/338-unit-affordable-housing-development-underway-tustin,Medium
2026-08-20,20260820-232537-95718671,LAT-20260820-005,Senior affordable housing rising at 19300 Sherman Way in Reseda,Los Angeles,,Senior Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,70,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Senior affordable housing rising at 19300 Sherman Way in Reseda,https://la.urbanize.city/post/senior-affordable-housing-rising-19300-sherman-way-reseda,Medium
2026-08-20,20260820-232537-95718671,LAT-20260820-006,338-unit affordable housing development underway in Tustin,California,,Senior Housing,No Previous Record,Vertical Construction,Newly Detected Project,66,11,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,338-unit affordable housing development underway in Tustin,https://la.urbanize.city/post/338-unit-affordable-housing-development-underway-tustin,Medium
2026-08-20,20260820-232537-95718671,LAT-20260820-007,Entitlement / Permitting - Los Angeles / California - 39 apartments approved at 10535 W. Missouri Ave. in West L.A.,Los Angeles,Unknown,Mixed-Use Residential,Entitled / Approved,Entitled / Approved,Same Stage Persistence,64,13,Stable,Early entitlement watch,Monitor only,Monitor for another run to confirm lifecycle direction,39 apartments approved at 10535 W. Missouri Ave. in West L.A.,https://la.urbanize.city/post/39-apartments-approved-10535-w-missouri-ave-west-la,Medium
2026-08-20,20260820-232537-95718671,LAT-20260820-008,Acquisition - San Francisco / California - Potrero Hill Apartments Fetch One of San Francisco’s Highest Per-Unit Prices,California,Wood Partners,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Potrero Hill Apartments Fetch One of San Francisco’s Highest Per-Unit Prices,https://www.connectcre.com/stories/potrero-hill-apartments-fetch-one-of-san-franciscos-highest-per-unit-prices/,Medium
2026-08-20,20260820-232537-95718671,LAT-20260820-009,Disposition / Exit - San Francisco / California - JLL Closes $62.7M Sale and $38.833M Financing for Fort Collins Apartment Complex,California,JLL,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,JLL Closes $62.7M Sale and $38.833M Financing for Fort Collins Apartment Complex,https://yieldpro.com/2026/08/seasons-at-horsetooth-crossing/,Medium
2026-08-20,20260820-232537-95718671,LAT-20260820-010,JV / Partnership - California - Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,California,Fannie Mae,Apartment,Unknown Stage,Unknown Stage,Unknown Transition,50,31,Unknown,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,Newmark Arranges Fannie Mae Loan on San Clemente Active-Adult Complex,https://www.connectcre.com/stories/newmark-arranges-fannie-mae-loan-on-san-clemente-active-adult/,Medium
