run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,New York,New York,8,8,1,8,2,6,Apartment,JV / Partnership,Office-to-Residential Conversion,Office conversion corridor,100,65,45,Strategic watch submarket,Monitor entitlement precedent,"Acquisition - New York City / New York - Cushman & Wakefield Arranges $450M Sale of Tri-State Commercial Portfolio; Acquisition - New York City / New York - Marcus & Millichap Brokers $23.5M Sale of Brooklyn Apartment Building; Affinius Capital Lends $177M for Multifamily Asset Buy in New Jersey, Yonkers; CBRE Arranges $9.5M Sale of Transit-Adjacent Multifamily Apartment Development Site in Yonkers New York; CBRE Arranges Sale of Boutique Bergen County Apartments"
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Phoenix,Arizona,5,5,0,5,1,3,Apartment,Construction Financing,General Entitlement Signal,General submarket monitoring,100,50,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Albany Road Snags Loan for Scottsdale MOB Acquisition; Albany Road Snags Loan for Scottsdale MOB Acquisition; BTR / Build-to-Rent - Phoenix / Arizona - Porter Kyle Adds New 100-Unit BTR Community to East Valley Portfolio; Construction Financing - Phoenix / Arizona - Princeton Developer Obtains Financing for Phase III of 374-Unit Rental Community; Four Points Scores Refis on Two Grand Junction Rental Assets
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Atlanta,Southeast,8,7,1,6,1,4,Apartment,Acquisition,Office-to-Residential Conversion,University-adjacent,100,45,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community; Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project; Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Los Angeles,Los Angeles,14,7,7,4,0,2,General Residential,Entitlement / Permitting,Entitlement Approval,Downtown infill,100,39,55,High relevance to Woomi site strategy,Monitor entitlement precedent,338-unit affordable housing development underway in Tustin; 39 apartments approved at 10535 W. Missouri Ave. in West L.A.; Affordable housing project moves forward at 3401 Cerritos Ave. in Long Beach; Affordable housing takes shape at 17100 Victory Blvd. in Lake Balboa; Buyers seek financial incentives to complete Oceanwide Plaza hotel
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Miami,Florida,5,5,0,5,0,3,Apartment,Acquisition,General Entitlement Signal,Mixed-use corridor,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Miami / Florida - Berkadia Arranges $62.3M Sale of Office Building in Miami’s Coconut Grove Neighborhood; Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M; Berkadia Arranges $62.3M Sale of Office Building in Miami’s Coconut Grove Neighborhood; Developer Iadisernia Lands Mezz Loan to Finish Hallandale, Fla., Condo Tower; Development Start - Miami / Florida - NRP Advancing 312-Unit Port St. Lucie Apartment Venture"
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Dallas,Texas,3,2,0,2,0,1,Multifamily,JV / Partnership,General Entitlement Signal,Mixed-use corridor,79,0,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Dallas / Texas - Fogelman Acquires The Ovilla a Luxury 288-Unit Multifamily Community in Dallas; Developer Eyeing 143-Acre “Italian Village” in Prosper; Fogelman Acquires The Ovilla a Luxury 288-Unit Multifamily Community in Dallas; JV / Partnership - Dallas / Texas - PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community; PCCP, RPM Pick Up 358-Unit Arlington Multifamily Community"
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Costa Mesa,Orange County,1,1,0,1,0,0,Apartment,Disposition / Exit,General Entitlement Signal,General submarket monitoring,65,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Brooklyn,New York,1,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,58,0,20,Strategic watch submarket,Track local GP / sponsor activity,Acquisition - New York City / New York - Marcus & Millichap Brokers $23.5M Sale of Brooklyn Apartment Building; Marcus & Millichap Brokers $23.5M Sale of Brooklyn Apartment Building
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Long Beach,Los Angeles,1,1,0,1,0,0,Affordable Housing,General Project Signal,General Entitlement Signal,General submarket monitoring,55,0,30,High relevance to Woomi site strategy,Monitor only,Affordable housing project moves forward at 3401 Cerritos Ave. in Long Beach; General Project Signal - Los Angeles / California - Affordable housing project moves forward at 3401 Cerritos Ave. in Long Beach
2026-08-20,20260820-232537-95718671,2026-08-20 23:25:37,Austin,Texas,2,1,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,48,0,20,Strategic watch submarket,Track local GP / sponsor activity,"Acquisition - Austin / Texas - Knightvest Capital Acquires 1,027-Unit Round Rock Apartment Portfolio; Camden CEO talks Sun Belt optimism, EQR-AVB merger; Knightvest Capital Acquires 1,027-Unit Round Rock Apartment Portfolio"
