run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-09-22,20260922-012817-1faedc88,ENT-20260922-006,Los Angeles / California,Los Angeles,Mixed-Use Residential,,Inglewood begins EIR process for general plan update,CEQA / Environmental Review,Under Review,Unknown,CEQA risk,No,No clear density / zoning signal,Yes,2050,65,30,Relevant to US residential developer capability,"Monitor CEQA timeline, appeals, and environmental review milestones",Inglewood begins EIR process for general plan update,Urbanize LA,https://la.urbanize.city/post/inglewood-begins-eir-process-general-plan-update,Medium
2026-09-22,20260922-012817-1faedc88,ENT-20260922-003,Los Angeles / California,Los Angeles,Apartment,,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Building Permit / Construction Permit,Permitted,Unknown,General regulatory watch,No,No clear density / zoning signal,No,in 2021,20,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Urbanize LA,https://la.urbanize.city/post/65-apartments-underway-5909-s-crenshaw-blvd-hyde-park,Medium
2026-09-22,20260922-012817-1faedc88,ENT-20260922-004,San Francisco / California,Los Angeles,Affordable Housing,,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",Building Permit / Construction Permit,Permitted,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,2026,30,55,General entitlement monitoring,Track construction-ready pipeline and comparable sponsor execution,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",SF YIMBY,https://sfyimby.com/2026/09/new-building-permits-for-249-pennsylvania-avenue-san-francisco.html,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-002,Other / Unknown,Los Angeles,Affordable Housing,Santander Bank,"Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,2026,28,53,General entitlement monitoring,Benchmark density bonus / TOC use and project economics,"Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",Commercial Observer,https://commercialobserver.com/2026/09/santander-bank-washington-capital-113m-chicago-office-conversion/,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-001,Other / Unknown,Los Angeles,Office-to-Residential Conversion,Commonwealth Development Partners,$113M Secured for Landmark Office-to-Residential Conversion on Chicago’s Mag Mile,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",$113M Secured for Landmark Office-to-Residential Conversion on Chicago’s Mag Mile,Yield PRO,https://yieldpro.com/2026/09/500-north-michigan-avenue/,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-005,Other / Unknown,Other / Unknown,Office-to-Residential Conversion,Commonwealth Development Partners,JLL Arranges $113M for Mag Mile Office-to-Residential Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,2026,28,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLL Arranges $113M for Mag Mile Office-to-Residential Conversion,Connect CRE Apartments,https://www.connectcre.com/stories/jll-arranges-113m-for-mag-mile-office-to-residential-conversion-project/,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-007,Other / Unknown,Unknown,Affordable Housing,JLL,"Office-to-Residential Conversion - Other / Unknown - Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,47,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity","Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",Commercial Observer,https://commercialobserver.com/2026/09/santander-bank-washington-capital-113m-chicago-office-conversion/,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-011,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-010,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,Urbanize LA,https://la.urbanize.city/post/affordable-housing-works-1945-s-carmona-ave-mid-city,Low
2026-09-22,20260922-012817-1faedc88,ENT-20260922-008,Los Angeles / California,Los Angeles,Apartment,Unknown,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Urbanize LA,https://la.urbanize.city/post/65-apartments-underway-5909-s-crenshaw-blvd-hyde-park,Low
