run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,JLL,JLL,100,100,90,100,80,100,50,100,0,67,85,Tier 1 Strategic GP,Other / Unknown,Office-to-Residential Conversion,Other,jll,jll,Capital Inflow; Office-to-Residential Conversion; acquisition; disposition / exit; refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption; operational efficiency push,office conversion; adaptive reuse,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Review for executive relationship mapping,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Standard Real Estate Investments,Standard Real Estate Investments,83,96,90,100,90,100,0,100,0,60,80,Tier 2 High Potential GP,California,Multifamily,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,ECA,ECA,97,100,90,75,90,100,0,100,0,66,78,Tier 2 High Potential GP,Texas,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; development start; entitlement; office-to-residential conversion; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Affinius Capital,Affinius Capital,73,97,90,100,55,100,0,100,0,56,76,Tier 2 High Potential GP,California,Senior Housing,Other,None detected,None detected,California entitlement positioning; Capital Inflow; acquisition; disposition / exit; JV / partnership,None detected,None detected,High,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Alliance Residential,Alliance Residential,73,97,90,100,55,100,0,100,0,56,76,Tier 2 High Potential GP,California,Senior Housing,Other,jll,jll,California entitlement positioning; Capital Inflow; JV / Partnership; acquisition; disposition / exit; JV / partnership,None detected,None detected,High,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Tishman Speyer,Tishman Speyer,83,94,90,100,90,65,0,100,0,60,74,Tier 2 High Potential GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Walker & Dunlop,Walker & Dunlop,100,98,90,55,70,100,0,90,0,67,73,Tier 2 High Potential GP,New York City / New York,Affordable Housing,Other,freddie mac; walker & dunlop,freddie mac; walker & dunlop,JV / Partnership; Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Freddie Mac,Freddie Mac,89,100,90,55,90,65,0,100,0,63,71,Tier 2 High Potential GP,New York City / New York,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,GID,GID,73,100,90,55,90,65,0,100,0,56,71,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,jll,jll,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-22,20260922-012817-1faedc88,2026-09-22 01:28:17,Bridge Investment Group,Bridge Investment Group,73,83,90,55,90,100,0,90,0,56,71,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
