run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-22,20260922-012817-1faedc88,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-22,20260922-012817-1faedc88,Commonwealth Development Partners,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,3,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-22,20260922-012817-1faedc88,ECA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Miami / Florida; National; Texas,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; refinancing; development start; entitlement; office-to-residential conversion; JV / partnership; capital raise; operational technology / AI adoption,6,96,76.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-22,20260922-012817-1faedc88,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,2,100,94.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-22,20260922-012817-1faedc88,GID,Tier 2 / Strategic Watch,75,Apartment,Los Angeles / California,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-22,20260922-012817-1faedc88,JLL,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,California; Los Angeles / California; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; office-to-residential conversion; JV / partnership; operational technology / AI adoption,5,100,99.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-22,20260922-012817-1faedc88,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,96,90.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-22,20260922-012817-1faedc88,Tesseract Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; San Francisco / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,97,85.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-22,20260922-012817-1faedc88,Tesseract Capital Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; San Francisco / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,97,85.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-22,20260922-012817-1faedc88,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
