run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-002,PRJ-20260804-0102,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,California,Inland Empire,Freddie Mac,Apartment,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-001,PRJ-20260804-0125,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,California,Los Angeles,CBRE,Apartment,95,100,95,85,100,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,20,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 20 observation(s), latest stage Distressed / Stalled, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-006,PRJ-20260804-0131,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,California,Los Angeles,Marcus & Millichap,Apartment,95,100,85,95,100,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,9,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-018,PRJ-20260804-0062,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,CIM Group,Mixed-Use Residential,95,100,85,95,95,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,9,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-005,PRJ-20260804-0076,Acquisition - California - Marcus & Millichap Arranges $5.6M Sale of 34-Unit Multifamily Property in Sacramento Calif...,California,California,Marcus & Millichap,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,20,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 20 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-003,PRJ-20260804-0193,"Acquisition - Seattle - Weidner Sells A’Cappella Apartment Homes in Lynnwood, Washington for $112M",Seattle,Puget Sound,CBRE,Apartment,95,100,95,60,99,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-028,PRJ-20260804-0166,Disposition / Exit - New York - Triangle Equities Taps JLL to Sell New Waterfront Development Lighthouse Point in Saint Ge...,New York,New York,JLL,Mixed-Use Residential,95,100,95,75,89,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,10,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-024,PRJ-20260804-0067,Disposition / Exit - New York City / New York - JLL Closes $58M Sale for Downtown Brooklyn Multifamily Residential Development Site,Unknown,Brooklyn,JLL,Multifamily,95,100,95,75,88,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,4,6,Consistent,Confirmed,Immediate strategic review,"4 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-019,PRJ-20260804-0229,General Project Signal - Washington DC - CBRE Arranges $85M Financing for 318-Unit Multifamily in PA,Unknown,Washington Dc,CBRE,Apartment,95,100,95,60,94,90,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,16,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 16 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-022,PRJ-20260804-0119,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,Los Angeles / California,Unknown,Marcus & Millichap,Apartment,80,100,85,95,92,90,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,7,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 7 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-029,PRJ-20260804-0071,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,95,100,95,60,88,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-011,PRJ-20260804-0093,BTR / Build-to-Rent - Florida - Adam America Real Estate and Stellar Communities Secure $35.1 Million Refinancing for Have...,Florida,Florida,Unknown,BTR / Single-Family Rental,95,100,70,75,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,9,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-007,PRJ-20260804-0167,"Construction Financing - New York - BFC, SAA Canopy Land $269M Financing for Syracuse Redevelopment",New York,New York,Unknown,Affordable Housing,95,100,70,75,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,13,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 13 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-004,PRJ-20260804-0086,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Unknown,Dallas,Blackstone,Affordable Housing,95,100,85,60,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,7,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-04,20260804-001022-4ad0ee73,SQ-20260804-008,PRJ-20260804-0063,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Unknown,Atlanta,JLL,Affordable Housing,95,100,85,60,97,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
