run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-04,20260804-001022-4ad0ee73,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Seattle; Washington DC,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; development start; entitlement; JV / partnership; operational technology / AI adoption,6,100,97.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-04,20260804-001022-4ad0ee73,JLL,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Atlanta / Georgia; New York; New York City / New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,4,100,90.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-04,20260804-001022-4ad0ee73,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California; Other / Unknown; Riverside / California,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,6,100,87.8,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-04,20260804-001022-4ad0ee73,Millichap Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Los Angeles / California,Core Multifamily News; Regional / California / LA Sources,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-04,20260804-001022-4ad0ee73,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-08-04,20260804-001022-4ad0ee73,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-04,20260804-001022-4ad0ee73,Blackstone,Tier 1 / Immediate Strategic Importance,100,Affordable Housing,Dallas / Texas,Site / Parcel Source Expansion,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,96,Track capital deployment and pricing signals
2026-08-04,20260804-001022-4ad0ee73,Bellflower Acquisition Paladin Realty Partners,Tier 3 / Growth and Market Signal Watch,50,Workforce Housing,Los Angeles / California,Core Multifamily News,Other,acquisition; JV / partnership; market expansion; operational technology / AI adoption,1,88,88.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,94,Map potential GP / JV relationship and monitor partnership activity
2026-08-04,20260804-001022-4ad0ee73,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Regional / California / LA Sources,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-04,20260804-001022-4ad0ee73,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Core Multifamily News,Other,disposition / exit; operational technology / AI adoption,1,99,99.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-04,20260804-001022-4ad0ee73,L.A. County Land Bank to,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Los Angeles / California,Regional / California / LA Sources,Other,acquisition; operational technology / AI adoption,1,81,81.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-04,20260804-001022-4ad0ee73,PCCP,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Houston / Texas,Core Multifamily News,Other,acquisition; disposition / exit; BTR expansion; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-04,20260804-001022-4ad0ee73,Syracuse Redevelopment BFC Partners,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,New York,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-04,20260804-001022-4ad0ee73,Wood Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,acquisition; JV / partnership,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-04,20260804-001022-4ad0ee73,Arcus Real Estate Capital,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; BTR expansion; operational technology / AI adoption,1,94,94.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,capital market sentiment indicator,Low,89,Track refinancing or recapitalization pipeline
