run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,CBRE,CBRE,100,100,90,55,90,100,0,100,25,74,78,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,cbre; related,cbre; related,Acquisition; Capital Inflow; Development Start; Disposition / Exit; acquisition; disposition / exit; refinancing; development start; entitlement; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,JLL,JLL,100,100,90,35,80,100,0,90,25,74,74,Tier 2 High Potential GP,Other / Unknown,BTR / Single-Family Rental,Other,jll,jll,Acquisition; BTR / Build-to-Rent; BTR growth strategy; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,completed,High,Strong partnership signal,Accelerating,BTR / SFR platform growth,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Emerging BTR Platform; LA Strategic Watch; Operational Excellence Signal
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Bellflower Acquisition Paladin Realty Partners,Bellflower Acquisition Paladin Realty Partners,73,94,90,55,70,100,0,100,0,56,73,Tier 2 High Potential GP,Los Angeles / California,Workforce Housing,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; market expansion; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Wood Partners,Wood Partners,63,91,90,55,90,100,0,90,0,52,73,Tier 2 High Potential GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; JV / partnership; selective multifamily acquisition,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Sack Capital and Align Finance,Sack Capital and Align Finance,63,89,90,55,70,100,0,100,0,52,71,Tier 2 High Potential GP,San Francisco / California,Affordable Housing,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; selective multifamily acquisition,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Nordic Partners Investments,Nordic Partners Investments,73,87,90,75,90,100,0,60,0,56,71,Tier 2 High Potential GP,Seattle,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Medium,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Freddie Mac,Freddie Mac,73,91,90,55,90,65,0,100,0,56,69,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,freddie mac,freddie mac,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Family Trust,Family Trust,74,74,90,100,30,100,0,100,0,57,69,Tier 3 Monitoring GP,California,General Residential,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Blackstone,Blackstone,73,96,90,55,70,65,0,90,0,56,67,Tier 3 Monitoring GP,Dallas / Texas,Affordable Housing,Other,blackstone,blackstone,Development Capital Deployment; Entitlement / Permitting; entitlement; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Adam America Real Estate,Adam America Real Estate,73,85,90,75,80,100,0,0,25,64,65,Tier 3 Monitoring GP,Florida,BTR / Single-Family Rental,Other,None detected,None detected,BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; JV / partnership,None detected,completed,Low,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Emerging BTR Platform; Distressed Opportunity Candidate; Operational Excellence Signal
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,PCCP,PCCP,73,91,90,55,80,100,0,0,0,56,63,Tier 3 Monitoring GP,Houston / Texas,BTR / Single-Family Rental,Other,None detected,None detected,BTR / Build-to-Rent; BTR growth strategy; Capital Inflow; acquisition; disposition / exit; BTR expansion; JV / partnership,None detected,None detected,Low,Strong partnership signal,Improving,BTR / SFR platform growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Emerging BTR Platform
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",82,80,90,100,90,0,0,100,25,67,63,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,completed,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Syracuse Redevelopment BFC Partners,Syracuse Redevelopment BFC Partners,73,91,90,55,70,100,0,0,0,56,62,Tier 3 Monitoring GP,New York,Affordable Housing,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; Distressed Opportunity Candidate
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Millichap Capital,Millichap Capital,89,100,90,55,90,0,0,100,0,63,61,Tier 3 Monitoring GP,Los Angeles / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,BedRock Real Estate Partners,BedRock Real Estate Partners,63,87,90,55,70,100,0,0,0,52,61,Tier 3 Monitoring GP,New York City / New York,Affordable Housing,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Apartment Portfolio Trades Hands Strategic Value Partners,Apartment Portfolio Trades Hands Strategic Value Partners,66,67,90,55,90,100,0,0,25,61,61,Tier 3 Monitoring GP,Houston / Texas,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,L.A. County Land Bank to,L.A. County Land Bank to,73,91,90,55,70,0,0,100,0,56,57,Tier 3 Monitoring GP,Los Angeles / California,Affordable Housing,Other,None detected,None detected,Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,CIM Group,CIM Group,73,98,90,55,55,0,0,90,0,56,56,Tier 3 Monitoring GP,Atlanta / Georgia,Mixed-Use Residential,Other,None detected,None detected,Development Capital Deployment; Development Start; development start; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,IPA,IPA,61,91,75,55,90,0,0,100,0,47,56,Tier 3 Monitoring GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Outflow / Exit; Disposition / Exit; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
