run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,California,Apartment,28,23,20,86.2,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Los Angeles,Affordable Housing,18,15,14,89.5,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,National / Other,Multifamily,28,14,5,73.8,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,New York,Affordable Housing,11,9,9,85.5,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Florida,Apartment,9,9,7,86.2,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Southeast,Apartment,9,8,4,87.7,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Texas,Apartment,6,5,3,80.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Dallas,Affordable Housing,4,4,2,82.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Arizona,BTR / Single-Family Rental,2,2,2,97.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Seattle,Apartment,2,2,2,90.5,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Phoenix,BTR / Single-Family Rental,1,1,1,94.0,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Austin,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
