run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Miami,Florida,7,6,0,6,4,7,Apartment,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,93,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Miami / Florida - Corient Acquires $4.9B New York Multi-Family Office; Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project; Arrow Arranges $85M Construction Loan for Miami Condo Project; Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community; Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,New York,New York,10,10,0,9,3,7,Affordable Housing,Disposition / Exit,General Entitlement Signal,Downtown infill,100,82,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Miami / Florida - Corient Acquires $4.9B New York Multi-Family Office; Acquisition - New York City / New York - Ariel Property Advisors Arranges $15.7M Sale of Multifamily Development Site in Brooklyn; Ariel Property Advisors Arranges $15.7M Sale of Multifamily Development Site in Brooklyn; BFC, SAA Canopy Land $269M Financing for Syracuse Redevelopment; Construction Financing - New York - BFC, SAA Canopy Land $269M Financing for Syracuse Redevelopment"
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Santa Monica,Los Angeles,3,3,2,3,2,4,Apartment,Acquisition,Planning Approval,General submarket monitoring,100,69,40,High relevance to Woomi site strategy,Monitor entitlement precedent,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle; Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet; CBRE Completes Receivership Sale of Santa Monica Apartments; Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments; Entitlement / Permitting - Santa Monica / California - 102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Atlanta,Southeast,8,8,0,8,2,6,Apartment,Acquisition,General Entitlement Signal,University-adjacent,100,61,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Acquisition - Atlanta / Georgia - Lion Real Estate Picks Up Atlanta Apartments for $51M; Acquisition - Atlanta / Georgia - Marcus, Wood Partners to Develop 280-Unit Apartment Community in Apex, North Carolina; Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Brook Farm Group Secures $73M Refinance of 388-Unit Luxury Multifamily Development in Covington Georgia"
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Riverside,Inland Empire,3,3,0,3,1,2,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,100,52,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,C&C Development Opens Affordable Housing in Irvine; Disposition / Exit - Riverside / California - IPA Team Closes Sale of Pomona Multifamily; IPA Team Closes Sale of Pomona Multifamily; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine; Northmarq Arranges Freddie Mac Loan for Upland Apartments
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Hollywood,Los Angeles,2,2,1,2,1,3,Apartment,Entitlement / Permitting,Entitlement Approval,Downtown infill,100,47,40,High relevance to Woomi site strategy,Monitor entitlement precedent,65 apartments underway at 1919 Wilcox Ave. in Hollywood; Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Dallas,Texas,4,3,1,3,1,4,Senior Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,100,46,42,Strategic watch submarket,Monitor entitlement precedent,"Blackstone Affiliate Proposing 252 Affordable Denton Housing Units; Development Start - Dallas / Texas - OHT Breaks Ground on 360-Unit Houston Rental Community; Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units; Newmark Arranges Recapitalization of 1,546-Unit Seniors Housing Portfolio in Dallas, Houston; OHT Breaks Ground on 360-Unit Houston Rental Community"
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Houston,Texas,4,4,0,4,1,6,Apartment,BTR / Build-to-Rent,General Entitlement Signal,General submarket monitoring,100,46,20,Strategic watch submarket,Review potential acquisition pipeline,"895-Unit Texas Apartment Portfolio Trades Hands; Acquisition - Houston / Texas - 895-Unit Texas Apartment Portfolio Trades Hands; BTR / Build-to-Rent - Houston / Texas - PCCP, Integrity Community Builders Form BTR Programmatic JV; Development Start - Dallas / Texas - OHT Breaks Ground on 360-Unit Houston Rental Community; Newmark Arranges Recapitalization of 1,546-Unit Seniors Housing Portfolio in Dallas, Houston"
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Los Angeles,Los Angeles,9,5,2,1,0,1,Affordable Housing,Acquisition,Planning Approval,University-adjacent,100,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,"102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle; 65 apartments underway at 1919 Wilcox Ave. in Hollywood; Acquisition - Los Angeles / California - Hayden Tract housing, Future of the Vincent Thomas Bridge, and more; Acquisition - Los Angeles / California - L.A. County Land Bank to buy site at 14430 Vanowen St. in Van Nuys; Acquisition - Los Angeles / California - Paladin Expands SoCal Workforce Portfolio with Bellflower Acquisition"
2026-08-04,20260804-001022-4ad0ee73,2026-08-04 00:10:22,Brooklyn,New York,5,4,0,3,0,1,Multifamily,Refinancing,General Entitlement Signal,Downtown infill,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - New York City / New York - Ariel Property Advisors Arranges $15.7M Sale of Multifamily Development Site in Brooklyn; Ariel Property Advisors Arranges $15.7M Sale of Multifamily Development Site in Brooklyn; Disposition / Exit - New York City / New York - JLL Closes $58M Sale for Downtown Brooklyn Multifamily Residential Development Site; JLL Closes $58M Sale for Downtown Brooklyn Multifamily Residential Development Site; JV / Partnership - New York City / New York - Joint Venture Begins Leasing 43-Story Apartment Tower in Downtown Brooklyn
