run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-014,Entitlement / Permitting,California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - California - Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,Urbanize LA,https://la.urbanize.city/post/construction-goes-vertical-affordable-housing-1540-court-st-echo-park,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-008,Acquisition Window,California,Apartment,Bascom Group,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,No explicit timing reference,Unknown Timing,71,Medium,Acquisition Window,Bascom Acquires Buena Park Apartments as Value-Add Deal,Connect CRE Orange County,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-022,Refinancing / Maturity Window,Miami / Florida,Mixed-Use Residential,Unknown,Unknown,Refinancing - Miami / Florida - Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Connect CRE South Florida,https://www.connectcre.com/stories/baron-property-group-closes-on-226-5m-refi-for-hialeah-apartment-community/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-006,Refinancing / Maturity Window,Riverside / California,Apartment,Freddie Mac,Freddie Mac,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,No explicit timing reference,Unknown Timing,71,Medium,Refinancing / Maturity Window,Northmarq Arranges Freddie Mac Loan for Upland Apartments,Connect CRE California,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-046,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-047,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-048,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Overall Housing Starts Inch Lower in 2025,in 2025,Immediate / 0-3 Months,70,Medium,Construction Start; starts in,Overall Housing Starts Inch Lower in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/02/overall-housing-starts-inch-lower-in-2025/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-049,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Third Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Third Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/third-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-007,Refinancing / Maturity Window,New York City / New York,Mixed-Use Residential,Walker & Dunlop,walker & dunlop,Refinancing - New York City / New York - Walker & Dunlop Arranges Refi on Newly Built Bed-Stuy Multifamily,No explicit timing reference,Unknown Timing,69,Medium,Refinancing / Maturity Window; completed,Walker & Dunlop Arranges Refi on Newly Built Bed-Stuy Multifamily,Connect CRE,https://www.connectcre.com/stories/walker-dunlop-arranges-refi-on-newly-built-bed-stuy-multifamily/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-024,Refinancing / Maturity Window,Atlanta / Georgia,Multifamily,Unknown,Unknown,Construction Financing - Atlanta / Georgia - Brook Farm Group Secures $73M Refinance of 388-Unit Luxury Multifamily Development in Covi...,No explicit timing reference,Unknown Timing,68,Medium,Refinancing / Maturity Window; refinance,Brook Farm Group Secures $73M Refinance of 388-Unit Luxury Multifamily Development in Covington Georgia,Yield PRO,https://yieldpro.com/2026/08/covington/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-012,Acquisition Window,Atlanta / Georgia,Affordable Housing,JLL,JLL,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Walton Communities Offloads Two Atlanta Rental Properties,Connect CRE Atlanta,https://www.connectcre.com/stories/walton-lakes-offloads-two-atlanta-rental-properties/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-018,Acquisition Window,Atlanta / Georgia,Apartment,Wood Partners,Unknown,"Acquisition - Atlanta / Georgia - Marcus, Wood Partners to Develop 280-Unit Apartment Community in Apex, North Carolina",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Marcus, Wood Partners to Develop 280-Unit Apartment Community in Apex, North Carolina",REBusiness Online,https://rebusinessonline.com/marcus-wood-partners-to-develop-280-unit-apartment-community-in-apex-north-carolina/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-011,Acquisition Window,Los Angeles / California,Apartment,Marcus & Millichap,Unknown,Acquisition - Los Angeles / California - Van Nuys Apartments Trade for First Time Since Delivery,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Van Nuys Apartments Trade for First Time Since Delivery,Connect CRE California,https://www.connectcre.com/stories/van-nuys-apartments-trade-for-first-time-since-delivery/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-033,Acquisition Window,Other / Unknown,Mixed-Use Residential,Unknown,Unknown,"Acquisition - Other / Unknown - Irgens Breaks Ground on 204-Unit Viridia Apartments in Wauwatosa, Wisconsin",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Irgens Breaks Ground on 204-Unit Viridia Apartments in Wauwatosa, Wisconsin",REBusiness Online,https://rebusinessonline.com/irgens-breaks-ground-on-204-unit-viridia-apartments-in-wauwatosa-wisconsin/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-003,Acquisition Window,Seattle,Apartment,CBRE,CBRE,"Acquisition - Seattle - Weidner Sells A’Cappella Apartment Homes in Lynnwood, Washington for $112M",No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,"Weidner Sells A’Cappella Apartment Homes in Lynnwood, Washington for $112M",REBusiness Online,https://rebusinessonline.com/weidner-sells-acappella-apartment-homes-in-lynnwood-washington-for-112m/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-010,Acquisition Window,California,Multifamily,Marcus & Millichap,Unknown,Acquisition - California - Marcus & Millichap Arranges $5.6M Sale of 34-Unit Multifamily Property in Sacramento Calif...,No explicit timing reference,Unknown Timing,65,Medium,Acquisition Window,Marcus & Millichap Arranges $5.6M Sale of 34-Unit Multifamily Property in Sacramento California,Yield PRO,https://yieldpro.com/2026/08/the-colony-house/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-051,Distress Sale Timing,Los Angeles / California,Apartment,CBRE,CBRE,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,No explicit timing reference,Unknown Timing,65,Medium,Distress Sale Timing,MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,Bisnow,https://www.bisnow.com/news/los-angeles/commercial-real-estate/mdni-group-santa-monica-apartments-los-angeles-deal-sheet,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-052,Distress Sale Timing,Los Angeles / California,Apartment,CBRE,CBRE,Disposition / Exit - Los Angeles / California - CBRE Completes Receivership Sale of Santa Monica Apartments,No explicit timing reference,Unknown Timing,65,Medium,Distress Sale Timing,CBRE Completes Receivership Sale of Santa Monica Apartments,Connect CRE California,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,"Prepare sponsor, lender, and rescue-capital watchlist",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-005,Entitlement / Permitting,Dallas / Texas,Affordable Housing,Blackstone,Unknown,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Connect CRE Apartments,https://www.connectcre.com/stories/blackstone-affiliate-proposing-252-affordable-denton-housing-units/,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-020,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 1919 Wilcox Ave. in Hollywood,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,65 apartments underway at 1919 Wilcox Ave. in Hollywood,Urbanize LA,https://la.urbanize.city/post/65-apartments-underway-1919-wilcox-ave-hollywood,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-021,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,Urbanize LA,https://la.urbanize.city/post/jamison-pivots-affordable-housing-975-s-manhattan-pl-koreatown,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-035,Entitlement / Permitting,Los Angeles / California,Student Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,Urbanize LA,https://la.urbanize.city/post/small-lot-homes-adus-pitched-18220-superior-st-northridge,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-019,Entitlement / Permitting,Santa Monica / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Santa Monica / California - 102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,102 apartments break ground at 1717 S. Beloit Ave. in Sawtelle,Urbanize LA,https://la.urbanize.city/post/102-apartments-break-ground-1717-s-beloit-ave-sawtelle,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-026,Refinancing / Maturity Window,Miami / Florida,Apartment,Unknown,Unknown,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,No explicit timing reference,Unknown Timing,64,Medium,Refinancing / Maturity Window; completed,Stewards Inks $79M Refi of Hollywood Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,"Track maturity, refinancing options, lender appetite, and recapitalization timing",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-013,BTR / SFR Expansion Timing,Houston / Texas,BTR / Single-Family Rental,PCCP,Unknown,"BTR / Build-to-Rent - Houston / Texas - PCCP, Integrity Community Builders Form BTR Programmatic JV",No explicit timing reference,Unknown Timing,63,Medium,BTR / SFR Expansion Timing,"PCCP, Integrity Community Builders Form BTR Programmatic JV",Commercial Observer,https://commercialobserver.com/2026/08/pccp-integrity-community-builders-jv/,Monitor sector-specific platform timing and potential partnership relevance,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-009,BTR / SFR Expansion Timing,Other / Unknown,BTR / Single-Family Rental,JLL,JLL,"BTR / Build-to-Rent - Other / Unknown - JLL Capital Markets Arranges Full-Stack Capitalization for the 122-Acre Development, Inclu...",No explicit timing reference,Unknown Timing,63,Medium,BTR / SFR Expansion Timing,"JLL Capital Markets Arranges Full-Stack Capitalization for the 122-Acre Development, Including a 197-Unit Build-to-Rent Multifamily Community",Yield PRO,https://yieldpro.com/2026/08/aurora-oaks/,Monitor sector-specific platform timing and potential partnership relevance,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-002,Construction Completion / Delivery,Los Angeles / California,Apartment,CBRE,CBRE,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,No explicit timing reference,Unknown Timing,63,Medium,Construction Completion / Delivery; completed,MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,Bisnow,https://www.bisnow.com/news/los-angeles/commercial-real-estate/mdni-group-santa-monica-apartments-los-angeles-deal-sheet,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-001,Construction Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,No explicit timing reference,Unknown Timing,63,Medium,Construction Start,Financing Secured for Centennial Yards Mixed-Use Project,Connect CRE Atlanta,https://www.connectcre.com/stories/financing-secured-for-centennial-yards-mixed-use-project/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-004,Construction Start,Los Angeles / California,Affordable Housing,CBRE,CBRE,Development Start - Los Angeles / California - Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,No explicit timing reference,Unknown Timing,63,Medium,Construction Start,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,Urbanize LA,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-038,Acquisition Window,Los Angeles / California,Workforce Housing,Unknown,Unknown,Acquisition - Los Angeles / California - Paladin Expands SoCal Workforce Portfolio with Bellflower Acquisition,No explicit timing reference,Unknown Timing,62,Medium,Acquisition Window,Paladin Expands SoCal Workforce Portfolio with Bellflower Acquisition,Connect CRE,https://www.connectcre.com/stories/paladin-expands-socal-workforce-portfolio-with-bellflower-acquisition/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-015,Acquisition Window,Other / Unknown,Apartment,Marcus & Millichap,Unknown,"Acquisition - Other / Unknown - Marcus & Millichap Brokers $15M Sale of Multifamily Property in Schofield, Wisconsin",No explicit timing reference,Unknown Timing,61,Medium,Acquisition Window,"Marcus & Millichap Brokers $15M Sale of Multifamily Property in Schofield, Wisconsin",REBusiness Online,https://rebusinessonline.com/marcus-millichap-brokers-15m-sale-of-multifamily-property-in-schofield-wisconsin/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-016,Acquisition Window,Washington DC,Senior Housing,CBRE,CBRE,Acquisition - Washington DC - Clarion Partners Acquires Rohnert Park Senior Living Property,No explicit timing reference,Unknown Timing,60,Medium,Acquisition Window,Clarion Partners Acquires Rohnert Park Senior Living Property,Connect CRE,https://www.connectcre.com/stories/clarion-partners-acquires-rohnert-park-senior-living-property/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-025,BTR / SFR Expansion Timing,Phoenix / Arizona,BTR / Single-Family Rental,Unknown,Unknown,BTR / Build-to-Rent - Phoenix / Arizona - Phoenix BTR Investor Inks $73.1M Bridge Loan,No explicit timing reference,Unknown Timing,60,Medium,BTR / SFR Expansion Timing,Phoenix BTR Investor Inks $73.1M Bridge Loan,Connect CRE Phoenix,https://www.connectcre.com/stories/phoenix-btr-investor-inks-73-1m-bridge-loan/,Monitor sector-specific platform timing and potential partnership relevance,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-043,Entitlement / Permitting,Other / Unknown,Apartment,Unknown,Unknown,Entitlement / Permitting - Other / Unknown - New Permits Filed for Apartments at 5139 MacArthur Boulevard in Oakland,No explicit timing reference,Unknown Timing,60,Medium,Entitlement / Permitting; permitting,New Permits Filed for Apartments at 5139 MacArthur Boulevard in Oakland,SF YIMBY,https://sfyimby.com/2026/07/permits-filed-for-apartments-at-5139-macarthur-boulevard-in-oakland.html,"Track entitlement, zoning, permitting, and public-agency milestones",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-030,Recapitalization Timing,Dallas / Texas,Senior Housing,Unknown,Unknown,"Recapitalization - Dallas / Texas - Newmark Arranges Recapitalization of 1,546-Unit Seniors Housing Portfolio in Dallas, Houst...",No explicit timing reference,Unknown Timing,60,Medium,Recapitalization Timing; recapitalization,"Newmark Arranges Recapitalization of 1,546-Unit Seniors Housing Portfolio in Dallas, Houston",REBusiness Online,https://rebusinessonline.com/newmark-arranges-recapitalization-of-1546-unit-seniors-housing-portfolio-in-dallas-houston/,"Prepare sponsor, lender, and rescue-capital watchlist",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-023,Acquisition Window,California,General Residential,Unknown,cushman,Acquisition - California - Locally Based Investors Acquire Encinitas Offices from Family Trust,No explicit timing reference,Unknown Timing,59,Medium,Acquisition Window,Locally Based Investors Acquire Encinitas Offices from Family Trust,Connect CRE California,https://www.connectcre.com/stories/locally-based-investors-acquire-encinitas-offices-from-family-trust/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-029,Acquisition Window,Los Angeles / California,Affordable Housing,Unknown,Unknown,Acquisition - Los Angeles / California - L.A. County Land Bank to buy site at 14430 Vanowen St. in Van Nuys,No explicit timing reference,Unknown Timing,58,Medium,Acquisition Window,L.A. County Land Bank to buy site at 14430 Vanowen St. in Van Nuys,Urbanize LA,https://la.urbanize.city/post/la-county-land-bank-buy-site-14430-vanowen-st-van-nuys,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-028,Acquisition Window,New York City / New York,Multifamily,Unknown,Unknown,Acquisition - New York City / New York - Ariel Property Advisors Arranges $15.7M Sale of Multifamily Development Site in Brooklyn,No explicit timing reference,Unknown Timing,58,Medium,Acquisition Window,Ariel Property Advisors Arranges $15.7M Sale of Multifamily Development Site in Brooklyn,REBusiness Online,https://rebusinessonline.com/ariel-property-advisors-arranges-15-7m-sale-of-multifamily-development-site-in-brooklyn/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-027,Acquisition Window,Seattle,Apartment,Unknown,Unknown,Acquisition - Seattle - Apartment Property in Seattle’s First Hill Neighborhood Trades,No explicit timing reference,Unknown Timing,58,Medium,Acquisition Window,Apartment Property in Seattle’s First Hill Neighborhood Trades,Connect CRE Apartments,https://www.connectcre.com/stories/apartment-property-in-seattles-first-hill-neighborhood-trades/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-042,Construction Start,Other / Unknown,Apartment,Unknown,Unknown,Development Start - Other / Unknown - Missing Middle Weakness,No explicit timing reference,Unknown Timing,58,Medium,Construction Start,Missing Middle Weakness,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/01/missing-middle-weakness/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-039,Acquisition Window,Other / Unknown,Apartment,Alliance Residential,Unknown,Acquisition - Other / Unknown - 8 notable interviews with multifamily pros this summer,No explicit timing reference,Unknown Timing,56,Medium,Acquisition Window,8 notable interviews with multifamily pros this summer,Multifamily Dive,https://www.multifamilydive.com/news/multifamily-investment-strategy-leader-interviews/826279/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
2026-08-04,20260804-001022-4ad0ee73,TIM-20260804-031,Acquisition Window,San Francisco / California,Affordable Housing,Unknown,Unknown,Acquisition - San Francisco / California - Financing on Combined $91.35M in Acquisitions Structured by Sack Capital and Align Finance...,No explicit timing reference,Unknown Timing,56,Medium,Acquisition Window,Financing on Combined $91.35M in Acquisitions Structured by Sack Capital and Align Finance on Sacramento Multifamily Portfolio,Yield PRO,https://yieldpro.com/2026/08/terramonte-at-foothill/,Monitor pricing evidence and possible acquisition outreach timing,Monthly
