run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0082,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,100,Blackstone,Blackstone,Developer / GP,blackstone,Blackstone,Institutional Capital,Entitlement / Permitting,Dallas / Texas,Entitlement / Permitting,Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,https://www.connectcre.com/stories/blackstone-affiliate-proposing-252-affordable-denton-housing-units/,93,75,1,93,No,General market intelligence,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0114,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Acquisition,MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,https://www.bisnow.com/news/los-angeles/commercial-real-estate/mdni-group-santa-monica-apartments-los-angeles-deal-sheet,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0218,"Acquisition - Seattle - Weidner Sells A’Cappella Apartment Homes in Lynnwood, Washington for $112M",100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Seattle,Acquisition,"Weidner Sells A’Cappella Apartment Homes in Lynnwood, Washington for $112M",https://rebusinessonline.com/weidner-sells-acappella-apartment-homes-in-lynnwood-washington-for-112m/,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0114,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Development Start,Draft EIR released for Metro-adjacent high-rise at 5350 Wilshire Blvd.,https://la.urbanize.city/post/draft-eir-released-metro-adjacent-high-rise-5350-wilshire-blvd,93,75,1,93,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0198,Refinancing - Riverside / California - Northmarq Arranges Freddie Mac Loan for Upland Apartments,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,Riverside / California,Refinancing,Northmarq Arranges Freddie Mac Loan for Upland Apartments,https://www.connectcre.com/stories/northmarq-arranged-freddie-mac-loan-for-upland-apartments/,92,75,1,92,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0114,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Los Angeles / California,Disposition / Exit,CBRE Completes Receivership Sale of Santa Monica Apartments,https://www.connectcre.com/stories/cbre-completes-receivership-sale-of-santa-monica-apartments/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0114,Acquisition - Los Angeles / California - MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,100,CBRE,CBRE,Developer / GP,related,Related Companies,Institutional Capital,Acquisition / Buyer,Los Angeles / California,Acquisition,MDNI Group Buys Santa Monica Apartments Out Of Receivership: The Los Angeles Deal Sheet,https://www.bisnow.com/news/los-angeles/commercial-real-estate/mdni-group-santa-monica-apartments-los-angeles-deal-sheet,91,75,1,91,No,General market intelligence,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0183,"JLL Capital Markets Arranges Full-Stack Capitalization for the 122-Acre Development, Including a 197-Unit Build-to-Rent Multifamily Community",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,Other / Unknown,BTR / Build-to-Rent,"JLL Capital Markets Arranges Full-Stack Capitalization for the 122-Acre Development, Including a 197-Unit Build-to-Rent Multifamily Community",https://yieldpro.com/2026/08/aurora-oaks/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0158,Disposition / Exit - New York City / New York - JLL Closes $58M Sale for Downtown Brooklyn Multifamily Residential Development Site,100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,Financing Relationship,New York City / New York,Disposition / Exit,JLL Closes $58M Sale for Downtown Brooklyn Multifamily Residential Development Site,https://yieldpro.com/2026/08/55-smith-st/,90,75,1,90,No,Relevant to capital markets monitoring,Track GP relationship history
2026-08-04,20260804-001022-4ad0ee73,PRJ-20260804-0229,General Project Signal - Washington DC - CBRE Arranges $85M Financing for 318-Unit Multifamily in PA,100,CBRE,CBRE,Developer / GP,cbre,CBRE,Lender / Debt Provider,Financing Relationship,Washington DC,General Project Signal,CBRE Arranges $85M Financing for 318-Unit Multifamily in PA,https://www.connectcre.com/stories/cbre-arranges-85m-financing-for-318-unit-multifamily-in-pa/,89,75,1,89,No,Relevant to capital markets monitoring,Track GP relationship history
