run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-07,20260607-230152-0a671b17,IPA,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Los Angeles / California; New York City / New York,Core Multifamily News,Other,acquisition; refinancing; JV / partnership,2,92,84.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-07,20260607-230152-0a671b17,JLL,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,3,100,95.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-07,20260607-230152-0a671b17,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Los Angeles / California; New York City / New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,5,100,84.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-07,20260607-230152-0a671b17,PCCP,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Riverside / California; Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; JV / partnership; operational technology / AI adoption,3,89,84.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-07,20260607-230152-0a671b17,Hanover Company,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Los Angeles / California,Regional / California / LA Sources,Other,disposition / exit; development start; entitlement; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-06-07,20260607-230152-0a671b17,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Houston / Texas; Virginia,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit,2,100,88.5,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,95,Track capital deployment and pricing signals
2026-06-07,20260607-230152-0a671b17,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,operational technology / AI adoption,1,98,98.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,95,Monitor only
2026-06-07,20260607-230152-0a671b17,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Riverside / California,Core Multifamily News,Other,acquisition; JV / partnership,1,88,88.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,94,Map potential GP / JV relationship and monitor partnership activity
2026-06-07,20260607-230152-0a671b17,CBRE,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; Los Angeles / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; entitlement; operational technology / AI adoption,2,100,78.5,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,93,Review California / LA capital and developer activity
2026-06-07,20260607-230152-0a671b17,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-07,20260607-230152-0a671b17,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-07,20260607-230152-0a671b17,Santa Ana Multifamily JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
