run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Miami,Florida,8,8,0,7,5,9,Apartment,Construction Financing,General Entitlement Signal,Mixed-use corridor,100,100,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Acquisition - Miami / Florida - Milestone Group Trades Kendall Apartment Complex for $109M; Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project; Arrow Arranges $85M Construction Loan for Miami Condo Project; Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community; Coastland Residential Lands $85M to Build Miami-Dade Rental
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Houston,Texas,3,3,0,3,2,3,Apartment,Refinancing,General Entitlement Signal,University-adjacent; Mixed-use corridor,100,66,20,Strategic watch submarket,Monitor refinancing / distress pipeline,"Hines, Harris Land to Develop Mixed-Use Campus in Charlotte’s SouthPark District; JV / Partnership - Houston / Texas - Hines, Harris Land to Develop Mixed-Use Campus in Charlotte’s SouthPark District; Northmarq Arranges $68.76M Refinance for 3-Property Multifamily Portfolio Across Texas; Northmarq Arranges Refis for Three Texas Rental Communities; Refinancing - Houston / Texas - Northmarq Arranges $68.76M Refinance for 3-Property Multifamily Portfolio Across Texas"
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,New York,New York,5,4,1,3,2,2,Affordable Housing,Construction Financing,Density Bonus / TOC,Mixed-use corridor,100,66,30,Strategic watch submarket,Monitor entitlement precedent,Affinius Capital Provides $40.7M Construction Loan for Upper Manhattan Multifamily Project; Construction Financing - New York City / New York - Affinius Capital Provides $40.7M Construction Loan for Upper Manhattan Multifamily Project; Construction Financing - New York City / New York - Wells Fargo Provides $175M Construction Loan for Queens Mixed-Use Development; Debbie Pomerantz Launches Independent Multifamily Brokerage; Disposition / Exit - New York - Debbie Pomerantz Launches Independent Multifamily Brokerage
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Atlanta,Southeast,7,7,1,7,1,5,Apartment,Acquisition,Office-to-Residential Conversion,University-adjacent,100,45,45,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Atlanta / Georgia - Investor Pays $98M For Foreclosed Downtown Atlanta Apartment Tower; Acquisition - Atlanta / Georgia - Matt Ferrari’s PXV Multifamily makes first acquisition for $29.5M; Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties; Atlanta Beltline Advancing 218-Unit Affordable Apartment Project; Construction Financing - Atlanta / Georgia - Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Glendale,Los Angeles,2,2,2,2,0,2,Affordable Housing,Office-to-Residential Conversion,Office-to-Residential Conversion,Office conversion corridor,100,21,67,High relevance to Woomi site strategy,Monitor entitlement precedent,42 apartments slated for 2817 Montrose Ave. in Glendale; Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale; Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale; Office-to-Residential Conversion - California - Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Phoenix,Arizona,3,3,0,3,0,2,Apartment,Acquisition,General Entitlement Signal,Suburban growth corridor,100,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - ColRich Pays $52.4M for Mesa Rental Community; Acquisition - Phoenix / Arizona - Rockwell Pays $42M for 182-Unit Scottsdale Rental Community; ColRich Pays $52.4M for Mesa Rental Community; Disposition / Exit - Phoenix / Arizona - Institutional Property Advisors Closes Class A Multifamily Asset Sale in Suburban Phoenix; Institutional Property Advisors Closes Class A Multifamily Asset Sale in Suburban Phoenix
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Dallas,Texas,3,2,0,2,2,3,Affordable Housing,Refinancing,General Entitlement Signal,General submarket monitoring,92,65,20,Strategic watch submarket,Monitor refinancing / distress pipeline,Cedarwood Building 272-Unit Celina Rental Community; New 300-Unit Dallas Apartment Community Receives Financing; Nitya Refinances 432-Unit Dallas Rental Property; Refinancing - Dallas / Texas - New 300-Unit Dallas Apartment Community Receives Financing; Refinancing - Dallas / Texas - Nitya Refinances 432-Unit Dallas Rental Property
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Los Angeles,Los Angeles,8,2,5,0,0,0,Affordable Housing,Entitlement / Permitting,CEQA / Environmental Review,Mixed-use corridor,86,44,45,High relevance to Woomi site strategy,Monitor entitlement precedent,42 apartments slated for 2817 Montrose Ave. in Glendale; Affordable housing nears the finish like at 515 Pioneer Dr. in Glendale; Apartment REITs see Sun Belt momentum in latest earnings; Centerspace executives outline disposition plans; Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Marina del Rey,Los Angeles,2,2,0,1,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,81,0,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,"Acquisition - California - Jackson Square Properties Acquires Multifamily Community in Marina del Rey, California for...; Disposition / Exit - Los Angeles / California - Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M; Jackson Square Properties Acquires Multifamily Community in Marina del Rey, California for $170M; Marina del Rey’s Shores Apartments Trade to Jackson Square for $170M"
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Inglewood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,76,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood; Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Hollywood,Los Angeles,1,1,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,Downtown infill,67,47,30,High relevance to Woomi site strategy,Review potential acquisition pipeline,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset
