run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_transition_id,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,previous_stage,current_stage,previous_stage_rank,current_stage_rank,transition_type,stage_change,days_since_first_seen,days_since_last_seen,observation_count,progression_score,stall_risk_score,execution_momentum_label,woomi_timing_relevance,recommended_transition_follow_up,evidence_article_title,source,url,confidence_level
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0158,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,100,LCT-20260811-008,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Texas,Texas,Affordable Housing,JPI,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,80,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Urbanize LA,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood,High
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0153,Construction Financing - Miami / Florida - Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,80,LCT-20260811-026,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,Unknown,South Florida,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,77,28,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Stewards Inks $79M Refi of Hollywood Rental Asset,Connect CRE South Florida,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/,High
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0131,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260811-059,Roscoe Village MF Sells in Deal Brokered by Essex Three-Twelve,Other / Unknown,Unknown,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,70,12,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Roscoe Village MF Sells in Deal Brokered by Essex Three-Twelve,Connect CRE,https://www.connectcre.com/stories/roscoe-village-mf-sells-in-deal-brokered-by-essex-three-twelve/,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0074,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,80,LCT-20260811-017,Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Texas,Inglewood,Affordable Housing,,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,70,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Urbanize LA,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0161,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260811-073,Disposition / Exit - Other / Unknown - Roscoe Village MF Sells in Deal Brokered by Essex Three-Twelve,Unknown,Unknown,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,69,12,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Roscoe Village MF Sells in Deal Brokered by Essex Three-Twelve,Connect CRE,https://www.connectcre.com/stories/roscoe-village-mf-sells-in-deal-brokered-by-essex-three-twelve/,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0043,Refinancing - Austin / Texas - Benefit Street Partners Provides $103M Bridge Debt for Texas Multifamily Portfolio,100,LCT-20260811-018,Refinancing - Austin / Texas - Benefit Street Partners Provides $103M Bridge Debt for Texas Multifamily Portfolio,Unknown,Austin,Multifamily,Benefit Street Partners,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,65,26,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Benefit Street Partners Provides $103M Bridge Debt for Texas Multifamily Portfolio,Commercial Observer,https://commercialobserver.com/2026/08/benefit-street-partners-103m-texas-multifamily-portfolio/,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0161,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260811-080,General Project Signal - Other / Unknown - Multifamily Absorption Rate Remains Below 50%,Unknown,Unknown,Apartment,Unknown,Delivery / Opening,Delivery / Opening,13,13,Mature / Operating,0,1,1,2,63,11,Mature,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Multifamily Absorption Rate Remains Below 50%,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/multifamily-absorption-rate-remains-below-50/,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0060,Refinancing - Dallas / Texas - Nitya Refinances 432-Unit Dallas Rental Property,80,LCT-20260811-022,Refinancing - Dallas / Texas - Nitya Refinances 432-Unit Dallas Rental Property,Unknown,Dallas,Apartment,Unknown,Refinancing / Recapitalization,Refinancing / Recapitalization,16,16,Same Stage Persistence,0,1,1,2,62,30,Stable,Relevant to refinancing / recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Nitya Refinances 432-Unit Dallas Rental Property,Connect CRE Texas,https://www.connectcre.com/stories/nitya-refinances-432-unit-dallas-rental-property/,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0102,JV / Partnership - Miami / Florida - Serenity Gardens Breaks Ground to Deliver 153 Affordable Senior Units Housing in Miami,80,LCT-20260811-060,JV / Partnership - Miami / Florida - Serenity Gardens Breaks Ground to Deliver 153 Affordable Senior Units Housing in Miami,Unknown,Miami,Senior Housing,Unknown,No Previous Record,Vertical Construction,0,11,Newly Detected Project,11,0,0,1,62,12,Unknown,Relevant to construction timing,Monitor for another run to confirm lifecycle direction,Serenity Gardens Breaks Ground to Deliver 153 Affordable Senior Units Housing in Miami,Yield PRO,https://yieldpro.com/2026/08/serenity-gardens-miami-senior/,Medium
2026-08-11,20260811-234049-01f9b98d,PRJ-20260811-0161,Disposition / Exit - Other / Unknown - NAHB HBGI: Micro Markets Lone Bright Spot for Single-Family Building in Fourth Quarter,80,LCT-20260811-072,Acquisition - Other / Unknown - Bell Partners Buys Reading Apartments For $96M: The Boston Deal Sheet,Unknown,Unknown,Apartment,Unknown,No Previous Record,Delivery / Opening,0,13,Newly Detected Project,13,0,0,1,61,13,Unknown,Relevant to construction timing,"Use as delivery, lease-up, and underwriting benchmark",Bell Partners Buys Reading Apartments For $96M: The Boston Deal Sheet,Bisnow,https://www.bisnow.com/news/boston/deal-sheet/bell-partners-buys-reading-multifamily-for-96m-the-boston-deal-sheet,Medium
