run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-11,20260811-234049-01f9b98d,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,Nevada; Other / Unknown; Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,3,100,90.7,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Medium,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-11,20260811-234049-01f9b98d,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; California; Dallas / Texas; Houston / Texas; Other / Unknown; Seattle; Texas; Washington DC,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,9,100,92.4,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-11,20260811-234049-01f9b98d,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Student Housing,California; Other / Unknown; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,86,75.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-11,20260811-234049-01f9b98d,SB Real Estate Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown; Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,2,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Medium,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-11,20260811-234049-01f9b98d,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,3,100,79.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,97,Track capital deployment and pricing signals
2026-08-11,20260811-234049-01f9b98d,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-11,20260811-234049-01f9b98d,Bell Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; capital raise,1,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-11,20260811-234049-01f9b98d,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership,1,100,100.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-11,20260811-234049-01f9b98d,JPI,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Texas,Regional / California / LA Sources,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-11,20260811-234049-01f9b98d,Jersey City Multifamily Tower Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Other / Unknown,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,97,97.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,90,Map potential GP / JV relationship and monitor partnership activity
