run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Apartment,43,32,20,32,85.6,Other / Unknown,Institutional Flow,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Affordable Housing,9,7,4,9,95.1,New York City / New York,Developer Strategy,JLL,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Multifamily,20,4,4,12,65.0,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Student Housing,4,3,3,4,89.2,Southeast,Developer Strategy,Marcus & Millichap,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Workforce Housing,1,1,1,1,88.0,Other / Unknown,Rent Growth / Demand,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Office-to-Residential Conversion,1,1,0,1,100.0,Los Angeles / California,Institutional Flow,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Mixed-Use Residential,3,3,2,3,90.3,Miami / Florida,Developer Strategy,Hines,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Senior Housing,2,2,0,2,86.5,Other / Unknown,Developer Strategy,JLL,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,General Residential,1,0,0,1,50.0,Texas,Institutional Flow,JLL,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,BTR / Single-Family Rental,0,0,0,0,0,None detected,None detected,None detected,Potential expansion or product diversification signal,Monitoring Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
