run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-008,Entitlement / Permitting - Los Angeles / California - Warner Center's beleaguered Promenade mall bites the dust,Los Angeles,Los Angeles,Unknown,Mixed-Use Residential,Entitled / approved,Unknown,Construction-Ready Pipeline,Project under entitlement,Entitlement / Planning,100,41,High relevance to Woomi site strategy,Watch construction-ready pipeline,Monitor asset for repeated local confirmation,Warner Center's beleaguered Promenade mall bites the dust,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust,Medium
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-001,Refinancing - Seattle - JLL Arranges $42M Fannie Mae Refinancing for Portland-Area Multifamily,Seattle,Los Angeles,JLL,Apartment,Unknown,Unknown,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,100,41,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",JLL Arranges $42M Fannie Mae Refinancing for Portland-Area Multifamily,https://www.connectcre.com/stories/jll-arranges-42m-fannie-mae-refinancing-for-portland-area-multifamily/,Medium
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-002,Construction Financing - Miami / Florida - Coastland Residential Lands $85M to Build Miami-Dade Rental,Miami,Los Angeles,IPA,Apartment,Unknown,Unknown,Acquisition / Site Control,Site acquired,Site Controlled,100,40,High relevance to Woomi site strategy,Track site control precedent,Monitor asset for repeated local confirmation,Coastland Residential Lands $85M to Build Miami-Dade Rental,https://commercialobserver.com/2026/08/coastland-miami-dade-vybe-75-housing-development/,High
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-004,Refinancing - Washington DC - JLL Secures $40.5M Refinancing for Portland’s Lloyd District Multifamily Gem Amid Pacific...,Washington DC,Los Angeles,JLL,Multifamily,Unknown,Unknown,Refinancing / Recapitalization,Land / parcel referenced,Site Search / Early Signal,100,39,High relevance to Woomi site strategy,Track site control precedent,"Track lender, maturity, owner, and recapitalization path",JLL Secures $40.5M Refinancing for Portland’s Lloyd District Multifamily Gem Amid Pacific Northwest Investment Surge,https://yieldpro.com/2026/08/the-payton/,Medium
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-003,"Acquisition - California - Jackson Square Properties Acquires Multifamily Community in Marina del Rey, California for...",California,Los Angeles,JLL,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,32,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites","Jackson Square Properties Acquires Multifamily Community in Marina del Rey, California for $170M",https://rebusinessonline.com/jackson-square-properties-acquires-multifamily-community-in-marina-del-rey-california-for-170m/,High
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-007,Entitlement / Permitting - Other / Unknown - 42 apartments slated for 2817 Montrose Ave. in Glendale,2817 Montrose Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,32,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",42 apartments slated for 2817 Montrose Ave. in Glendale,https://la.urbanize.city/post/42-apartments-slated-2817-montrose-ave-glendale,High
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-005,Refinancing - Dallas / Texas - New 300-Unit Dallas Apartment Community Receives Financing,Dallas,Los Angeles,JLL,Affordable Housing,Unknown,Unknown,Refinancing / Recapitalization,Existing asset refinance,Unknown,98,48,High relevance to Woomi site strategy,Review acquisition comparables,"Track lender, maturity, owner, and recapitalization path",New 300-Unit Dallas Apartment Community Receives Financing,https://yieldpro.com/2026/08/standard-at-royal-lane/,Medium
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-006,Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,97,29,High relevance to Woomi site strategy,Track local sponsor activity,"Review parcel clue, entitlement path, sponsor, and comparable sites",Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,https://www.connectcre.com/stories/costa-mesa-multifamily-changes-hands-for-value-add-repositioning/,Medium
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-017,General Project Signal - Atlanta / Georgia - Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,Atlanta,Los Angeles,Unknown,Apartment,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,96,32,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Atlanta Beltline Advancing 218-Unit Affordable Apartment Project,https://www.connectcre.com/stories/atlanta-beltline-advancing-218-unit-affordable-apartment-project/,Medium
2026-08-11,20260811-234049-01f9b98d,LAA-20260811-018,"Entitlement / Permitting - San Francisco / California - Updated Permits Filed For 20 Fountain Street, San Francisco",20 Fountain Street,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,95,31,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement","Updated Permits Filed For 20 Fountain Street, San Francisco",https://sfyimby.com/2026/08/updated-permits-filed-for-20-fountain-street-san-francisco.html,Medium
