run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-020,LA Asset Watch,"Acquisition - California - Jackson Square Properties Acquires Multifamily Community in Marina del Rey, California for...",Critical,100,Los Angeles,Apartment,JLL,Track local sponsor activity,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://rebusinessonline.com/jackson-square-properties-acquires-multifamily-community-in-marina-del-rey-california-for-170m/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-036,Capital Flow,Arcus Real Estate Capital,Critical,100,Arcus Real Estate Capital,BTR / Single-Family Rental,Arcus Real Estate Capital,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-037,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-018,LA Asset Watch,Construction Financing - Miami / Florida - Coastland Residential Lands $85M to Build Miami-Dade Rental,Critical,100,Los Angeles,Apartment,IPA,Track site control precedent,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://commercialobserver.com/2026/08/coastland-miami-dade-vybe-75-housing-development/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-016,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - Warner Center's beleaguered Promenade mall bites the dust,Critical,100,Los Angeles,Mixed-Use Residential,Unknown,Watch construction-ready pipeline,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://la.urbanize.city/post/warner-centers-beleaguered-promenade-mall-bites-dust
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-017,LA Asset Watch,Refinancing - Seattle - JLL Arranges $42M Fannie Mae Refinancing for Portland-Area Multifamily,Critical,100,Los Angeles,Apartment,JLL,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://www.connectcre.com/stories/jll-arranges-42m-fannie-mae-refinancing-for-portland-area-multifamily/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-019,LA Asset Watch,Refinancing - Washington DC - JLL Secures $40.5M Refinancing for Portland’s Lloyd District Multifamily Gem Amid Pacific...,Critical,100,Los Angeles,Multifamily,JLL,Track site control precedent,LA / Southern California project-level watch item.,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md,https://yieldpro.com/2026/08/the-payton/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-006,Opportunity,Acquisition Opportunity,Critical,94,California,Apartment,JLL,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/jackson-square-properties-acquires-multifamily-community-in-marina-del-rey-california-for-170m/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-001,Signal Quality,Refinancing - Seattle - JLL Arranges $42M Fannie Mae Refinancing for Portland-Area Multifamily,Critical,93,Seattle,Apartment,JLL,"9 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-002,Signal Quality,Refinancing - Washington DC - JLL Secures $40.5M Refinancing for Portland’s Lloyd District Multifamily Gem Amid Pacific...,Critical,93,Unknown,Multifamily,JLL,"9 source file(s), 13 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-003,Signal Quality,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Critical,92,Texas,Affordable Housing,JPI,"7 source file(s), 8 observation(s), latest stage Delivery / Opening, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-004,Signal Quality,Refinancing - Nevada - Newmark Arranges $33.5M Agency Loan for Refinancing of Reno Multifamily Property,Critical,92,Unknown,Multifamily,Fannie Mae,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-005,Signal Quality,"Acquisition - California - Jackson Square Properties Acquires Multifamily Community in Marina del Rey, California for...",Critical,91,California,Apartment,JLL,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-007,Opportunity,Refinancing Gap,Critical,91,Seattle,Apartment,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Seattle.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/jll-arranges-42m-fannie-mae-refinancing-for-portland-area-multifamily/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-008,Opportunity,Refinancing Gap,Critical,90,Washington DC,Multifamily,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Washington DC.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/08/the-payton/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-009,Opportunity,Acquisition Opportunity,Critical,88,California,Apartment,Bascom Group,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/bascom-acquires-buena-park-apartments-as-value-add-deal/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-010,Opportunity,Refinancing Gap,Critical,88,Dallas / Texas,Affordable Housing,JLL,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Dallas / Texas.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/08/standard-at-royal-lane/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-026,Market Entry Window,California,Critical,81,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-021,GP Watch,JLL,Critical,81,Other / Unknown,Apartment,JLL,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-032,Lifecycle Watch,Entitlement / Permitting - Texas - Completion nears for mixed-use project at 939 W. Manchester Blvd. in Inglewood,Critical,80,Texas,Affordable Housing,JPI,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://la.urbanize.city/post/completion-nears-mixed-use-project-939-w-manchester-blvd-inglewood
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-033,Lifecycle Watch,Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset,High,77,Unknown,Apartment,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/stewards-inks-79m-refi-of-hollywood-rental-asset/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-027,Market Entry Window,Seattle,High,77,Seattle,65,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-022,GP Watch,Fannie Mae,High,70,Other / Unknown,Apartment,Fannie Mae,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-034,Lifecycle Watch,Roscoe Village MF Sells in Deal Brokered by Essex Three-Twelve,High,70,Other / Unknown,Apartment,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/roscoe-village-mf-sells-in-deal-brokered-by-essex-three-twelve/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-023,GP Watch,SB Real Estate Partners,High,70,Other / Unknown,Apartment,SB Real Estate Partners,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-011,Distress,preferred equity,High,70,California,Apartment,Unknown,General Project Signal; preferred equity,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://yieldpro.com/2026/08/11-el-camino-real/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-028,Market Entry Window,National / Other,High,68,National / Other,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-029,Entitlement Watch,Adaptive Reuse,High,67,Los Angeles / California,Office-to-Residential Conversion,Unknown,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://www.connectcre.com/stories/newmark-closes-note-sale-on-san-pedro-adaptive-reuse/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-030,Entitlement Watch,Office-to-Residential Conversion,High,67,Los Angeles / California,Office-to-Residential Conversion,Unknown,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://www.connectcre.com/stories/newmark-closes-note-sale-on-san-pedro-adaptive-reuse/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-012,Distress,refinancing stress,High,67,Seattle,Apartment,JLL,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/jll-arranges-42m-fannie-mae-refinancing-for-portland-area-multifamily/
2026-08-11,20260811-234049-01f9b98d,CARD-20260811-024,GP Watch,Hines,High,66,Houston / Texas,Mixed-Use Residential,Hines,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
