run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-004,DFP-848C4C8E3B,2,JLL Arranges $42M Fannie Mae Refinancing for Portland-Area Multifamily,JLL Arranges $42M Fannie Mae Refinancing for Portland-Area Multifamily,91,67,1,1,0,0,Yes,Refinancing Gap,,Seattle,Apartment
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-009,DFP-19CEE26EC6,2,JLL Secures $40.5M Refinancing for Portland’s Lloyd District Multifamily Gem Amid Pacific Northwest Investment Surge,JLL Secures $40.5M Refinancing for Portland’s Lloyd District Multifamily Gem Amid Pacific Northwest Investment Surge,90,65,1,1,0,0,Yes,Refinancing Gap,,Washington DC,Multifamily
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-013,DFP-399FE79395,2,JLL Capital Markets Arranges $42M Fannie Mae Refinancing for SB Real Estate Partners,JLL Capital Markets Arranges $42M Fannie Mae Refinancing for SB Real Estate Partners,88,64,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-014,DFP-EE6689A42A,2,New 300-Unit Dallas Apartment Community Receives Financing,New 300-Unit Dallas Apartment Community Receives Financing,88,63,1,1,0,0,Yes,Refinancing Gap,,Dallas / Texas,Affordable Housing
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-015,DFP-8C1E5EA8C0,2,Newmark Arranges $33.5M Agency Loan for Refinancing of Reno Multifamily Property,Newmark Arranges $33.5M Agency Loan for Refinancing of Reno Multifamily Property,86,62,1,1,0,0,Yes,Refinancing Gap,,Nevada,Multifamily
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-002,DFP-96265E4AD6,2,Coastland Residential Lands $85M to Build Miami-Dade Rental,Coastland Residential Lands $85M to Build Miami-Dade Rental,85,64,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-016,DFP-58CB93C17B,2,Affinius Capital Provides $40.7M Construction Loan for Upper Manhattan Multifamily Project,Affinius Capital Provides $40.7M Construction Loan for Upper Manhattan Multifamily Project,81,62,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Affordable Housing
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-018,DFP-309BCB291F,2,Benefit Street Partners Provides $103M Bridge Debt for Texas Multifamily Portfolio,Benefit Street Partners Provides $103M Bridge Debt for Texas Multifamily Portfolio,80,60,1,1,0,0,Yes,Refinancing Gap,,Austin / Texas,Multifamily
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-005,DFP-27E2972A57,2,Wells Fargo Provides $175M Construction Loan for Queens Mixed-Use Development,Wells Fargo Provides $175M Construction Loan for Queens Mixed-Use Development,68,66,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Affordable Housing
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-006,DFP-4340747AB7,2,Northmarq Arranges $68.76M Refinance for 3-Property Multifamily Portfolio Across Texas,Northmarq Arranges $68.76M Refinance for 3-Property Multifamily Portfolio Across Texas,68,65,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
2026-08-11,20260811-234049-01f9b98d,2026-08-11 23:40:49,DCL-20260811-007,DFP-4C5655DC63,2,Northmarq Arranges Refis for Three Texas Rental Communities,Northmarq Arranges Refis for Three Texas Rental Communities,68,65,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
